,title,category,intro,url
4397,"국민대 고양이 추어오, 국냥별로 떠난 국냥이들",캐릭터 · 굿즈,고양이별로 떠난 국냥이(국민대 고양이를 부르는 애칭)들을 기리기 위한 ‘국냥별 247호’,https://tumblbug.com/kat247
4398,"빈칸을 채우면 이야기가 되는, 시나리오 견적서",출판,"아이디어로부터 이야기를 만드는 과정을 단축해 주는, 신개념 작법 노트.",https://tumblbug.com/scenario
4399,김철수씨 이야기2,웹툰 · 만화,"김철수 씨 이야기의 본격적인 
이야기이자  두 번째 이야기를 
시작하려 합니다.

",https://tumblbug.com/kimstory2
4400,‘화가의 티타임’을 즐길 수 있는 ‘애티캣 블렌딩 티백’,푸드,'모네'와 '카미유'의 티타임 집사 고양이가가 만든 애티캣 블렌딩 티백을 선보이는 프로젝트,https://tumblbug.com/eteacat2
4401,2019 굴리굴리 캘린더,디자인 문구,굴리굴리 친구들의 소소한 일상을 담은 2019년 굴리굴리 포스터 캘린더입니다.,https://tumblbug.com/2019goolygooly
4402,"도시괴담 소설집 <괴이, 서울>",출판,"'괴이, 서울'은 도시의 기괴한 사건을 담은 괴담소설집입니다.",https://tumblbug.com/strangestory
4403,"10년이상 벗겨지지않는 코팅, 이노블 프라이팬!",푸드,"[맥팬코리아] 10년이상 벗겨지지 않는 강력 코팅, 맥팬코리아 이노블 프라이팬!",https://tumblbug.com/inoblepans
4404,모바일 게임 '표류소녀' OST & 굿즈,음악,오픈월드 낚시 모바일 게임 <표류소녀>의 OST및 굿즈 프로젝트입니다.,https://tumblbug.com/adrift
4405,사랑스러운 매듭 핸들과 9개의 수납공간: 예다백,잡화,사랑스러운 4컬러의 매듭핸들과 9개의 수납공간으로 예쁨과 실용성 모두 다 갖춘 가방,https://tumblbug.com/aaaa_yeda
4406,"""데이지를 입양해주세요!!"" 굴리굴리프렌즈",캐릭터 · 굿즈,데이지를 입양할 가족을 찾고 있습니다. 굴리굴리친구들과 소소한 일상을 함께하실분~,https://tumblbug.com/goolygoolydoll
4407,오늘도 베이비박스는 열립니다,캐릭터 · 굿즈,베이비박스를 3인칭이 아닌 1인칭의 시선으로 바라봐주세요! 나비박스 뱃지와 함께하세요.,https://tumblbug.com/nabbox
4408,누구나 쉽고 편하게 코디가능한 <모란나비 데일리가방>,잡화,간편한 스타일링! 언제 어디서든 편하게 코디 가능한 한국 규방자수 가방,https://tumblbug.com/teterotsalon
4409,"디자이너라면 욕심나는 내 제품 만들기, <맨땅에 제조>",출판,"디자이너들이 모여 맨땅에 시작한 제품 생산, 처음이기에 누구보다 헤아리는 첫 제조 가이드",https://tumblbug.com/mobileisland_moa
4410,뽑아쓰면 뽑히는 회사소개서 제작 가이드북,디자인,"회사소개서는 필요한데, 기획부터 디자인까지 막막한 당신을 위한 준비한 소개서 제작 가이드.",https://tumblbug.com/guidebook
4411,내 손에 아케인리버 휴대폰케이스,잡화,아케인리버가 내 손안에 휴대폰케이스로! 본격 메밍아웃 프로젝트 2!,https://tumblbug.com/maplephonecase
4412,보름달처럼 풍성한 프리미엄초콜릿살라미로 달콤한 추석 보내요,푸드,한조각씩 썰어 담아낸 플레이팅만으로 온가족이 즐길수 있는 홈파티 디저트가 완성됩니다.,https://tumblbug.com/2019chocolatesalami
4413,오리와 아보카도의 만남! 아보카덕 쿠션담요,캐릭터 · 굿즈,"1석 2조의 쿠션담요, 오리와 아보카도의 만남! 귀여운 아보카덕을 소개합니다!",https://tumblbug.com/avocaducktoy
4414,"보통날 앞치마, 일상의 원피스 [사계절 레이어드 원피스]",의류,"일할 땐 앞치마, 데일리 원피스까지 투웨이 룩 레이어드 원피스",https://tumblbug.com/youngam1
4415,"""아내를 위한 연구원 남편의 토너"" 파밀리아랩 더 싱글토너",향수 · 뷰티,"아내의 피부 고민을 해결하기 위해, 연구원 출신의 남편이 직접 만든 토너",https://tumblbug.com/familialab
4416,크림히어로즈 크로스 에코백,잡화,츄츄 크로스 에코백,https://tumblbug.com/creamheroes_chuchu2
4417,"한땀한땀 멍때리기, 가죽공예 DIY KIT",홈 · 리빙,"가죽공예, 어려워 보였나요? 그렇지 않아요. 멍때리며 쉽게 할 수 있어요.",https://tumblbug.com/mungkit
4418,웹툰 배경 스케치업_SF동양 슬럼,웹툰 리소스,공각기동대 느낌의 아시아 슬럼 모델링입니다.,https://tumblbug.com/beelzaslum
4419,"나를 더 반짝이게 해 줄 유리귀걸이, 유리주",주얼리,유리 고유의 반짝거림을 “유리주”를 통해 느껴보세요.,https://tumblbug.com/yooriju
4420,연말연시 홈파티 대성공 보장! 색감대박 맛있는 후무스 4종,푸드,국내 최초 영양설계된 후무스! 한국인의 입맛에 꼭 맞게 재해석한 맛있는 홈파티 필수템,https://tumblbug.com/hummus
4421,짐 자무쉬 감독 <패터슨> 블루레이 프리미엄 박스판 발매,영화 · 비디오,짐 자무쉬 감독의 <패터슨> 블루레이 프리미엄 한정판. 이 영화의 모든 것을 소장하세요.,https://tumblbug.com/paterson
4422,미친 단백질함량 39% 더욱 강력해진 단백질 그래놀라,푸드,탄수화물 설탕덩어리 그래놀라는 이제 그만! 더욱 강력해진 단백질 그래놀라를 만나보세요,https://tumblbug.com/granola2
4423,"복숭아즙과 살구 과육을 가득 담은, 프시케",향수 · 뷰티,"니치스티치의 그리스로마신화 탐색기. 그 세번째 이야기 <숨이 멎도록 아름다운, 프시케>",https://tumblbug.com/nichestitch_psyche
4424,"어디든 아늑한 공간으로, 모아X오니프 라이트하우스 키트",홈 · 리빙,많은 사랑을 받은 '모아'의 라이트하우스 조명이 우드 브랜드 '오니프'와 함께 돌아옵니다!,https://tumblbug.com/moaxonif
4425,진짜 하루만에 이해하는 재무제표 & 차트,출판,주식 왕초보도 단박에 이해할 수 있도록 쉽게 풀어쓴 재무제표와 차트 설명 자료집입니다.,https://tumblbug.com/2972
4426,페이퍼리스 라이프를 위한 [100종 디지털 노트 양식],디자인 문구,"페이퍼리스 라이프 실천의 시작! 100권의 종이 노트를 대신할 현명한 ""디지털 노트""",https://tumblbug.com/badaelpaperless100
4427,인생에서 가장 기억에 남는 초콜릿! YOLO 욜로 초콜릿,푸드,작년에 엄청난 사랑을 받은 겟잇스위트 발렌타인데이클래스가 더욱 업그레이드되어 돌아왔습니다!,https://tumblbug.com/yolochocolate
4428,iPad에서 즐기는 국산 전략 게임!,디지털 게임,"국산 전략 게임을 iPad에서 즐기세요! 
이제 세계인이 모두 한국 역사를 즐길 수 있도록 힘을 모아 주세요!",https://tumblbug.com/guarneri
4429,[지구를살리는 착한 장바구니] 가볍게 접어서 가방에 쏙!,잡화,비닐사용량 줄이기! 제로웨이스트를 위한 가볍고 유니크한 휴대용 장바구니를 소개합니다.,https://tumblbug.com/littlestudio
4430,스케치업 웹툰배경 컨셉 Vol . 2 악의조직,웹툰 리소스,악의 조직이라는 컨셉을 가진 스케치업 웹툰배경입니다.,https://tumblbug.com/toonmake14
4431,"문화예술 겉핥기 매거진 <껍질> 2호, '미신'",출판,"매거진 <껍질> 2호는 불안을 잠재우는 믿음, '미신'을 이야기합니다.",https://tumblbug.com/peelthepeel02
4432,분위기를 더해주는 섬유향수 <룸 앤 패브릭 미스트>,향수 · 뷰티,두가지 분위기를 담은 <룸 앤 패브릭 미스트>,https://tumblbug.com/hapmist
4433,손안의 작은 아트북 <클래식 신시어>,예술,알콩달콩 귀여운 순간들을 따뜻한 시선으로 그린 빈티지 감성 아트북,https://tumblbug.com/classieque
4434,퓨어몰드 골드시리즈,홈 · 리빙,"콘크리트로 제작된 LED 무드등.
퓨어몰드 시리즈의 에디션 버젼
화이트 골드 시리즈 입니다.",https://tumblbug.com/bmix
4435,"페미니즘 : ""SHERO 프로젝트 - 1""",의류,남성중심의 시각으로 각색된 여자영웅들의 삶. 그들의 이름을 가슴에 새기다.,https://tumblbug.com/shero
4436,"고양이로 즐기는 고양청자, 고양청화백자",예술,왜 도자기에는 고양이가 없을까에서 출발한 고양이 도자기 시리즈,https://tumblbug.com/catcelain
4437,유럽 여성의 고전 복식 일러스트북 2,출판,엠파이어시대부터 20세기까지 유럽 복식의 변화를 풍부한 일러스트와 함께 이야기합니다.,https://tumblbug.com/studio_jorne2
4438,"당신 옷에 초록 향기를 선물해요, 섬유 유연제 향 섬유향수",향수 · 뷰티,무화과 나무는 섬유 유연제 느낌의 싱그럽고 포근한 섬유향수 시리즈에요! Pink&Green,https://tumblbug.com/fabricperfume02
4439,Library of Ruina 더빙 및 OST 제작,디지털 게임,2020년 발매예정 게임 Library of Ruina의 더빙 및 OST 제작,https://tumblbug.com/lor
4440,"<평화, 새로운 시작> 뱃지",캐릭터 · 굿즈,"남-북-미 정상회담으로 평화로운 우리나라, 번영하는 한반도가 되길!",https://tumblbug.com/newpeace
4441,"술라(SULA), 막걸리와 전통주를 위한 금속 테이블 웨어",홈 · 리빙,을지로의 도심제조업과 협업하여 제작한 막걸리와 전통주를 위한 테이블 웨어,https://tumblbug.com/sula
4442,"블랙 다이아몬드, 행운을 가장 가까이에 지니다",주얼리,"2017년, 이화공방 시그니처 디자인을 블랙 다이아몬드 바로크 플라워 주얼리에 담았습니다.",https://tumblbug.com/pomme_blackdia
4443,"유기견, 유기묘 아이들에게 희망을! '유엄빠x레오트'",캐릭터 · 굿즈,"순수익에 20%를 유기동물 구조 단체인 '유엄빠'에 구조된 아이들의 수술비,사료값으로 후원",https://tumblbug.com/weareallprecious
4444,새해에는 소중한 사람들과 함께 한 잔! 묘약 담금주키트,푸드,"스마트한 알콜생활, 묘약 담금주키트. 새해에는 묘약으로 소중한분께 고마운 마음을 전하세요.",https://tumblbug.com/myoyak
4445,대동강 물처럼 흐르는 더부스 '대동강체' 폰트,디자인,맥주회사가 만든 폰트 '대동강체'. 여러분의 일상에 맥주와 같은 재미로 스며들길 바랍니다.,https://tumblbug.com/thebooth
4446,"남다른 '당신'을 위한, 멀티 에코백 [공용]",잡화,[UNTYPE] 실용적인 4WAY 디자인 MULTI-ECO-BAG [공용],https://tumblbug.com/201112673
4447,"어울리지 않는 이름, 못난이 진주",잡화,"'클래식'의 대명사 진주목걸이, 청바지와 함께 '캐주얼'의 대명사를 더(+) 하다!",https://tumblbug.com/carrotproject1
4448,"매일 발렌타인처럼, < 빈 투 바 데일리 키트 >",푸드,매일 초콜릿을 드시길 바라며 만든 좀더 먹기 쉽고 풍성해진 빈투바초콜릿 세트 입니다.,https://tumblbug.com/tastingkit2
4449,『Huimi: 희미』일곱가지의 희미한 여행을 엮다.,출판,"25일간의 여행과 희미함을 담은 그래픽 오브제 아카이빙 북과 엽서, 사진집.",https://tumblbug.com/huimi
4450,기분좋은 풍선 초콜릿 빼빼로데이 ! 수능선물 ! 어떠세요?,푸드,"긍정적인 풍선의 감정을 생각하며 만든 풍선 초콜릿이에요!
",https://tumblbug.com/inachocoalt
4451,사랑합니다! 마음만큼 착한가격 어버이날 플라워 용돈박스,홈 · 리빙,어버이날 부담없이 사랑의 마음을 전하세요,https://tumblbug.com/roseviola_mamapapa
4452,커피 배달이요~ 즐거운 커피 브레이크를 위한 매직 텀블러,홈 · 리빙,"지금껏 만난 적 없는 트릭아트 텀블러,
커피가 가득 담긴 친환경 커피머그를 소개합니다.",https://tumblbug.com/take-out
4453,당신의 진로고민을 타파할 고민학습지 <프로진로고민러>,디자인,당신의 진로고민 유형에 딱 맞는 고민학습지와 영상 코칭 가이드를 제공하는 <프로진로고민러>,https://tumblbug.com/progominler
4454,글라소디 '마시는' 초콜릿과 '맛있는' 브라우니 파티!,푸드,꼴깍 꼴깍~ 부드러운 목 넘김이 좋은 마시는 초콜릿 + 진한 초코 브라우니 즐기기!,https://tumblbug.com/chocolatelatte
4455,"첫 학교 이야기를 묻고 답하다. ""저도 교사는 처음이라""",출판,"뭘해도 처음인 신규 교사 6명의 인터뷰집. ""저도 교사는 처음이라""",https://tumblbug.com/1stime_teacher
4456,"[아프리카의 봄] 루이보스, 당신이 찾고 있을 특별한 선물",푸드,자연과 함께 조화로이 크고 자란 건강한 루이보스를 저멀리 남쪽나라에서 직접 가지고 왔어요.,https://tumblbug.com/rooi
4457,"지게미로 매일매일 케어하는 고운 손, ‘지게미 핸솝’",향수 · 뷰티,"지게미의 효능을 살려 만든 휴대용 비누 '지게미 핸솝'으로, 간편하게 고운 손을 가꿔보세요",https://tumblbug.com/handsoap_midam
4458,글라소디: 봄이 좋아 만든 봄 초콜릿 프로젝트 :),푸드,봄이 좋냐? 봄이 좋다! 꽃피는 봄이 좋아 초콜릿에 꽃을 피운 '글라소디 봄초코 프로젝트',https://tumblbug.com/glasody_straberryblossom
4459,홋카이도 여행 안내서,예술,"일본의 작은 설국, 홋카이도를 담은 두 권의 여행 안내서 입니다.",https://tumblbug.com/4_hokkaido
4460,매거진 프리즘오브 1호 / 3호 발간,출판,매 호마다 한 영화를 조명하여 영화에 대한 글과 예술작품을 다루는 영화 잡지입니다.,https://tumblbug.com/prismofmagazine
4461,<호밀밭의 파수꾼> 홀든 콜필드와 피비 콜필드 안경시리즈,잡화,미니멀한 디자인과 사이즈로 3년 만에 다시 돌아온 애쉬크로프트의 콜필드 컬렉션,https://tumblbug.com/ashcroft_eyewear
4462,"웹툰 ""숨비야 울어"" 단행본 제작",웹툰 · 만화,"네이버 베스트 도전 인기 연재작 
<숨비야 울어>의 단행본 제작 프로젝트 입니다.",https://tumblbug.com/sumbi
4463,커피 브루잉이 만드는 완벽한 일상,푸드,Class101과 함께 커피 브루잉을 배워보세요. 완벽한 일상이 찾아옵니다.,https://tumblbug.com/brewing
4464,[묘한량 뱃지] 한량을 꿈꾸는 당신에게,잡화,한량을 꿈꾸는 당신에게,https://tumblbug.com/myohanlyang
4465,구렁덩덩 신선비 향로 & 반지,잡화,설화 '구렁덩덩 신선비'에 나오는 구렁이 선비를 인센스 홀더와 반지로 제작합니다.,https://tumblbug.com/gurungsunbi
4466,"고양이 젤리를 수놓은 수건, 꾹꾹 밟았다냥 <캣타월>",홈 · 리빙,"고양이 젤리를 수놓은 수건, 꾹꾹 밟았다냥 <캣타월>",https://tumblbug.com/cattowel
4467,서울대 레즈비언 학생회장 김보미<행복이 더 멀어지기 전에>,출판,"""퀴어로 살아도 계속 행복할 수 있을까?"" 매일 해피엔딩을 만드는 삶의 기술을 찾아 나서다",https://tumblbug.com/happylez
4468,공포로부터 자유로울 순 없다! 공포 오컬트 잡지 호러즈,출판,공포 매니아들과 오컬트적인 호기심을 가진 이들을 위한 공포와 오컬트를 다룬 잡지 호러즈!,https://tumblbug.com/horrorzz
4469,[파퓸드블랑] 밤의 여왕 '자스민'이 선사하는 매혹의 향기,향수 · 뷰티,"'밤의 여왕' 자스민 꽃의 향기, 밤의 여왕이 선사하는 로맨틱한 화이트자스민을 소개합니다.",https://tumblbug.com/pdb_whitejasmine
4470,스케치업 웹툰배경 경복궁 : 경회루,웹툰 리소스,스케치업 웹툰배경 경복궁 프로젝트 : 경회루 입니다.,https://tumblbug.com/wlshqhsh1
4471,[앵콜] 오얏꽃 피던 봄날을 기억하나요 오얏꽃뱃지 부토니에,잡화,조선제국 황실의 상징이자 국장이었던 오얏꽃! 잊혀진 제국의 꽃으로 다가올 봄을 기다려요,https://tumblbug.com/koraphic_2019_1
4472,<들개> 각본집 2nd 에디션 발간,출판,"김정훈 감독 연출, 변요한&박정민 주연의 영화 <들개> 각본집 2nd 에디션.",https://tumblbug.com/tinkerticker
4473,어디에나 활용하기 좋은 웹툰&일러스트 패턴 소재,웹툰 리소스,웹툰과 일러스트의 퀼리티를 빠르게 높혀주는 50종의 다양한 패턴 소재SET,https://tumblbug.com/82440
4474,마음대로 골라 쓰는 세상에 하나뿐인 아이패드 플래너,디자인 문구,"모든 사람이 각자의 취향에 따라, 필요한 속지만 쏙쏙 골라서 만드는 디지털 플래너",https://tumblbug.com/leumdaplanner
4475,애뽈의 2020 숲소녀 다이어리&달력,디자인 문구,"당신의 2020년, 매일을 함께 하고픈 숲소녀 다이어리와 달력을 제작하는 프로젝트입니다.",https://tumblbug.com/aeppol2020
4476,일상 속 소소한 페미니즘 더하기 : 뱃지와 양말,캐릭터 · 굿즈,페밋에 참가하는 핀스터의 페미니즘 굿즈 프로젝트,https://tumblbug.com/pinster_femeet
4477,바트가 찾아온 전국 유일 무농약 칸탈로프멜론,푸드,이런 멜론 보셨나요? 슈퍼 푸드 건강에 좋은 칸탈로프 멜론을 여러분께 소개드립니다.,https://tumblbug.com/cantaloupmelon
4478,사로잡다. 역사와 스티커가 만났다. ,캐릭터 · 굿즈,역사 유물 스티커와 스티커를 활용할 수 있는 시대별 역사 지도로 구성했습니다.,https://tumblbug.com/platobi2
4479,청년작가를 응원합니다. 웹툰 배경 참여형 프로젝트 !-학교,웹툰 리소스,청년 작가를 응원합니다. 스케치업 웹툰배경 참여형 프로젝트!,https://tumblbug.com/4552kim
4480,진주모티브 귀걸이,주얼리,봄과 여름사이. 펄 모티브 귀걸이와 함께하세요.,https://tumblbug.com/roseviola_pearl
4481,트릭과 괴인 한글판 - 나무 케이스 한정판,보드게임 · TRPG,트릭과 괴인 한글판 - 텀블벅 한정 나무 케이스 제작,https://tumblbug.com/trick
4482,[앵콜] 잠 못 이루는 엄마를 위한 숙면베개 <깊은잠공방>,홈 · 리빙,깊은잠공방 앵콜펀딩입니다.,https://tumblbug.com/deepsleep_pillow2
4483,당신의 숲은 가까이 ,예술,"이제 12시면 마감!  가까이숲 2016 캘린더를 만나세요 :-)
탁상용캘린더 + 벽걸이용캘린더 세트 ",https://tumblbug.com/nearfore
4484,피넛(땅콩) 어쿠스틱/일렉 우쿨렐레 2019년 버전,홈 · 리빙,해외에서 더욱 알려진 Peanut 시리즈 2019년 버전을 한국에서 가장먼저 소개 합니다.,https://tumblbug.com/peanut
4485,수정구에서 사는 여우의 소망 <수정여우뱃지>,캐릭터 · 굿즈,21주기 권희정열사 추모사업회 후원 펀딩,https://tumblbug.com/dont_let_it_break_sujeongfox
4486,여성과 일에 대한 진심어린 대화 <롤모델보다 레퍼런스>,출판,"이 책은 ‘여성과 일’에 대한 ‘대화’로 6명의 저자, 12명의 인터뷰이가 함께 만들었다.",https://tumblbug.com/reference
4487,사랑에 빠진 여우 이야기 : 돌체토비노 그리고 픽폴블랑비노,향수 · 뷰티,오할라의 만물상에 어서오세요. 사랑에 빠진 여우에게 바치는 아름다운이야기를 향기로 담았어요,https://tumblbug.com/11222
4488,"가족의 마음, 아이들에게 따뜻한 연말을 선물해줄 양털모자",잡화,아이들과 함께 따뜻한 겨울을 만들어 나아가는 프로젝트,https://tumblbug.com/familyfarmers
4489,"YOUR BABY, 난 그 타이틀 필요 없어요",의류,나는 당신에게 그 어떠한 평가도 받길 원하지 않습니다.,https://tumblbug.com/notyourbaby
4490,폐탄광과 숲속길,웹툰 리소스,웹툰 작업시 액션신과 특정장소에 사용될수 있는 폐탄광을 만들어 봤습니다.,https://tumblbug.com/pcmake
4491,"성별 이분법에 저항하는 그림책, '망망아 뭐 그려?'",출판,"“여자야? 남자야?”라고 물어보는 어린이, 어른들을 위한 그림책입니다.",https://tumblbug.com/namnanju02
4492,"손목 위의 아름다움, 진주팔찌",의류,같은 취향을 가진 이들에게 다가갑니다.,https://tumblbug.com/moretf4
4493,"하루의 끝, 위스키 - 쉽고 재미있는 위스키 이야기",출판,쉽고 재미있는 위스키 입문서입니다.,https://tumblbug.com/whisky
4494,비혼여성들이 만드는 잡지 <Magazine 批> vol.3,출판,"비혼할 비, 비평할 비, 매거진 批",https://tumblbug.com/magazine_behon003
4495,"'계절의 꽃'을 담아낸, <꽃내음 엽서 & 디퓨저> ",디자인 문구,"내 기분으로 채워나가는, 무드트래커 엽서와 그 꽃의 향을 담은 디퓨저를 만나보세요. ",https://tumblbug.com/lumitory
4496,"텀블러,머그컵을 가장 손쉽게 세척하는 방법, '발포클리너'",향수 · 뷰티,청소년 미혼모들이 생활할 공간과 자립할 수 있는 교육을 지원하는 생활용품 전문브랜드입니다.,https://tumblbug.com/kyohee
4497,"사랑하는 만큼 행동하고 싶다면, 제4회 카라동물영화제 굿즈",캐릭터 · 굿즈,더 좋은 인간이 되겠다는 다짐을 매일 상기 시켜줄 패브릭 포스터와 접시&컵을 곁에 두세요.,https://tumblbug.com/kaff2021
4498,흐르는 시간과 멈추고 싶은 순간의 기록. flowmory,디자인 문구,플로우모리는 소중한 순간을 기록 할 수 있는 새로운 형식의 2020년 달력입니다.,https://tumblbug.com/flowmorycalendar
4499,천상도 속 이야기 '삼원과 28수' 악세서리,잡화,천상열차분야지도를 삼원과 28수로 나누어 각각 반지와 팔찌로 제작합니다.,https://tumblbug.com/constellationof1395
4500,활자모—세로쓰기 전용 서체 •나리운•,디자인,세로쓰기 전용 글꼴 •나리운•을 제작하는 프로젝트입니다.,https://tumblbug.com/naliun
4501,17년차 안경바보가 만든 블루라이트 차단 안경,잡화,안경만을 보고 달려온 17년 세월동안 겪었던 경험을 바탕으로 만드는 Double X 입니다,https://tumblbug.com/doublex
4502,남씨 작가와 함께하는 <탱고와 누렁> 모찌인형,캐릭터 · 굿즈,<또 오세요! 누렁포차>의 두 주인공. 누렁과 탱고를 내 품 안으로!,https://tumblbug.com/namsee
4503,"스케치업 웹툰 배경 ""중세 고딕""",웹툰 리소스,중세 고딕 배경을 참고하여 제작했어요.. 프로젝트에 많은 관심 부탁드립니다 :),https://tumblbug.com/malangco7
4504,소소하게 수집하는 가장 작은 그림 <아니누보 그림 엽서>,예술,"일러스트를 소장할 수 있는 가장 소소한 방식, 그림엽서로 아니누보 일러스트를 소장하세요.",https://tumblbug.com/aninouveau_card
4505,인도 찬드라반 아이들에게 함께 놀이터를 지어주세요!,캐릭터 · 굿즈,India에서 영감받은 굿즈 판매 / 수익금 40% 불가촉천민 아이들을 위한 놀이터 디자인,https://tumblbug.com/bezau
4506,캐릭터들의 든든한 한 끼를 책임진다! <한식 브러쉬>,웹툰 리소스,먹고 죽은 귀신이 때깔도 곱다는데.. 한국인은 밥심! 주인공들의 밥심을 보장해드립니다.,https://tumblbug.com/webtoon_food1
4507,Dawn of FATE:운명의 새벽(TRPG Rule Book),보드게임 · TRPG,'Dawn of FATE' 소개입니다! 이 글을 통해 국내에 처음 출간되는 TRPG 시스템을 만나보세요!,https://tumblbug.com/dof
4508,대구퀴어문화축제 'Queerful Daegu' 페스티벌굿즈,캐릭터 · 굿즈,대구퀴어문화축제를 만드는 힘! 다양성으로 대구를 물들이자! 퀴어풀 대구!,https://tumblbug.com/dqcf
4509,애뽈의 2022 숲소녀 다이어리&달력,디자인 문구,당신의 소중한 하루를 함께하는 2022년 숲소녀 다이어리&달력 제작 프로젝트,https://tumblbug.com/aeppol2022
4510,"포근함과 편안함을 모두 갖춘, 기모팬츠 / 후드모자",의류,포근하고 편안한 기모팬츠,https://tumblbug.com/12144
4511,"""너의 화를 흡수 해줄게"" 어티 뿔까망",홈 · 리빙,"""화는 내가 가져갈께 너는 웃음만 남게"" 어티 뿔까망의 능력으로 당신을 응원합니다.",https://tumblbug.com/20160707
4512,​ [길고양이] 장애묘에게 더 넓은 세상을 보여주세요,캐릭터 · 굿즈,보호소에서 구조되어 몸도 마음도 상처 입은 고양이들에게 더 넓은 세상을 보여주세요.,https://tumblbug.com/handicapped_cat
4513,대한민국 넷페미사 - 우리에게도 빛과 그늘의 역사가 있다,출판,1990년대 이래로 현재까지 활동해온 대한민국 넷페미니스트의 역사를 한 권의 책에 담았다!,https://tumblbug.com/netfeminism
4514,당신의 데일리 무선충전백 <오드아이 숄더백&비즈니스백>,잡화,"오드아이백은 보조배터리 연결 후, 마련된 충전포켓에 넣기만 해도 핸드폰 충전을 시작합니다.",https://tumblbug.com/oddeyebag
4515,<엔니오모리꼬네> 영화 시네마 천국 스틸사진이 LP판에 ?,음악,"나에게,친구에게 보내는 감성 충전 시간! 엔니오 모리꼬네 감성을 LP판에 그대로 담았습니다",https://tumblbug.com/thankstomorricone
4516,<우리의 꿈은 '등단'이 아니다> 백인경 첫 시집,출판,등단은 심사위원의 취향이며 제도일 뿐이다. '좋은 작가'를 선택하는 것은 독자의 몫이다.,https://tumblbug.com/baek0403
4517,"가끔은, 게으른 집사여도 괜찮은 [장냥감]",반려동물,"놀이가 필요한 고양이와 쉼이 필요한 집사를 위한, 고양이 자동 장난감 [ 장냥감 ]",https://tumblbug.com/cattoy
4518,"줄, 펜던트 내 마음대로 바꾸는 목걸이",주얼리,질좋은 액세서리는 가격이 비싸다? 저렴하면서도 질 좋은 액세서리를 소개합니다.,https://tumblbug.com/iltassangpi4
4519,"눈물의 위로, Comfort with tears 눈물맨투맨",의류,"남모를 눈물, 외로운 길을 걸어갔던 기억을 형상화해서 맨투맨으로 제작해보았어요!",https://tumblbug.com/comfort1119
4520,"[뱃지]생선가게 지키는 고양이 은갈치, 이녀석은 고등어태비",웹툰 · 만화,"생선가게를 지키는 고양이, 파운드캣 은갈치 뱃지를 분양합니다.",https://tumblbug.com/poundcat12
4521,세상에서 하나뿐인 아프리카 모자 : 아트캡,잡화,"아프리카 예술가 DESTREET의 시그니처 작품, 특별한 예술의 가치가 살아있는 아트캡",https://tumblbug.com/socoolafrica_destreet
4522,여성들을 위한 여성들에 의한 클래식 연주회 'AXXENT',음악,여성 클래식 연주자들이 여성 작곡가의 작품을 들고 무대에 섭니다.,https://tumblbug.com/axxent_1st
4523,"도구와 손 포즈_웹툰, 일러스트(클립스튜디오, 스케치업)",웹툰 리소스,"웹툰, 일러스트, 창작을 위한 3D 자료(reference)입니다.#스케치업#포토샵#클튜",https://tumblbug.com/firesteel02
4524,"커리어 고민은, 점집 대신 '커리어텔러'",출판,진로고민으로 인생이 고단한 당신을 위한 '커리어 상담' 편지,https://tumblbug.com/careerteller
4525,"웹툰 스케치업 배경 ""편의점""",웹툰 리소스,"웹툰에서 많이 쓰일 수 있는""편의점"" 배경을 준비하였습니다.",https://tumblbug.com/7904153901
4526,태양계 뱃지 시리즈. 새로운 뱃지의 장르를 엽니다.,캐릭터 · 굿즈,레이저 조각 방식으로 새로운 장르의 뱃지 제작 가능성을 열어봅니다.,https://tumblbug.com/solarsystembadge
4527,아직도 불편한 브라 입고 출근해? 패드 없는'노브라 셔츠',의류,"회사에서도, 친구들 만날때에도 편하게! 패드 없는 노브라 셔츠 한장만 가볍게 걸쳐요.",https://tumblbug.com/clofy
4528,"몰타의 모든것, 몽땅몰타",출판,"지중해의 보석, 몰타에 대한 모든 것을 알려드릴게요.",https://tumblbug.com/malta
4529,승무원을 꿈꾸는 그대에게 아름다운 하늘을 선물합니다,출판,항공사 승무원 입사 준비를 할까 고민하는 사람들에게 알려주는 선배언니들의 진짜 꿀팁.,https://tumblbug.com/bsky
4530,"우리에게도 이름을 불러주세요, WEACT 2021년 달력",디자인 문구,고기로 길러지는 대한민국의 수많은 개들의 이름을 불러주세요.,https://tumblbug.com/weact
4531,신예밴드 poppies의 열중하는 마음을 포착한 만화책!,웹툰 · 만화,"만화책 <poppies>에는 음악도 움직임도 없지만, 어쩐지 눈과 귀가 호강하게 됩니다.",https://tumblbug.com/poppies
4532,페미니스트명언 티셔츠 Fish Without bicycle,의류,페미니즘 티셔츠를 통해 일상속에서 자신을 당당하게 표현하는 이들이 많아지기를 희망합니다.,https://tumblbug.com/femitshirts
4533,"[파퓸드블랑] 새하얀 순백의 향기, 머스키 블랑",향수 · 뷰티,"새하얀 '순백'을 향기로 표현한, '파퓸 드 블랑' (Parfum de Blanc) ",https://tumblbug.com/pdb_muskyblanc
4534,이상한 레시피 <사마엘의 케이크>,출판,이상하고 기묘한 케이크들의 일러스트와 레시피를 담은 판타지 레시피북 출판,https://tumblbug.com/cakebook
