,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
287,[8998: 헬조선의 여자들] 출간 기념 굿즈,"6,548,000",654,배송 완료,464명
288,"[봄,패션] 나폴레옹의 그녀, 조세핀 반지","5,236,000",654,"800,000",55명
289,웹툰 조선시대 및 무협 장신구 소품 3D 클립 스튜디오,"3,270,000",654,배송 완료,114명
290,북극권 여행의 기록 <ARCTIC CIRCLE>,"4,578,000",654,"700,000",185명
291,"'나'에게 집중하는 시간, Writing Desk Box","29,419,000",653,배송 완료,538명
292,겨울 엑스트라 풀 패키지 모음,"6,537,000",653,배송 완료,74명
293,9살 별이의 소망::유기동물을 위해 힘을 나눠주세요,"3,267,600",653,배송 완료,78명
294,주머니에 쏙! 자동 팝업 휴대폰 거치대 포켓스탠드.,"6,532,600",653,배송 완료,375명
295,베트남 전쟁범죄 피해 여성을 위한 뱃지 <연꽃 뱃지>,"6,531,000",653,배송 완료,431명
296,스케치업 웹툰 배경 - 아파트 단지 + 버스,"3,265,000",653,"500,000",145명
297,"우디와 유자의 환상적 하모니, '잔광'의 향기","3,263,000",652,배송 완료,102명
298,늙은 유기견의 보금자리 지켜주기 '행복을 지켜줄개',"6,524,300",652,배송 완료,286명
299,조선의 하늘을 담다,"7,175,500",652,배송 완료,99명
300,로판풍 중세의 마을과 귀족 저택,"6,523,000",652,배송 완료,75명
301,"3개국어로 만나는 어린 왕자의 감동(일본어,영어)","19,566,000",652,배송 완료,"1,008명"
302,따뜻한 눈사람이 되어주세요. '눈사람 잔',"652,000",652,배송 완료,34명
303,"월간 중편 소설 구독 프로젝트, '포니 익스프레스'","5,214,000",651,"800,000",104명
304,'사인검 악세서리2',"6,515,502",651,배송 완료,186명
305,"발이 편안해야 하루가 즐겁다, new ""가심비"" 남여운동화","6,513,000",651,배송 완료,135명
306,"웹툰, 일러스트에 필요한 느와르 문신 소스 & 브러시","6,512,000",651,배송 완료,169명
307,"길냥이를 사랑한다면, '오구오구 길냥이 뱃지'","13,024,000",651,배송 완료,852명
308,"5월 5일, 아이들의 천진난만한 미소를 되찾아주세요.","4,556,605",650,배송 완료,604명
309,오색찬란코리아 민화상품전,"13,012,000",650,"2,000,000",245명
310,크리스마스에디션 랑그드샤와 화이트슈톨렌!!,"3,252,500",650,배송 완료,74명
311,드디어 완결! 웹툰 <롤랑롤랑> 단행본 4-5권 제작,"26,006,000",650,"4,000,000",516명
312,"과자를 주제로한 만화책, <과자마나 vol.2>!","6,501,200",650,"1,000,000",290명
313,"감성 캠핑의 시작, ""라케스 원목 접이식 캠핑 테이블""","6,500,000",650,배송 완료,102명
314,소비 요정 일러스트레이터의 <예쁜 쓰레기에 진심입니다>,"6,487,780",648,배송 완료,409명
315,팡이와 밤토리의 컴퍼니라이프<직딩 생활 스킬 업 패키지>,"1,297,400",648,"200,000",29명
316,당신이 찾고 있던 블랙: 우노 플러스 백팩,"6,486,000",648,"1,000,000",78명
317,"[앵콜] 언제나 입을 수 있는 한복, 신:서울","6,482,400",648,"1,000,000",82명
318,디자인을 위한 사이즈북&견본 <수정판>,"32,400,000",648,"5,000,000","1,495명"
319,이브 클립스튜디오 #1 3D 가동신발,"6,480,000",648,"1,000,000",48명
320,"시인 할머니가 전하는 마음, 그림일기와 조각들과 낙서장","3,239,500",647,"500,000",123명
321,"우리의 아름다움을 더 가까이, 잉크타투 “스밈”","3,239,000",647,"500,000",73명
322,민화를 프랑스식으로 담다 <민화 프린트 원피스>,"12,942,000",647,배송 완료,171명
323,또바기의 스케치업 자주 쓰는 배경 3종,"6,470,000",647,배송 완료,91명
324,"누군가의, 어쩌면 당신의 삶을 변화시킬 <30일>","12,937,187",646,"2,000,000",793명
325,"2022 파도일력 : 우리, 사랑이 아니면 바다에 있겠지","29,108,000",646,배송 완료,779명
326,원고 퀄리티를 높일수있는 패턴 모음집,"1,940,000",646,배송 완료,97명
327,세상에 없는 오뚝이 화병,"6,462,111",646,"1,000,000",186명
328,일상 프로젝트 - 주거편,"6,460,000",646,배송 완료,90명
329,사이퍼즈 포지션 후드집업,"58,136,000",645,"9,000,000",980명
330,이것은 독후감이 아닙니다. 읽으면서 쓰는 독중감 독서기록장,"19,371,000",645,배송 완료,692명
331,레진코믹스의 대표작! <레바툰> 읭읭이 납작쿠션 4종!,"64,566,601",645,배송 완료,"1,565명"
332,[스케치업 웹툰 배경] 카페 거리 & 카페 4종 패키지,"6,456,000",645,배송 완료,104명
333,"내 몸에 직접 닿는, 프리미엄 실켓 60수 더블 무지티셔츠","4,518,000",645,배송 완료,114명
334,"[저탄수& 저당, 비건 ] 두부로 만든 VEGAN 브라우니","3,227,000",645,배송 완료,130명
335,"나는 돌덩이, 나는 다이아. 나를 위한 다이아몬드 암시반지","3,227,000",645,배송 완료,47명
336,"내 몸이 가벼워지는 꽃 블렌딩 붓기차, 포이티 호박팥차","3,225,600",645,배송 완료,67명
337,스케치업 웹툰배경 판타지 궁전내부#02,"6,450,000",645,배송 완료,99명
338,법원 과 법원 내부 세트 스케치업 웹툰 배경,"6,450,000",645,배송 완료,96명
339,"데일리아이템의 정석 ""실버 반지 kit"" 첫번째 이야기","645,000",645,"100,000",40명
340,"짙고 깊은 수채화의 매력, 꽃잎 수채화 하얀 KIT","6,447,000",644,배송 완료,264명
341,스케치업 웹툰 배경 - 웨딩홀,"6,440,000",644,"1,000,000",92명
342,이화장 1주년 자축 쁘띠항카치 발매,"32,200",644,"5,000",9명
343,"기억을 잇-다, 치매인식 개선 팔찌","1,931,300",643,배송 완료,129명
344,<인간실격>의 작가 다자이 오사무의 말- 내 마음의 문장들,"4,950,000",642,배송 완료,237명
345,"콘텐츠 덕후들을 위한 잡지, <OMNI>","3,213,000",642,"500,000",165명
346,위로 만화 '아카시아 얼그레이',"5,139,120",642,배송 완료,301명
347,맥주 일러스트 북 <맥주도감>,"19,271,680",642,"3,000,000",910명
348,빼빼로데이를 위한 길~쭉한 글라소디 초콜릿 박스,"2,248,000",642,배송 완료,64명
349,타인에게 피해를 주지 않는 인남모 티셔츠,"3,210,011",642,배송 완료,113명
350,몰랑 랜덤피규어 12종 (5탄) - 냐른한 몰냥이들,"12,838,000",641,"2,000,000",253명
351,당신의 계절은 무엇인가요? _Your season,"3,208,000",641,배송 완료,62명
352,여대생이 없는 세상:《대학생 진아 씨와 남대생 민수 씨》,"7,792,629",641,배송 완료,855명
353,"화이트데이 한정, 쫀득 바삭 초콜릿&캐러멜 스프레드","6,413,000",641,배송 완료,243명
354,도밍 일러스트 파우치 4종,"32,053,500",641,배송 완료,731명
355,"대구 공장에서 태어난 선한영향력,선한셔츠와 앞치마","5,063,000",640,배송 완료,75명
356,당신의 행복을 담을 주머니 <소복낭>,"3,204,000",640,배송 완료,54명
357,"은으로 깨어난 진주 , <은진주 프로젝트>","3,204,000",640,배송 완료,60명
358,스케치업 웹툰배경 컨셉 Vol . 6 작은 항구,"3,204,000",640,배송 완료,89명
359,홀리메리크리스마스♥-케익볼,"1,922,000",640,배송 완료,79명
360,겨울용 괴담집: 크리피파스타,"4,484,500",640,"700,000",566명
361,왜 이 향기는 너한테만 나니? 여름향수 어린탱자프루퍼,"6,405,800",640,배송 완료,177명
362,"‘1919 대한독립茶, 텀블러’ 독립운동의 숨겨진 이야기","6,401,500",640,배송 완료,177명
363,스케치업 웹툰배경 파출소와 경찰서 80~90st,"640,000",640,배송 완료,14명
364,화이트데이 푸시팝 패키지:),"640,000",640,배송 완료,20명
365,"소중한 분에게 선물드리고 싶은 콜드브루, 에스메랄다 게이샤","3,198,000",639,배송 완료,108명
366,"스케치업 웹툰배경-컴퓨터 노트북, 컴퓨터 화면소스","3,198,000",639,"500,000",123명
367,아스퍼거 증후군 프랑스 베스트셀러 만화 국내 상륙 작전,"6,396,000",639,배송 완료,236명
368,(투닥토닥) 스케치업 프로젝트 No.2 _ 패스트푸드점,"6,395,000",639,배송 완료,191명
369,집중력 테라피 '포커스케어' 멀티-스프레이,"3,197,000",639,배송 완료,146명
370,호탐하우스_06 : 행복한 웨딩,"4,475,000",639,배송 완료,129명
371,"지금까지의 양산, 우산은 잊으세요. 가장 감성적인 양우산","22,371,600",639,"3,500,000",476명
372,파인애플 플레이트가 데리고 온 [뭉게구름 보울],"6,389,500",638,배송 완료,270명
373,친족성폭력 생존자수기집<아무도 알고 싶어하지 않는 이야기>,"12,775,000",638,배송 완료,577명
374,유기견을 위한 2018 달력 [나의 일년은 너의 4년],"6,387,000",638,배송 완료,272명
375,효소를 함유한 세탁세제와 7가지 향의 섬유유연제,"3,193,000",638,배송 완료,60명
376,"봄을 팝니다, 계절 구독 박스 <사분의 일 : 봄 편>","2,233,000",638,배송 완료,56명
377,곤지곤지잼잼에게 맛있는 식사를 부탁해 시즌 2,"3,188,500",637,배송 완료,78명
378,재마이 EP [ANOTHER] 앨범 / 첫번째 단독 공연,"6,371,818",637,배송 완료,143명
379,월간취미 :: 꽃과 함께 보내는 시간,"1,911,000",637,배송 완료,66명
380,웹툰배경 :: 공주의 로맨틱한 개인공간,"6,366,600",636,배송 완료,279명
381,6년 동안의 풍경 그림 작업을 담은 <산책길 위에서>,"9,597,000",639,"1,500,000",409명
382,"여행 가방 끝판왕, '컴필릿 크로스백'","3,181,000",636,"500,000",35명
383,"먼지같은 일상의 즐거움을 책과 소품으로, '웹툰 휴지통'","4,448,500",635,배송 완료,94명
384,안나와 니나의 정원,"12,709,000",635,배송 완료,263명
385,포도를 옮기는 길을 그리자 < 애비뉴 >,"3,176,000",635,배송 완료,156명
386,[앵콜전] 새롭게 만든 TPU 갬성 서브지갑. 노르낫,"4,444,000",634,배송 완료,150명
387,"꼭 다시 만나고 싶었던, 요나폿의 베스트 셀러 디저트 박스","3,174,000",634,배송 완료,70명
388,유기동물 입양은 '행복'입니다 <포인핸드 키링>,"12,694,000",634,배송 완료,587명
389,[新]전래동화/단군신화 일러스트북,"22,213,000",634,배송 완료,584명
390,"[앵콜] 가정의달, 부모님께 커플사진을 선물하세요","6,346,000",634,"1,000,000",60명
391,물찍찍이의 모험 봉제인형＆그림책,"63,459,000",634,"10,000,000","1,617명"
392,"비연애 잡지 계간홀로, 아직도 나온다고? ㅇㅇ 4주년호!","9,517,645",634,"1,500,000",565명
393,한국의 정원을 담은 : 리본백,"4,440,000",634,"700,000",100명
394,라이프스타일 매거진 <포스트 서울> 2017 애뉴얼 단행본,"12,683,000",634,"2,000,000",299명
395,<제주유기견굿즈> 우리도 충분히 멋지고 사랑스러워요!,"3,170,500",634,배송 완료,59명
396,경복궁의 메롱해치! 걸리버 되다!,"12,680,000",634,"2,000,000",316명
397,"낮에 뜨는 달처럼, 주월배","6,336,600",633,"1,000,000",67명
398,함께 여행을 떠나보자구요! [여행의 기분을 주는 향수],"3,167,000",633,배송 완료,52명
399,교과서 찢고 나온 한국사 스티커 2탄,"6,332,400",633,배송 완료,169명
400,"퇴사를 고민하는 예비탐험가를 위한 안내서, <퇴사는 여행>","6,332,400",633,"1,000,000",254명
401,멸종위기식물 스카프 '내 이름을 기억해 주세요',"3,166,000",633,배송 완료,20명
402,달달한 신혼을 담은 <구름껴도 맑음> 아트북,"22,161,500",633,"3,500,000",906명
403,스케치업-폭포가 있는 판타지 중세도시,"6,330,000",633,배송 완료,75명
404,"북한을 담은, 사사끼 트럼프카드 [44A]","6,329,622",632,"1,000,000",202명
405,[동전보다 가벼운 인식표]강아지 고양이를 위한 선물,"3,163,000",632,"500,000",235명
406,[추석선물] 파운드 케이크 선물 상자,"3,162,500",632,배송 완료,60명
407,다채로운 현대물 엑스트라 240종,"6,324,000",632,"1,000,000",168명
408,한국 특별판) JFT 반중력 에어 숄더 패드,"4,424,900",632,배송 완료,160명
409,"말로 된 타로카드, 말로(Malrot) - 오리지널 에디션","12,641,000",632,배송 완료,483명
410,뮤지컬 극단 NTN < next to normal>,"1,580,000",632,배송 완료,95명
411,크림히어로즈 고양이 에코백,"63,185,900",631,배송 완료,"3,797명"
412,잘라먹는 초콜릿살라미! 봄바람 타고 상큼함을 더했습니다.,"3,158,400",631,배송 완료,75명
413,<독립일기> <모죠의 일지> 와 함께 슬기로운 집콕생활,"138,908,050",631,"22,000,000","2,292명"
414,"더 많은 유기견에게 더 많은 따뜻함을, ""다독따독""","1,894,000",631,"300,000",172명
415,우주에서 단 하나뿐인 나만의 별명 [프리하라-별명키트],"3,155,800",631,"500,000",20명
416,드러머&기타리스트가 되는 가장 쉬운 방법 #드럼링 #기타링,"3,151,500",630,"500,000",68명
417,판타지 시리즈 상단마차,"3,150,000",630,배송 완료,105명
418,하루만 잘 살아도 나는 결국 된다. 되:다 노트,"6,297,000",629,배송 완료,172명
419,"추적단 불꽃의 르포 매거진 - 우리, 다음","62,960,777",629,"10,000,000","1,969명"
420,펜화로 그린 러시아 여행기 <러시아 그림 노트>,"6,294,000",629,배송 완료,139명
421,"반짝이에 퐁-당, 빠진 나의 쟈근 쥬인님_반짝반짝편","9,441,000",629,"1,500,000",436명
422,나이팅게일은 할 수 있다 <독거노인 정서지원>,"3,146,400",629,"500,000",208명
423,"푸르고 깊은 빛깔, 래브라도라이트 천연석 실버 주얼리","3,146,000",629,배송 완료,58명
424,태블릿PC 유저를 위한 [2022 디지털 비즈니스 플래너],"3,775,000",629,배송 완료,201명
425,영어회화 5가지 독학의 기술 l 전자책,"6,291,600",629,"1,000,000",200명
426,한 꺼풀 벗긴 여행 산문집 -『문득 흔들리고 부서질 때』,"12,581,141",629,"2,000,000",476명
427,<털 고민 없애기 프로젝트> 새로운 셀프왁싱 '스트립치즈',"12,578,000",628,배송 완료,556명
428,마르크 앙투안 마티외 복간 프로젝트 <르 데생>,"6,288,000",628,배송 완료,327명
429,엄마를 위한 세련된 패션돋보기,"6,285,000",628,"1,000,000",91명
430,"원샷 스케치업 웹툰배경 교회,음식점,법원,중국풍,도박장","3,142,000",628,배송 완료,101명
431,"하찮지만 귀여운, 말랑말랑 개복치 쿠션인형","10,681,000",628,배송 완료,379명
432,앵무새 악마가 만든 업사이클 수납괴물 백 PARROM,"12,565,000",628,"2,000,000",185명
433,민트초코덕후들의 설움을 담은 뱃지 [민초바의 설움],"1,882,605",627,배송 완료,168명
434,몰카 금지 응급 키트 : don't look at me,"6,270,900",627,배송 완료,444명
435,"한국적인 실루엣에서 찾은 편안함, '비나리 셔츠 셋업'","3,135,000",627,배송 완료,33명
436,진정한 아이스초코를 아직 맛보지 못한 당신을 위해,"6,268,000",626,배송 완료,223명
437,모두가 즐기는 스타일리쉬한 기모 후드&조거팬츠,"3,134,000",626,배송 완료,42명
438,"모르면 5,000만원 손해보는 '무료자원' 2탄","1,880,000",626,"300,000",188명
439,고퀄리티 웹툰 만화 판타지 소재,"6,266,000",626,배송 완료,206명
440,악착발랄 희귀병과 함께 살기 프로젝트<내 하루는 네 시간>,"6,266,000",626,배송 완료,231명
441,우리 이제 죽음에 대해 이야기해봐요 '80년대생들의 유서',"3,131,833",626,"500,000",162명
442,사랑하는 부모님께 LED 카네이션 유리돔,"1,879,000",626,배송 완료,30명
443,"본능에 충실한 여성향 게임, 러브언홀릭","31,310,000",626,"5,000,000",410명
444,달콤한 발렌타인데이를 부탁해,"1,252,000",626,배송 완료,57명
445,"너와 나 사이의 우주를 건너, 장애에 대한 인식을 넘어","6,258,600",625,"1,000,000",169명
446,리스쿠키와 뱅쇼 키트로 완성하는 나홀로집에!,"4,067,200",625,"650,000",123명
447,"후드가 달린 니트, 새로운 니트 클래식을 만들다.","12,502,200",625,배송 완료,118명
448,"자연을 품은 SOFF 프리미엄 빈티지 간절기,여름패드","1,249,800",624,배송 완료,17명
449,개정판으로 새롭게 돌아온 <인쇄색상 매칭 실무가이드>,"34,357,000",624,배송 완료,818명
450,여성이 만든 여성 영화 <돌이키다>,"24,983,600",624,"4,000,000",684명
451,시바의 언어를 새긴 '시바 색깔 양말',"4,370,000",624,배송 완료,112명
452,방탈출 게임북 <이스케이프 퀘스트>,"18,728,000",624,배송 완료,583명
453,향이 피어오르는 섬 '센트아일랜드 독도 에디션 인센스홀더',"6,241,000",624,"1,000,000",118명
454,Why bear 월넛크림 파우치와 포근한 가을나기,"5,928,000",624,배송 완료,141명
455,"내가있잖아, '베지터블 잔'","1,247,000",623,배송 완료,36명
456,내 방에서 만드는 <향수 디자인 키트> 문구 에디션,"12,466,400",623,배송 완료,195명
457,전통 장석을 현대적으로 재해석한 : 황동 장석 집게,"6,232,000",623,"1,000,000",184명
458,"일상/직장/휴가 때 입기 좋고, 수납이 용이한 포켓셔츠","6,231,000",623,배송 완료,171명
459,"""당신의 마음 속 화살은 어디에 있나요?""","4,050,000",623,"650,000",29명
460,"봄을 준비하는 현명한 선택, 머브클로딩의 트렌치코트!","12,460,000",623,배송 완료,211명
461,"비대면 야외 방탈출, <물오름달 열닷새>","6,226,200",622,배송 완료,200명
462,겨울 준비 완료! 집순이의 후리스와 무릎담요,"18,675,500",622,배송 완료,272명
463,국화차에서 석굴암 한잔 할래요?,"6,219,000",621,"1,000,000",48명
464,Still Life: 연세대학교 생활디자인학과 졸업전시,"3,109,000",621,배송 완료,79명
465,"살아있는 것 만으로도 잘한거야, '띠용 이야기'","4,973,000",621,배송 완료,343명
466,"활자 측정 도구, 字—자.","15,538,000",621,"2,500,000",415명
467,웹툰&일러스트를 위한 고퀼리티 꽃과 과일 브러시,"6,212,000",621,"1,000,000",225명
468,중세 판타지 대도시 항만,"6,210,000",621,배송 완료,93명
469,"02travels (포스터북, 엽서북, 스티커팩)","3,104,500",620,배송 완료,104명
470,선인장 가죽으로 잘 빚은 '비건 만두백',"42,458,600",620,배송 완료,179명
471,유기토끼를 세상에 알리고 응원해! '러브미컵과 그립톡',"6,207,000",620,배송 완료,294명
472,비단부채 전통물감으로 물들이다. [비단부채 드로잉 KIT],"3,103,000",620,배송 완료,115명
473,"혐오 없는 세상을 향해, 빻은 말 스티커와 멋진 말 스티커","1,860,500",620,배송 완료,239명
474,도향 사쉐,"3,100,200",620,배송 완료,136명
475,스케치업 웹툰 배경 - 여름 바다 해수욕장,"1,860,000",620,"300,000",62명
476,[제트라이드샤프]자없이 직선긋는 가장 완벽한 방법,"3,099,500",619,"500,000",288명
477,"지금까지 이런 구성은 없었다, 감성 홈카페 스타터 KIT","4,958,000",619,배송 완료,134명
478,과학 테마 사이토시스 세포생물학 보드게임,"18,592,000",619,"3,000,000",395명
479,더운데 간편하게! 여름내내 어디서든 오색 한복원피스,"6,197,000",619,배송 완료,27명
480,동화시리즈 몰랑 피규어 세트 - 동화속으로 들어간 몰랑,"12,387,000",619,배송 완료,328명
481,독거노인 분들을 위한 'Think of me',"1,858,000",619,"300,000",146명
482,세상을 품은 한글 이야기 -한글이 그크끄. 3(완결편),"18,578,250",619,배송 완료,389명
483,비를 맞은 사람은 사라진다. <백일우>,"24,769,000",619,배송 완료,900명
484,[웹툰스케치업] 왕성과 대저택,"6,192,000",619,배송 완료,64명
485,"발신지,미술관: 작품 앞에서 쓴 열여덟 통의 편지","4,334,000",619,배송 완료,225명
486,"""대한독립만세, 여성해방만세"" 차미리사 북백, 북파우치","3,095,000",619,배송 완료,125명
487,"커피를 즐기는 애호가들을 위한 안내서, 커피 가이드","7,427,000",618,배송 완료,319명
488,더많은 여성에게 더많은 속옷 선택권을! 미드에어X66100,"30,927,900",618,"5,000,000",527명
489,네이버웹툰 <호러와 로맨스> 1~5권(완) 단행본 제작,"30,927,000",618,배송 완료,355명
490,온라인에서 활용 가능한 'UX/UI 그래픽 가이드',"3,092,000",618,"500,000",200명
491,고양이모래 유목민들 이리오세요! <크집사의 레시피>,"61,823,100",618,배송 완료,"1,137명"
492,Testimony winter wonderland,"1,360,000",618,"220,000",45명
493,관계의 깊이를 더해주는 인간관계 솔루션 <인생대화 카드>,"4,326,000",618,배송 완료,278명
494,be-lit-review : 비릿이 본 독립문화컨텐츠,"618,000",618,배송 완료,32명
495,［스케치업 웹툰배경］-어린이집&놀이터,"3,090,000",618,배송 완료,103명
496,"새해, 기분 좋은 시작을 함께할 헤링본 자켓","12,343,500",617,배송 완료,188명
497,조선의 두루마기 KOREA의 파티룩이 되다. [두티룩],"3,794,000",617,"614,810",48명
498,"[DIY]100방울의 마법, 나만의 향기를 부르는 주문","1,851,000",617,배송 완료,62명
499,"10년의 심리상담 사례집<벼랑 끝, 상담>","24,677,500",616,배송 완료,830명
500,빼르의 맛있는 20가지 다이어트 레시피,"2,467,000",616,배송 완료,280명
501,"심각했던 피부고민의 해답, 식품등급의 천연원료 화장품!","3,083,500",616,배송 완료,103명
502,"선조들의 붓으로 그린 매난국죽, 사군자 케이스","3,082,500",616,배송 완료,115명
503,<잉여특공대> 모과 & 율서의 큐브(핑크/블루) 인형,"17,876,001",616,배송 완료,399명
504,사귀를 물리치다. '순은퇴마부적',"2,773,000",616,배송 완료,38명
505,"감각적인 친환경 빨대, eStraw - 레드 컬러 에디션","6,161,300",616,배송 완료,519명
506,젊은 영웅들이여 우리는 그대들을 잊지 않겠습니다.,"5,544,826",616,"900,000",278명
507,"강아지를 위한 코코 도그 스텝, 고양이를 위한 진저 캣펀치","6,157,800",615,배송 완료,324명
508,"낯설고도 친숙한 무속 신화, 신입차사를 위한 <구천안내서>","36,940,000",615,"6,000,000","1,018명"
509,"[앵콜] 포근함을 함께 나누는 봄, 식스삭스 양말패키지","3,693,500",615,배송 완료,184명
510,(웹툰) 스케치업 디자인 프로젝트 No.1 _ 음식,"6,150,000",615,배송 완료,205명
511,"이슬 맺힌 민트와 은방울꽃 향, <Sleeping dew>","6,148,200",614,배송 완료,133명
512,한복 감성을 담은 예쁜 일상 '한복프릴백',"1,843,900",614,"300,000",37명
513,다쿠아즈 추석 선물 세트:구름의 폭신함을 소중한 사람에게,"6,146,000",614,"1,000,000",158명
514,펫하우스 드라이룸 따로 쓰세요? 이제 아베크 하세요,"61,440,000",614,배송 완료,144명
515,티 소믈리에가 더 맛있게 만든 나주 이야기 '나주 블렌드',"6,142,000",614,배송 완료,357명
516,빛나는 할리우드의 향기를 담은 '샹티',"3,071,000",614,배송 완료,94명
517,<카늘레> 전문 레시피북. 국내 최초 출간 프로젝트!,"3,069,100",613,배송 완료,129명
518,"千年의 자개 사랑, 스티커에 담다!","6,137,500",613,"1,000,000",137명
519,딜라이트 게임북 - 시즌3,"12,274,000",613,배송 완료,443명
520,맛도 이쁨도 뚠뚠! 피카타임 아메리칸 쿠키 세트,"3,067,500",613,배송 완료,66명
521,만화에 최적화 된 학생 엑스트라,"6,134,000",613,배송 완료,101명
522,"보석의 향기에 관하여. "" 에메랄드""와 ""헬리오도르""","6,128,500",612,배송 완료,132명
523,< 날고 싶은 거북이 > 함께 행복한 사회를 그려요:),"6,124,000",612,배송 완료,108명
524,"고민의 시간《잠이 오지 않는 밤에도, 내가 함께 있어줄게》","12,247,770",612,배송 완료,681명
525,성균관대학교 퀴어홀릭의 퀴문축 굿즈! <배지와 스티커>,"6,122,500",612,"1,000,000",387명
526,비수도권 탐방기 <지역의 사생활99>,"30,612,100",612,배송 완료,792명
527,"[하비인더박스] 첫 번째 취미 프로젝트, DIY 네온사인","12,237,567",611,"2,000,000",352명
528,"'퐁당' 마음을 담아 전해요, 이어링 DIY 키트","734,000",611,"120,000",17명
529,상상을입다! 초.능력캔들동화,"6,116,000",611,배송 완료,112명
530,웹툰 배경 프로젝트 04.-로판 서양 저택 패키지-스케치업,"6,115,000",611,배송 완료,95명
531,애도 만화 에세이 <충분히 슬퍼할 것>,"12,228,000",611,"2,000,000",625명
532,완벽한 도예인을 위한 <수축률자>,"13,138,000",611,배송 완료,432명
533,"허브, 몸과 마음을 치유하는 향긋한 식물 100가지","12,221,000",611,"2,000,000",390명
534,선물 같은 케익을 만드는 '유나토케익',"2,566,000",610,"420,000",116명
535,카드캡터 체리 클리어카드편 굿즈,"61,054,000",610,"10,000,000","1,151명"
536,뽀짝뽀짝 <토심이> 봉제인형,"15,252,000",610,"2,500,000",528명
537,봉봉이와 바다 친구들 : 1+1 컬러링북,"610,000",610,"100,000",39명
538,당신은 혼자가 아닙니다 #MeToo #WithYou,"7,319,000",609,"1,200,000",638명
539,액션 웹툰의 동반자 조합형 백색 임팩트,"6,707,000",609,"1,100,000",210명
540,< 2018년 꽃길만 걸으시 개 > 자수 양말 & 타올,"3,047,000",609,배송 완료,49명
541,웹툰 스케치업 - 안경과 신발,"6,092,000",609,배송 완료,228명
542,사지 않고 입양하는 문화를 만드는 '포인핸드 매거진' 3호,"24,362,271",609,배송 완료,"1,138명"
543,[유기견] 더 나은 라이프를 위해 라이프가 나서다,"3,045,000",609,배송 완료,43명
544,그것은 하나의 여행이었다_미국 횡단 캠핑여행,"3,045,000",609,배송 완료,69명
545,"말로 된 타로카드, 말로 - 오리지널 2차 에디션","9,133,000",608,"1,500,000",327명
546,부드러운 '오버 셔츠'와 동절기용 '로브 하프코트',"3,043,000",608,배송 완료,44명
547,"데일리아이템의 정석 ""실버 반지 kit"" 두번째 이야기","608,500",608,"100,000",31명
548,[!재오픈!] 2021 뮤지컬 <그럼에도 불구하고>,"6,081,000",608,"1,000,000",161명
549,[웹툰배경] 조선시대 최고의 기방 '풍화정',"6,077,600",607,배송 완료,93명
550,"자라라, 이야기의 씨앗!","4,253,000",607,"700,000",375명
551,감각적인 공간 연출을 위한 디자인 오브젝트,"6,075,000",607,배송 완료,121명
552,보송보송 당신의 친구 <올망똘망 고양이 동전지갑>,"12,148,000",607,배송 완료,662명
553,우리의 페미니즘 폰케이스,"1,822,000",607,배송 완료,85명
554,"오늘도 얕은 잠을 자는 당신에게, 깊은 잠을 보내드릴게요","3,034,700",606,"500,000",39명
555,심리학 문구 브랜드의 신작! <노프라블럼> 일상 고민 패드,"30,335,900",606,배송 완료,820명
556,"도시생활자의 무해한 일상, 제로웨이스트 키트 '얼스박스'","6,066,000",606,"1,000,000",198명
557,고양이와 함께 하는 1년-2019 고양이 일러스트 달력,"6,065,000",606,"1,000,000",228명
558,"크리스마스를 위한 가장 아름다운 선율, 캐롤 DIY 오르골","7,277,250",606,"1,200,000",140명
559,천안대학교 민속학연구동아리 활동보고서 #벌명당산,"9,096,000",606,배송 완료,603명
560,슬기로운 스피치 생활,"6,061,000",606,배송 완료,62명
561,"신나고 신기한 고양이 마을 싕냥타운 이야기, <싕냥툰>","18,182,000",606,"3,000,000",732명
562,'재주' 담은 '제주' 굿즈,"3,636,000",606,"600,000",153명
563,리플랫 기획전: 최지수 개인전,"3,029,000",605,배송 완료,150명
564,심플하면서 실용적인 디자인의 토트백,"6,055,500",605,"1,000,000",311명
565,"초보 창작자에게 꼭 필요한 <그림책, 에세이 창작 워크북>","6,054,000",605,배송 완료,431명
566,"시들지 않는 꽃을 담다, <조각꽃 네크리스>","6,054,000",605,배송 완료,46명
567,"폭력을 지나치는 세 여성의 이야기, <동파>","3,027,000",605,배송 완료,162명
568,"우주 속 작은 여행, 만화 <털복숭이와 보석>","3,328,500",605,배송 완료,133명
569,웹툰 배경 번화가 3종(A/ B / C모델) 스케치업 모델,"6,050,000",605,배송 완료,66명
570,판타지 시리즈 - 영주의 저택,"6,050,000",605,배송 완료,121명
571,영원한 우리 땅 '독도'를 지켜주세요.,"1,210,000",605,"200,000",122명
572,옛날 우리의 이야기로 가족사랑을 선물하는 컬러링 동화책,"3,024,000",604,배송 완료,53명
573,모던한 우리의 한벌옷 [모던한원피스+사방신크롭티],"6,440,000",604,배송 완료,71명
574,"나의 스트릿 고양이 친구들, 와썹캣","3,020,100",604,"500,000",174명
575,좋은생리대 알리기 프로젝트 - 바디앤코튼 기획전,"6,030,000",603,"1,000,000",117명
576,"소중한 반려동물, 그 모습 그대로 맞춤제작 피규어","3,014,000",602,배송 완료,20명
