,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
1645,판을 확 뒤집은 여성 예술가들과의 인터뷰 <예술가의 초상>,"12,181,000",1218,"1,000,000",241명
1646,"노브라로 입는 편하고 예쁜 홈웨어, 프리찌 [S/S시즌]","28,734,600",1217,배송 완료,375명
1647,[이런저런 잡화점] 리본이 어울리는 블라우스 + 리본SET,"12,175,000",1217,배송 완료,380명
1648,풍년 바질 맛있게 소진하기,"2,434,000",1217,배송 완료,66명
1649,샤를 보들레르 탄생 200주년 초판본시집 <악의 꽃> 출간,"6,079,700",1215,배송 완료,386명
1650,섬세하고 탐스러운 꽃 리본 열매 브러쉬 소재,"12,159,000",1215,"1,000,000",350명
1651,"단,4g 깃털처럼 가벼운 안경 [플루매직 패킹 vol.1]","6,069,000",1213,배송 완료,75명
1652,밋밋한 머리에 화사함을 얹어 줄 화관 및 머리장식 브러쉬!,"6,068,000",1213,배송 완료,268명
1653,[새해선물세트]달빛내린 풍경을 마시는 달빛술잔&접시세트,"15,770,500",1213,"1,300,000",299명
1654,따뜻한 손과 마음으로 유기동물에게 사랑을 전하세요,"12,130,500",1213,"1,000,000",532명
1655,"건강과 맛, 한식대가의 전통디저트! <큰나무집 궁중식혜>","2,425,300",1212,배송 완료,57명
1656,"내 마음을 접었다 폈다, '플라워 카드'","6,061,210",1212,"500,000",215명
1657,<유섬> 알록달록 초상화,"2,424,003",1212,"200,000",124명
1658,DMZ청정지역에서 자란 목련꽃차로 여러분의 건강채워보세요.,"6,059,000",1211,배송 완료,191명
1659,<나도 몰라서 공부하는 페미니즘> 정식 단행본 출간,"24,228,000",1211,"2,000,000","1,295명"
1660,성우 유닛 '동네 오빠'의 음반 제작,"60,465,111",1209,"5,000,000","1,024명"
1661,삿된 것을 물리는 힘. 사인검 악세서리,"7,249,500",1208,배송 완료,288명
1662,[웹툰]번화가 도시풍경 (지하차도)_스케치업,"12,076,000",1207,배송 완료,175명
1663,(투닥토닥 판타지) 스케치업 프로젝트 No.20_마왕성,"12,048,000",1204,"1,000,000",251명
1664,"누구도 말하지 않은 진실, 『누가 노무현을 죽였나』","36,100,000",1203,배송 완료,"1,508명"
1665,자유로운 구동이 가능한 천사&악마날개를 소개합니다,"12,030,000",1203,배송 완료,70명
1666,"당신의 마음에서 피어난 꽃, 전포롱의 <꽃의 이름으로>화집","36,090,000",1203,배송 완료,798명
1667,양갓집 규수의 인싸가방 아씨복백 - 玄(블랙에디션),"8,418,000",1202,배송 완료,61명
1668,작은여우 <레레 인형>과 <모닝빵 카드지갑>,"42,123,300",1203,"3,500,000",970명
1669,[굿즈] 바다 건너 우리를 살게하는 저마다의 방법 2,"6,010,000",1202,배송 완료,147명
1670,"테스토스테론을 감지해 사냥하는 인어, 《혈누인어》","2,403,000",1201,배송 완료,335명
1671,"판타지 마법진 이펙트 3D소재(웹툰, 일러스트)","11,985,000",1198,"1,000,000",301명
1672,[스케치업 웹툰배경] 명품브랜드샵,"11,981,000",1198,배송 완료,186명
1673,대한민국 문화유산 보드게임 <코리아마블 유네스코 편>,"1,198,000",1198,배송 완료,36명
1674,[프로 일잘러 치트템] 인쇄 디자이너를 위한 마스킹테이프,"5,965,000",1193,"500,000",244명
1675,"페미니즘 :: 결혼반지 대신 ,비혼반지 어떠세요?","8,370,069",1195,"700,000",539명
1676,네이버웹툰 <냐한남자> 춘배 인형&키링 냥줍해주시오!,"179,165,000",1194,"15,000,000","5,862명"
1677,"4월, 지금 우리가 계절을 살아가는 방법","5,972,000",1194,배송 완료,223명
1678,"해중득화, 바다 가운데서 꽃을 얻다. 나전칠기 귀걸이&키링","5,967,200",1193,"500,000",141명
1679,낭만적인 칵테일 상식을 소개하는 칵테일도감 THE MOON,"17,899,300",1193,배송 완료,891명
1680,유어케이크 드로잉메모지,"346,000",1193,배송 완료,95명
1681,위글위글 스마일위러브 플랫폼슬리퍼,"35,767,200",1192,배송 완료,"1,004명"
1682,"비혼 여성을 위한 Q&A 다이어리, 'B행일기'","17,875,400",1191,배송 완료,581명
1683,새로운 아티장 치즈와 샤퀴테리로 돌아온 치즈플로,"11,908,000",1190,"1,000,000",120명
1684,[스케치업 웹툰배경] 무협 사극 판타지배경,"11,900,000",1190,배송 완료,175명
1685,웹툰 스케치업 판타지 마을,"11,895,000",1189,"1,000,000",219명
1686,유령이 숨어있는 오싹한 디저트볼과 아포카토용 콜드브루 세트,"5,946,400",1189,"500,000",172명
1687,"동양의 마법적 상상력, 도술사전","35,649,500",1188,배송 완료,"2,205명"
1688,"추운 겨울, 니트위 따스함을 안겨줄 담수진주 목걸이","3,327,000",1188,배송 완료,109명
1689,“독립적인 여성들을 위한” 비주얼 공구 가이드북,"23,759,000",1187,"2,000,000",685명
1690,"육질은 부드럽게, 풍미는 진하게! 와즈나보이의 숙성스테이크","11,864,000",1186,배송 완료,187명
1691,원하는 결의 머리카락이 쉽게 그려지는 브러시,"5,923,000",1184,배송 완료,225명
1692,366가지 행운의 원석을 드려요 [탄생석 아트북&일력],"17,760,000",1184,배송 완료,410명
1693,끈 하나로 3가지 가방을? T.P.O를 맞추는 센스!!,"5,920,000",1184,배송 완료,139명
1694,"나의 첫번째 사파이어, 퀸즈 링","11,834,500",1183,"1,000,000",202명
1695,린넨 100%로 만든 웰메이드 린넨 자켓과 반바지,"23,659,500",1182,"2,000,000",322명
1696,"5월 어버이날,스승의날 수제초콜릿 세트","591,000",1182,배송 완료,25명
1697,스케치업 웹툰_데이트 코스 18종,"11,812,000",1181,배송 완료,124명
1698,복숭아 자두로 비누를 만들면?!피치플럼! [비누향수 솝피],"5,904,000",1180,배송 완료,139명
1699,올 겨울 가장 감동적인 코트를 만난다.,"23,611,500",1180,배송 완료,276명
1700,LP커버는 보이는게 더 예쁘잖아요. 두루주 원목 LP 액자,"5,900,000",1180,배송 완료,50명
1701,당신의 수면버튼! 3단계로 완성하는 '꿀잠습관',"11,799,500",1179,배송 완료,212명
1702,"곰손이여도 괜찮아, ONE DAY ONE WEAVING.","4,716,000",1179,배송 완료,464명
1703,"Let there be Light! 향기로 ""빛""을 발하다","11,786,200",1178,배송 완료,197명
1704,음식점 4종과 먹자 골목,"11,770,000",1177,배송 완료,168명
1705,리플랫 개관전: 이옥토 첫 번째 개인전,"5,883,000",1176,배송 완료,190명
1706,"월간커피, 신선한 제철 살구 쥬스같은 여름용 콜드브루 커피","5,881,000",1176,배송 완료,378명
1707,"티 어드바이저가 안내하는 귀족의 매너, 티타임","9,402,000",1175,배송 완료,331명
1708,"일상을 달콤하게, 쳐리메이드 디저트 2022캘린더&엽서북","22,329,520",1175,"1,900,000",713명
1709,채소와 새롭게 친해지는 방법 '채소다방',"11,750,000",1175,"1,000,000",558명
1710,"[발렌타인데이] 레드&화이트 뱅쇼 세트, 2월 홈카페","3,525,000",1175,"300,000",115명
1711,'취미부터 입문자까지 1시간 완성' 코드메이킹 전자책,"4,695,000",1173,배송 완료,201명
1712,해초파리 창작 회지 <사기꾼의 비밀> 단행본,"1,525,777",1173,"130,000",91명
1713,우리가 몰랐던 색의 모든 이야기,"35,206,000",1173,배송 완료,"1,111명"
1714,BEM FW 17 - 이우성 (Woosung Lee),"2,347,000",1173,"200,000",58명
1715,"지금, 우리의 영웅을 되돌아 볼 때입니다_ 소방관 수호","5,865,000",1173,배송 완료,135명
1716,스케치업 웹툰배경 복도식 투룸 아파트,"2,343,000",1171,배송 완료,75명
1717,웹툰 스케치업 음식점 6종 세트,"11,710,000",1171,"1,000,000",156명
1718,발향 조절과 OFF기능의 휴대용 인센스홀더 : 리볼브,"5,854,100",1170,"500,000",215명
1719,트로피칼 라이프 향수 #뉴트로＃파인애플,"5,854,000",1170,배송 완료,181명
1720,주식리딩방업체도 따라한 그 투자법(한권 종결 주식 비법서),"11,701,000",1170,"1,000,000",231명
1721,(투닥토닥 판타지) 스케치업 프로젝트 No.20_겨울도시,"11,700,000",1170,"1,000,000",195명
1722,[버려졌어요] 다시 사랑받고 싶어요. 변치 않을 노트&지갑,"5,845,000",1169,배송 완료,133명
1723,한번만 안아주세요 : 유기견을 돕는 브랜드 1004ADT,"5,844,000",1168,"500,000",158명
1724,근미래적 SF 군사기지 내부 외부 웹툰 스케치업 배경 세트,"7,597,000",1168,배송 완료,102명
1725,범죄도시세트-흥신소/전당포/상가/아파트 스케치업 웹툰배경,"11,686,000",1168,배송 완료,109명
1726,리듬게임 프로젝트 : KALPA,"17,514,127",1167,"1,500,000",734명
1727,입는 페미니즘 : Feminism Everywear,"11,673,500",1167,"1,000,000",658명
1728,달콤하고 싱그러운 산딸기와 핑크 자몽의 향을 담은 향수,"9,097,000",1166,배송 완료,158명
1729,2018 두번째 원석 실버 목걸이 : Speciality,"3,498,000",1166,"300,000",115명
1730,"우주에서 만든 첫 물건, '메이드 인 스페이스' 달력/굿즈","23,295,999",1164,배송 완료,829명
1731,"독도의 수호신 "" 강치를 기억해 ""","2,678,500",1164,"230,000",219명
1732,당신의 복숭아 취향은 무엇인가요?,"11,638,000",1163,배송 완료,243명
1733,아이부터 노인까지 '빅토리안 군중 엑스트라',"11,638,000",1163,"1,000,000",205명
1734,전포롱과 토마쓰리의 그림책 DAISY LOVES TULIP,"23,263,500",1163,"2,000,000",725명
1735,강화도에서 태어난 먼지없는 화장솜,"5,815,000",1163,배송 완료,273명
1736,스케치업 소품 - 조선시대 가마,"2,907,000",1162,배송 완료,118명
1737,"유기동물들을 위한, 후끈한 털파우치 털에코백","5,813,000",1162,"500,000",203명
1738,캬.라.멜 since 1979 [레트로 퍼퓸 프로젝트],"5,810,900",1162,배송 완료,190명
1739,[웹툰]시대를 타지 않는 감각적인 공간Set,"23,222,000",1161,배송 완료,311명
1740,집에서 떠나는 나만의 피크닉 ~비즈 반지 DIY KIT~,"2,322,000",1161,배송 완료,178명
1741,레진코믹스 <여자 제갈량> 1권 단행본 제작,"34,810,000",1160,"3,000,000","1,516명"
1742,치약으로 비누를 만들면? 민트비누퍼퓸! [Soapy],"5,796,000",1159,배송 완료,154명
1743,캐릭터를빛내줄 꽃풀브러쉬2,"9,271,000",1158,배송 완료,309명
1744,"보름달이 뜨는 밤, 소원을 이뤄주는 달토끼 천연원석 주얼리","11,584,300",1158,배송 완료,181명
1745,까투리펜 & Coin Ring,"3,475,000",1158,배송 완료,146명
1746,'9개의 사이즈' 밀착핏 레깅스 <리벨리> 컬러버전 출시,"11,581,200",1158,"1,000,000",379명
1747,"누구나 코딩으로 만드는 영상, 'Affect Script'","6,923,666",1153,"600,000",509명
1748,"[자체제작]누구에게나,언제든 기본 베이직 크로스백","11,538,000",1153,"1,000,000",503명
1749,"열매를 가져다 줄 거에요, ""프루티 오드 뚜알레""","11,530,000",1153,배송 완료,273명
1750,그 쓰임이 명확한 네개의 붓[진짜 리얼 브러시 폰트 4종],"57,630,000",1152,"5,000,000",785명
1751,전통이 이렇게 힙할 수 있나? 여름 필수 비치백&자개키링,"11,525,000",1152,배송 완료,282명
1752,"완벽하게 고양이를 모시기 위한, 2020 집사 캘린더","5,755,500",1151,배송 완료,320명
1753,10만 명에게 뉴스를 알려주는 고슴도치가 있다고?,"57,508,088",1150,"5,000,000","1,896명"
1754,먹기힘든 양배추 이제 쉽게드세요!,"5,745,500",1149,배송 완료,118명
1755,바다에 버려진 유리조각으로 업사이클링 <바다유리 선캐처>,"6,892,500",1148,"600,000",168명
1756,"행복한 슈크림 토끼 ""슈야"" 봉제 인형","22,964,000",1148,"2,000,000",610명
1757,"입안의 달콤한 크리스마스, 밀크 초콜릿","11,477,600",1147,배송 완료,196명
1758,"당신의 여름을 책임질 잇템, PVC 립 파우치 '리립'","5,731,000",1146,배송 완료,370명
1759,"웹툰 스케치업 배경 - 악기샵, 실용음악학원","11,455,000",1145,"1,000,000",204명
1760,"바람에 둥실 둥실 움직이는, 구름 모빌 조명","11,445,000",1144,배송 완료,203명
1761,초가마을,"11,445,000",1144,배송 완료,126명
1762,래디컬 페미니스트를 위한 잡지 <RADish> 2호,"34,320,900",1144,배송 완료,"1,334명"
1763,스케치업 유럽풍 실내배경 #1,"3,429,000",1143,"300,000",127명
1764,한입에 쏙- 초콜릿 타르트,"2,285,500",1142,배송 완료,93명
1765,AQUALAMP,"17,140,000",1142,"1,500,000",388명
1766,당신의 소중한 기억과 추억들을 함께 나눌 '원피스',"11,426,000",1142,배송 완료,172명
1767,《소중한 첫 여행 3개국어》영어 스페인어 이탈리아어,"22,850,000",1142,"2,000,000","1,489명"
1768,맛있는 스테이크를 구워보자! 좌충우돌 협력게임 [그릴홀릭],"22,836,000",1141,"2,000,000",691명
1769,평범한 일상 속의 반짝임 ' 담수진주목걸이',"3,425,000",1141,"300,000",103명
1770,2016 맜살 맨투맨,"5,701,499",1140,배송 완료,131명
1771,"월간커피, 한국적인 맛으로 가득 채워 넣은 콜드브루 커피","5,701,000",1140,배송 완료,368명
1772,[나의 괴물유산 답사기] 우리 문화 속 전통 괴물을 만나다,"39,901,000",1140,배송 완료,"1,738명"
1773,패션 디자이너가 수집한 [프랑스 복식 일러스트 매거진],"51,257,000",1139,배송 완료,"1,118명"
1774,[대도서관 TV] 첫 번째 대청자 캐릭터 세계 최초 공개!,"113,881,000",1138,배송 완료,"1,887명"
1775,"대한민국을 플레잉카드에 담다, <대담한 카드>","5,690,000",1138,배송 완료,282명
1776,"요가강사가 만든, 매일 입는 요가웨어","17,053,000",1136,"1,500,000",211명
1777,그림 색감이 고민된다면? [3000 수채화 혼색 레시피],"11,343,700",1134,"1,000,000",445명
1778,국산 보드게임의 새로운 역사- 패치스토리,"34,020,000",1134,"3,000,000",482명
1779,사군자 한국 트럼프 카드 & 핸드폰 케이스,"33,979,300",1132,배송 완료,"1,426명"
1780,집순이의 유니폼 - 곰털로 방콕해요! 곰털후드/집업/바지,"22,646,000",1132,배송 완료,273명
1781,노트북 파우치와 에코백의 만남 : 노트북 캐리백,"16,981,600",1132,"1,500,000",733명
1782,"나의 반지, white ring collection","5,660,000",1132,"500,000",79명
1783,레진코믹스 『4컷용사』 1권 단행본 제작,"33,949,200",1131,배송 완료,838명
1784,웹툰 <그녀의 심청> 스페셜 에디션 단행본 제작,"113,153,000",1131,"10,000,000","2,077명"
1785,"숙성 스테이크를 합리적인 가격으로, 와즈나보이 스테이크","11,307,000",1130,배송 완료,197명
1786,스케치업 웹툰 배경_지하철역.버스.학교.놀이터.주택가,"56,510,000",1130,"5,000,000",572명
1787,색에 대한 영감을 주는 컬러 디자이너의 배색 핸드북,"33,902,600",1130,배송 완료,"1,668명"
1788,캐릭터의 매력을 살리는 스케치업 소품 [핸드폰소스 총집합],"11,300,000",1130,"1,000,000",280명
1789,스케치업 웹툰 - 정원과 수영장이 있는 주택 & 펜트하우스,"11,294,011",1129,"1,000,000",200명
1790,독학 레노먼드 - 혼자서도 공부하는 레노먼드 가이드(2차),"3,386,000",1128,배송 완료,142명
1791,"[고퀄리티 2D배경 No.2] 사계절 나무&풀, 산 전경","11,285,000",1128,배송 완료,104명
1792,"윤동주 시인과 꾸미는 당신의 공간 -한글 포스터,유리컵세트","5,641,000",1128,배송 완료,35명
1793,"블렌딩&디저트홍삼, 소중한 사람에게 전하는 특별한 마음","5,641,000",1128,배송 완료,98명
1794,봄 꽃 귀걸이,"2,255,800",1127,"200,000",125명
1795,나전칠기로 하는 친환경 : 옻칠자개빨대,"3,382,900",1127,배송 완료,145명
1796,"결혼한 여자들의 페미니즘, <페미니스트도 결혼하나요?>","11,272,000",1127,"1,000,000",512명
1797,일못러에서 일잘러가 된 디자인 실전 노하우,"3,716,000",1126,"330,000",167명
1798,"푸른빛 동화 세계, 메르헨 블루","28,148,500",1125,배송 완료,533명
1799,"딸, 아내, 엄마, 그리고 여든아홉 '순자씨의 1일 1행'","5,629,000",1125,"500,000",159명
1800,대한독립의 별 :여성독립운동가 김마리아,"11,252,600",1125,배송 완료,595명
1801,스케쥴에 맞춰 매번 다른 향수를 사용할 수 있다면?!?!,"5,620,400",1124,배송 완료,141명
1802,동양풍 스케치업 배경 - 경복궁,"5,620,000",1124,배송 완료,62명
1803,BORB(보르브) 디저트치즈,"1,123,500",1123,배송 완료,39명
