,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
294,당신은 “아직” 간호사로서 적응할 시간이 부족할 뿐이다.,"3,052,000",305,배송 완료,128명
295,Find MySelf - 나침반 실버 목걸이,"1,526,000",305,배송 완료,20명
296,PBT 2nd Edition,"15,260,000",305,"5,000,000",422명
297,<새도감 뱃지> 시즌2 - 친근한 도시의 새들,"5,493,500",305,배송 완료,220명
298,"세계 100대 명화 X 괴테, 헤세, 릴케, 니체의 글","1,220,500",305,배송 완료,97명
299,바보요정 웽 Wooeng 리미티드 에디션 스냅백,"6,101,711",305,"2,000,000",186명
300,"푸드앤크래프트매거진, '핸즈그라운드' 2019","3,050,500",305,"1,000,000",52명
301,마음을 각인해주는 한글자음 귀걸이 원목액자,"1,525,000",305,"500,000",53명
302,우리도 쓸모가 있을걸,"3,049,048",304,"1,000,000",76명
303,여성 작가 SF 단편 모음집,"15,244,277",304,배송 완료,791명
304,[벚꽃대선 뱃지] 꽃피는 봄날 대통령 선거를 소원하며..,"2,134,000",304,배송 완료,236명
305,투게더(Together) 클러치 겸용 크로스백,"4,570,500",304,"1,500,000",141명
306,"여름, 나만의 특별한 이야기 - 시원한 친환경 셔츠원피스","3,046,900",304,배송 완료,30명
307,"달과 토끼의 가을밤 : 추석맞이 술잔, 찻잔 세트","1,523,000",304,배송 완료,38명
308,365일 함께 하고 싶은 오닉스 목걸이,"1,218,000",304,배송 완료,53명
309,[인스턴트 아트]매력만점 아프리카 아티스트 원화작품 컬렉션,"3,043,500",304,배송 완료,34명
310,"'내가 만드는 나의 일상' 소소 보관함, 거치대","3,043,300",304,"1,000,000",77명
311,"과거와 현재를 잇는, 연극 <영월행 일기> 입니다.","1,521,555",304,"500,000",22명
312,영화 <배심원들> 제작자의 소소 小笑 한 기록,"9,126,200",304,배송 완료,306명
313,"[지켜줄게,너를]음악으로 10대가 아동학대를 말하다","30,417,000",304,"10,000,000",337명
314,"미스터리 공포 게임 ""프로젝트 고시원""","456,200",304,"150,000",55명
315,네이버시리즈 무협 웹소설 <화산귀환> 오디오드라마 시즌1,"243,304,000",304,"80,000,000","2,027명"
316,판타지 온실과 식물 세트,"3,040,880",304,배송 완료,76명
317,전이수 갤러리 <걸어가는 늑대들> 2020 다이어리,"12,163,000",304,배송 완료,345명
318,'치카치카'의 달콤한 디저트박스 (in 대림창고),"912,200",304,배송 완료,32명
319,일러스트 매거진 다색상환 2호,"21,282,000",304,배송 완료,545명
320,"복지아동 그림의 재탄생, <드로잉 유리컵&소창행주>","1,824,000",304,배송 완료,36명
321,[7월홈카페] 돌아온 피치피치 & 자두피치 아이스티 베이스,"6,080,000",304,배송 완료,149명
322,플라스틱 없는 바다 <비건 바디바 & 아로마 오션바>,"3,037,200",303,배송 완료,98명
323,초코스프레드의 발렌타인데이,"911,000",303,배송 완료,31명
324,"[타인의 고통_엽서북] ""다함께 슬퍼하자 그러나...""","1,518,173",303,배송 완료,72명
325,한국 몬스터 판타지 <묘시월드2>,"6,072,200",303,배송 완료,242명
326,여섯 작가의 사이버펑크 앤솔로지 <글리치 엑스 마키나>,"4,553,000",303,배송 완료,193명
327,"벚꽃 피는 봄에는, '벚꽃냥 버찌'","3,338,000",303,"1,100,000",196명
328,릴레이 인터뷰매거진 <친구의 친구> vol.1 취미의 의미,"1,517,000",303,배송 완료,76명
329,구름과 별과 빛나는 얼굴,"910,000",303,"300,000",42명
330,일상 속에 독도를 담다 : 독도 드립백 커피 세트,"3,033,000",303,배송 완료,65명
331,'인생의 확실한 한 조각' <ZISY> 창간호,"303,252",303,배송 완료,13명
332,편안하고 아름답게 : 나를 지켜주는 천연 비단 마스크,"3,638,800",303,"1,200,000",85명
333,"스물셋 대학생이 기획한, 율곡고 학생들과의 독서모임 이야기","1,515,500",303,배송 완료,58명
334,더 보드게임 암호화폐와 숨겨진 투자자들,"3,031,000",303,배송 완료,82명
335,"고요하지만 소란스러운 이야기, <고요이즘> 2호: 꿈","1,515,000",303,"500,000",61명
336,"""작은 아씨들""의 비밀 다락방 모임으로 초대합니다.","909,000",303,배송 완료,25명
337,추운겨울 길고양이들에게 따뜻한 온기를,"909,000",303,배송 완료,65명
338,골든천 버터로 만든 풍미가득 버터쿠키,"1,515,000",303,배송 완료,45명
339,"소외된 아이들의 꿈을 입다, 부산 드립백 커피","3,030,000",303,배송 완료,63명
340,싱어 송 라이터 윤수지의 두번째 이야기를 함께 해주세요,"2,272,000",302,배송 완료,50명
341,<추석선물> 그림 한 폭 담은 1인다기,"3,029,000",302,"1,000,000",53명
342,"찬란하게 빛나는 당신의 2019, 쁘띠삼각 크리스탈 컬렉션","2,423,000",302,"800,000",80명
343,"여행작가의 200% 리얼 생존기, <국내유랑기>","3,028,500",302,배송 완료,143명
344,단편 만화 <마법이 없는 세계의 마법소녀>,"1,513,888",302,배송 완료,244명
345,"위안부 알리기위한 시나브로 뱃지, 티셔츠, 에코백","908,300",302,배송 완료,56명
346,항공잡지계의 새 물결 ㅣ <월간비행>,"605,500",302,배송 완료,57명
347,[웨딩 업사이클링] 아름다웠던 순간을 일상에 담습니다.,"1,816,000",302,"600,000",36명
348,한복에 트렌드를 더하다.현대적인 생활한복 '나린어패럴',"3,026,386",302,"1,000,000",145명
349,"어쩌면 우리 모두의 이야기, <공담>","1,513,000",302,배송 완료,78명
350,올 여름 식단관리는 이걸로! 세상 맛있는 후무스 7종,"3,024,250",302,"1,000,000",89명
351,코코넛 밀크로 비누를 만들면?! [비누향수 솝피],"1,512,000",302,배송 완료,34명
352,[스케치업 배경] 번화가와 골목,"1,512,000",302,"500,000",28명
353,"내 인생은, 껌 두 개 값에 불과했다.","3,023,000",302,배송 완료,147명
354,누구나 근로기준법 한 권쯤은 있는거에요,"6,044,777",302,배송 완료,817명
355,"시크릿존을 향기롭게, 아로마 이너퍼퓸 '벨라'","3,022,200",302,배송 완료,50명
356,"아몬드와 초콜릿, 달콤하고 건강한 추석보내세요","1,511,100",302,"500,000",41명
357,"동양, 한국의 주체적인 여성문화를 바로 세우는 : 표류사회","1,511,000",302,"500,000",42명
358,"독도 홍보 프로젝트 'MY LAND, DOKDO'","1,511,000",302,배송 완료,88명
359,우유단백질을 넣은 리얼씨리얼 프로틴바,"3,021,840",302,배송 완료,141명
360,"치유의 굴레에 갇힌 유토피아 공동체, <홍월여자고등학교>","9,065,040",302,배송 완료,278명
361,"전통문양으로 다시 한국다움을 만들다, 바치앤 디자이너!","9,065,000",302,"3,000,000",85명
362,행운의부적 '네잎클로버 뱃지',"1,510,500",302,배송 완료,105명
363,블루콜드참치마요 단편집 <지상최강얇은책>,"1,510,000",302,배송 완료,179명
364,서울청년예술단 x 동작구 <시장극장>,"3,020,000",302,"1,000,000",70명
365,"어른들을 위한 월간 인문학 학습지 지혜로운 삶의 ""한걸음""","3,019,800",301,배송 완료,107명
366,동물구조단체 [생명공감]의 포근한 안식처를 마련해 주세요,"6,038,500",301,배송 완료,125명
367,자존감 회복 프로젝트_잘나가는 꼬까언니_자존감이 돌아왔다!,"3,019,000",301,"1,000,000",72명
368,"모두의 꿈을 응원하는 캔버스 백, '스케치 백'","3,019,000",301,"1,000,000",71명
369,매일매일그래픽일력 2019,"15,092,500",301,"5,000,000",424명
370,다양한 컬러와 기장의 베이직 에이프런,"1,509,000",301,"500,000",37명
371,3초면 세균 걱정 끝! 세상에서 가장 완벽한 양치질,"1,508,200",301,배송 완료,96명
372,푸른숲과 놀이공원의 설렘 한스푼 <메리고가든>,"1,508,000",301,배송 완료,65명
373,"날 닮은 작은 공간 '늘, 보관함'","3,015,600",301,"1,000,000",38명
374,로맨스판타지 집사/메이드/귀족/평민 엑스트라 브러쉬 세트,"1,960,000",301,"650,000",47명
375,보석 같은 보태니컬 아트의 향연 <컨트리 다이어리>,"9,045,000",301,배송 완료,296명
376,"지친 당신을 위로해줄, 구름 은반지","1,206,000",301,배송 완료,32명
377,거리와 방에서 부르던 노래. 김승신의 첫 정규앨범입니다.,"3,316,000",301,"1,100,000",111명
378,[아일랜두 패브릭] 익숙했던 공간에 뜻밖의 즐거움을,"1,507,000",301,배송 완료,42명
379,"나를 다해 사랑한 삶에게, 구묘진 유작 '몽마르트르 유서'","15,061,000",301,배송 완료,806명
380,내 몸을 좀더 가볍게!큐가든의 스페셜 보이차블렌딩3종시리즈,"1,506,000",301,배송 완료,28명
381,봄맞이 인생샷 아이템 - 꽃팔찌 & 리스,"602,000",301,배송 완료,37명
382,프레지던트 문이 만든 명장면 <상상이 현실이 되는 나라>,"9,029,000",300,배송 완료,207명
383,근본없는 페미니즘-메갈리아부터 워마드까지,"15,046,892",300,배송 완료,773명
384,"감성 음악 비주얼노벨, '시간을 멈추는 피아노'","3,309,767",300,"1,100,000",113명
385,박경인의 첫번째 사진집,"7,520,069",300,"2,500,000",257명
386,노인학대 개선에 동참하는 시원한 방법: 아름다운 璐人 부채,"1,504,000",300,"500,000",137명
387,강아지 루시의 모험을 담은 책 <루시의 하루>,"9,020,000",300,배송 완료,345명
388,<외로움을 맡아드립니다> 외로움 전당포,"3,006,000",300,배송 완료,108명
389,소멸을 경험해본 적이 있나요? <우리가 소멸하는 방법>,"3,005,500",300,배송 완료,97명
390,"SF장르 전투전함 외부및 내부과 양산형 전투 드론, 메카","3,005,333",300,배송 완료,40명
391,로맨틱한 선율. <Klang R>,"15,022,000",300,"5,000,000",48명
392,아프리카 여성들의 한땀 - 키투이 가방 Kitui bag,"6,007,000",300,배송 완료,50명
393,조광사진관이 하는 일일사진관 [정확한경험],"901,000",300,"300,000",31명
394,기분좋은 소재와 드로잉이 만난 가방 <마켓백 시리즈>,"1,501,500",300,배송 완료,54명
395,"어제보다 더나은 오늘을 완성하는 방법, <요일 베개커버>","3,003,000",300,배송 완료,56명
396,째폴보&프렌즈 고양이 버찌 엽서책 (여름/가을) & 달력,"15,014,400",300,배송 완료,587명
397,숲속의 잠자는 토끼 '뽀슈'를 깨워줄 주인님을 기다립니다.,"6,005,000",300,배송 완료,223명
398,"피자위에 까만거? 맞아요, 그 올리브!","3,002,000",300,배송 완료,111명
399,성공력 : 마흔 전에 성공한 사람들의 16가지 사업의 기술,"1,500,500",300,배송 완료,77명
400,쥘 베른의 소설 <녹색 광선>(1882) 발간,"18,005,000",300,"6,000,000",671명
401,어떤 싱글맘의 만화 에세이 <어떤엄마 저런사람>,"1,500,181",300,"500,000",45명
402,"운동장을 모두에게, 책 <여자가 무슨 운동을 한다고>","4,050,000",300,"1,350,000",252명
403,[스케치업 웹툰] 아기자기한 네일아트샵,"300,000",300,배송 완료,30명
404,정직한 괴물이 나타났다... Lemon Monster,"900,000",300,배송 완료,30명
405,"가장 부산다운 잡지, <다시부산> 6호","6,000,000",300,"2,000,000",287명
406,이 시대의 찌질이가 쓴 <자존감 에세이>,"540,000",300,배송 완료,51명
407,제주 4.3 – 흩어지지 않는 기억,"3,000,000",300,배송 완료,142명
408,크리스마스를 '진짜로' 빛내줄 특별한 꽃다발,"2,999,700",299,"1,000,000",57명
409,농담곰 다이어리 & 노트,"14,989,900",299,배송 완료,526명
410,마음을 안정시키는 플루이드레진아트,"1,498,500",299,배송 완료,32명
411,WE ARE BLOODY FEMINIST,"2,997,000",299,"1,000,000",97명
412,10만 유튜버와 자기계발 전문가들을 키운 '빡배말'의 힘,"7,491,730",299,"2,500,000",261명
413,피스워크의 셔츠 프로젝트 'FRANKBURGER',"899,000",299,배송 완료,18명
414,"<100% 천연 성분> 가죽 관리 END,.Ltd","2,996,500",299,배송 완료,79명
415,[신화전시공연] 인도 깔리 여신의 <내가 살아있다>,"2,996,000",299,배송 완료,170명
416,아름다운 스토리의 감동 RPG 게임! 트레이시아 스토리!,"599,000",299,"200,000",97명
417,바르는 네일스티커 어도러블,"1,497,300",299,배송 완료,34명
418,"사계절을 살아가는 우리의 2019 다이어리, 4season","1,497,000",299,배송 완료,59명
419,브로콜리너마저 새 EP '어떻게든 뭐라도' 뮤직비디오 제작,"32,932,999",299,"11,000,000",757명
420,"지웰808 다리미, 열판과 스팀이 만나다","2,993,000",299,배송 완료,100명
421,저하늘의 별과 달을 너에게 따다줄게. 은하수 크리스탈 램프,"10,475,000",299,배송 완료,134명
422,"런너들의 소망을 현실로, 테일즈런너 굿즈","14,964,000",299,"5,000,000",395명
423,블랙? 그레이! 내 맘대로 고르는 트레이닝복 세트,"1,496,100",299,배송 완료,38명
424,서양 3D의상 모델링,"2,992,000",299,배송 완료,80명
425,"지역의 흔적을 담은 여행 일러스트 엽서북 <참,안동>","1,496,000",299,"500,000",29명
426,우리들에게도 관심을 가져주세요! <유기토끼를 위한 에코백>,"1,495,000",299,배송 완료,77명
427,"눈속에 피는 꽃, 설중매(雪中梅)를 그대에게_ 매화 귀걸이","897,000",299,배송 완료,39명
428,천연 다이아몬드와 기념일을 담은 나만의 팔각반지,"1,494,800",298,"500,000",21명
429,열 권의 책으로 하는 끝말잇기 놀이: '말들의 흐름'시리즈,"5,979,000",298,배송 완료,136명
430,치카치카의 달콤한 발렌타인을 위한 디저트박스,"1,644,000",298,"550,000",56명
431,"[웹툰 스케치업 배경] 결혼식장, 장례식장_경조사 배경세트","2,988,800",298,"1,000,000",81명
432,벗겨짐X! 초강력 페이크삭스 딱풋!,"1,494,200",298,"500,000",75명
433,세계 최초의 향 헝가리워터를 담은 'PRIMA',"1,494,100",298,배송 완료,42명
434,"백 년 전, 독립운동의 상징을 만나다. <대한○○만세>","2,988,000",298,"1,000,000",109명
435,흙으로 빚어 그린 사랑스런 유아 그림책 '민들레 아기씨',"1,792,000",298,"600,000",90명
436,"새해, 소망과 목표를 담은 폰케이스","896,000",298,배송 완료,42명
437,퇴근 후 <영어회화극장> 여행편,"5,973,000",298,"2,000,000",57명
438,"[톤포투] 천연소재 코튼모달 여성용 드로즈, 코트니","14,928,650",298,"5,000,000",266명
439,"우리나라 아름다운거 모르는 이 없게, 무지개빛 기념품!","2,388,500",298,배송 완료,121명
440,"편안하게, 함께 따뜻하게 '에코 퍼 머플러'","5,969,000",298,배송 완료,181명
441,단편도 읽고 영어도 공부하는 <I Hate You>,"2,984,000",298,배송 완료,184명
442,새해에는 연못잔 선물 세트로 사랑을 전하세요.,"2,984,000",298,"1,000,000",50명
443,머더 미스테리 <Y의 장례식>,"2,386,500",298,배송 완료,154명
444,"클래식 진주의 정석 <ROSE, PEARL, NOIR>","6,860,500",298,"2,300,000",64명
445,귀엽고 가볍고 저렴한 '감광기 만들기 매뉴얼',"5,965,000",298,"2,000,000",136명
446,"세상에서 가장 쉬운 돈 관리 노트 ""잘벌고 잘쓰개""","2,981,000",298,배송 완료,246명
447,여성에게 꿈과 장미를_여성노숙인을 위한 뱃지,"5,954,300",297,배송 완료,456명
448,상주로 내려간 서울아가씨들의 삶팡질팡 <서울아가씨 화이팅>,"2,977,000",297,"1,000,000",114명
449,삶의 의미를 찾아가는 사람들을 위한 매거진 Sarm 3호,"1,488,500",297,배송 완료,33명
450,[지워진 여성 위인 재조명 프로젝트] 여성위인노트&캘린더,"14,884,000",297,"5,000,000",555명
451,지금 읽는 『이상시집』 수제본,"4,465,000",297,배송 완료,106명
452,'펫티켓' 멍멍이는 참지않긔!,"506,000",297,"170,000",55명
453,"세계 음악 페스티벌 여행기, -기타는 왜 들고 다녀?-","3,868,827",297,"1,300,000",136명
454,내맘대로 조합하는 담백한 미니소반,"2,975,000",297,배송 완료,20명
455,"사소하게 지나가버린 시간을 찍다, '개인의 기억'","595,000",297,배송 완료,21명
456,환경과 스타일을 동시에. 세탁이 필요 없는 에코백,"2,974,500",297,"1,000,000",74명
457,2021년 새로운 판타지스릴러의 문이 열린다[신화주식회사],"892,200",297,배송 완료,34명
458,"커피 한 잔 가격의 헤어서비스, '드리머리'","2,974,000",297,"1,000,000",109명
459,THE PEOPLE 쿠바 필름사진 (패브릭 포스터/엽서),"1,487,000",297,배송 완료,48명
460,"한국을 대표하는 꽃들을 수채화로 그리다, 전통꽃 케이스","1,486,200",297,배송 완료,46명
461,청각장애 인식 개선 프로젝트 ILY : I Love You,"1,486,000",297,배송 완료,79명
462,분홍색은 이제 그만.,"5,944,000",297,"2,000,000",261명
463,귀염뽀짝 악마들의 영혼 쟁달전! 헬스 루어 : 색욕 확장,"1,485,600",297,배송 완료,80명
464,여성영화 원하면 for feminist films 티셔츠,"7,426,000",297,배송 완료,247명
465,"조금 더 건강하고 맛있게, 요나폿의 비건 디저트","1,485,000",297,배송 완료,26명
466,공허함과 우울함 <INVOID 0:K>,"297,000",297,배송 완료,20명
467,Oh! My Green Table 우리를 위한 채소 집밥,"14,836,000",296,"5,000,000",876명
468,여성을 위한 데일리 트렁크(ver.3),"7,417,500",296,배송 완료,202명
469,"어떤 딸 M의 인생, <M이 없는 자식>","978,990",296,배송 완료,53명
470,ROYAL HEROZ:로얄 히어로즈,"8,899,000",296,"3,000,000",312명
471,진짜 영도를 산책하며 즐길 '영도산책보따리',"1,483,000",296,배송 완료,17명
472,[추석선물] 누구나 좋아할 10가지맛 '인생마카롱',"1,483,000",296,배송 완료,49명
473,책 <뮤지엄서울>,"8,896,500",296,배송 완료,424명
474,"빨간 머리 앤 | 노트(다이어리), 책갈피, 컵받침, 뱃지","8,896,000",296,"3,000,000",269명
475,사진집 < DREAM >,"5,928,666",296,"2,000,000",213명
476,"현대어로 번역한 근대 여성 문학, 모던걸 시리즈","4,446,000",296,배송 완료,134명
477,"웹툰, 일러스트를 위한 프릴과 자수 브러쉬!","1,482,000",296,배송 완료,64명
478,활자모_담담한 일상을 기록하는 서체 <구보씨>,"8,890,000",296,배송 완료,161명
479,어딘가 새로운 [원석],"889,000",296,배송 완료,25명
480,‘우리는 순수한 것을 생각했다’ 소시집 출판,"11,852,122",296,배송 완료,283명
481,솔직한 동거기록 <여자 넷이 사는 집은 조용할 날이 없다>,"1,481,030",296,배송 완료,80명
482,"DIY 스트링 아트 초상화, 내 사진으로 만드는 예술작품","2,962,000",296,"1,000,000",42명
483,우리가 상상하면 어린이대공원이ㅇㅇㅇ됩니다(소셜픽션컨퍼런스),"8,884,345",296,"3,000,000",212명
484,농담곰 핸드폰 케이스&스마트톡,"29,606,000",296,"10,000,000",851명
485,폐지하라! 군형법 제92조의6,"3,552,500",296,배송 완료,241명
486,로맨스 꽃 브러쉬와 프레임,"2,960,000",296,배송 완료,78명
487,소중한 것들을 지켜주는 스티커 세트,"1,036,000",296,배송 완료,84명
488,"""여름 위로 파랑을"" 블루토파즈 파도 목걸이&발찌","1,480,000",296,배송 완료,40명
489,BEM FW 17 - BEM,"592,000",296,"200,000",14명
490,[Hanguriiii] 특별함을 담은 2017년 캘린더,"296,000",296,"100,000",10명
491,우울증 수기집 <아무것도 할 수 있는> 독립출판,"5,919,175",295,배송 완료,409명
492,사인참사검 그리고 아스트롤라베,"4,438,500",295,배송 완료,45명
493,"길가는 밴드 1집 발매 프로젝트 - '언제나, 전부'","5,917,000",295,배송 완료,180명
494,소설 & 오디오 북 <편안하게 죽는 법>,"1,479,000",295,배송 완료,69명
495,알아두면 잘난 척하기 딱 좋은 인간 딜레마의 모든것,"2,958,000",295,배송 완료,93명
496,철장 밖을 향한 첫걸음 : #쿠키 X EMP백,"1,479,000",295,"500,000",93명
497,낫아워스의 리얼 페이크 레더 시리즈 두번째: 프로퍼 지갑,"29,563,000",295,배송 완료,213명
498,누구나 쉬운 엑셀 - 기초부터 중급까지,"1,478,000",295,배송 완료,176명
499,"여성서사 GL 단행본, <裂欣>","1,478,000",295,"500,000",70명
500,수정이와 함께만드는 성신여대 축제,"11,822,724",295,"4,000,000",593명
501,2017 꽃해부 다이어리 & 이년저년 다이어리,"17,142,700",295,"5,800,000",590명
502,영화잡지 <FILO> 2019: 지속 가능한 최선,"29,555,620",295,"10,000,000",304명
503,도우도우 & 모우모우 피규어키링,"8,866,500",295,배송 완료,385명
504,"웹툰용 스케치업 은행,치과,학원(+4층 건물외관)입니다.","2,954,000",295,배송 완료,68명
505,"편백나무의 항균력과 빠른건조를 더한, 텀블러건조대","1,476,700",295,"500,000",33명
506,"서양과 동양의 가호가 몸에 깃들다, 수호자의 옷 셋트","14,765,500",295,배송 완료,61명
507,[크리스마스 전 배송]소중한 사람에게 스몰럭셔리한 연말선물,"1,476,500",295,배송 완료,18명
508,"월남전 민간인학살, <떠나간 이들에 대한 그리움, 백일홍>","1,476,000",295,"500,000",107명
509,"축! 데드풀 30주년, 30주년 한정 데드풀 포스터북","8,855,500",295,"3,000,000",193명
510,"평등의 풀씨, 무지개를 만나다","5,903,000",295,"2,000,000",212명
511,유기견에게 가족과 만날 시간을 선물하세요,"5,902,000",295,"2,000,000",246명
512,[스케치업 웹툰] 이화마을 주택가 거리,"2,950,000",295,배송 완료,64명
513,수익형 타로리더 양성을 위한 최초의 타로카드 입문서,"2,950,000",295,"1,000,000",123명
514,<농부의 어떤날>,"1,770,000",295,배송 완료,69명
515,[집꾸미기템 4종] 갑자기 리빙페어 취소라니 마켓,"2,949,000",294,"1,000,000",107명
516,자연 그대로 임산부를 위한 <비트 리얼 포스트 바이오틱스>,"294,900",294,배송 완료,11명
517,"2017 월야환담 배포전 2회, '플렉스메디컬 채용설명회'","1,474,000",294,"500,000",138명
518,고요한 SF 여성서사 단편집 [키프로스와 갈라테이아],"2,357,000",294,배송 완료,121명
519,멸종위기 : 고래들의 행복한 꿈을 위해 목걸이/큐빅귀걸이,"883,600",294,"300,000",48명
520,"아틀리에워밍_창간호, 2호","5,890,000",294,배송 완료,74명
521,Zoonior : 동물들의 숲 속 이야기,"2,943,000",294,"1,000,000",61명
522,"집으로 찾아오는 전시장, 방산탐구박스","1,471,000",294,배송 완료,32명
523,집이 좋은 망개떡이냥 말랑 쫀득 쿠션인형!,"4,412,500",294,배송 완료,110명
524,경복:복을 빌라,"1,470,100",294,"500,000",54명
525,향기롭고 달콤한 정원의 매실청,"882,000",294,배송 완료,38명
526,metal0 판타지여관(선술집) 인테리어,"2,940,000",294,배송 완료,98명
527,"'가요의 전설' 재즈로 호출하다, 말로 <송창식 송북>","29,386,000",293,"10,000,000",392명
528,"프로젝트 빌딩 가이드, 베네핏 툴킷","8,815,000",293,"3,000,000",80명
529,'자연에 자연을 담다. 모포스틀루',"4,407,000",293,"1,500,000",119명
530,"""우리 사이엔 인디가 있다"" 극장 풍경 엽서/패브릭포스터","8,813,000",293,배송 완료,442명
531,"멸종에서 반려동물로 오기까지, 크레스티드게코","1,175,000",293,"400,000",20명
532,숲을 지구에게 돌려주는 '그린홀더',"1,468,500",293,"500,000",84명
533,꿈과 환상이 가득한 드림랜드! 뮤지컬 EASY PARADE,"2,936,000",293,배송 완료,118명
534,"독립출판 소설, <현대가 낳은 아기괴물들>","1,468,000",293,"500,000",42명
535,마지막 한 입까지 따뜻한 티워머,"5,871,797",293,배송 완료,81명
536,[잔잔한 위로가 되어 줄게요] 선인장&다육이 타투스티커,"1,027,500",293,"350,000",75명
537,자유로운 고래를 담은 '그립톡&목걸이'로 아이들에게 희망을,"880,600",293,"300,000",47명
538,"'자유, 그리고 나답게' 제작","8,805,320",293,"3,000,000",141명
539,가스등을 켜는 순간 감추어 졌던 폭력들이 들어난다.,"587,000",293,배송 완료,58명
540,내 아이의 낙서로 만드는 동화책,"1,027,000",293,배송 완료,19명
541,"입가에 미소를 선물하는 행복한 컵케익, 서울케이크","440,000",293,"150,000",43명
542,단편영화 'D-DAY',"4,397,556",293,"1,500,000",76명
543,잇선 - 모지리 묶음1 만화책 제작,"20,517,800",293,배송 완료,"1,239명"
544,연인과 함께하는 커플 대화 카드 LOVE DIALOG,"1,465,200",293,배송 완료,81명
545,모두를 위한 미술 잡지 <미술의 엘리티시즘을 끌어내리다>,"2,051,000",293,배송 완료,103명
546,소원을 이뤄주는 종이학 귀걸이 x 목걸이,"293,000",293,배송 완료,15명
547,홍삼포션 블렌드미 & 달콤파워 로쏘밤,"1,465,000",293,배송 완료,41명
548,좋은 사람에게 선물하기 진짜 좋은 책 <진짜 좋은거>,"9,660,500",292,"3,300,000",183명
549,"당신은 참 예쁜 꽃, 어버이날 스승의날 성년의 날 선물","1,463,500",292,"500,000",34명
550,귀여운 산타 강아지 고양이 수제캔들,"878,000",292,"300,000",33명
551,"여성을 위한 라이프스타일 매거진, 커먼 <COMMON>","2,926,000",292,"1,000,000",88명
552,새해맞이 길고양이 유기견 돕기,"585,000",292,배송 완료,35명
553,자기 진정서 <무자극력 키우기>,"8,772,944",292,"3,000,000",471명
554,그리운 그린. 한 여름날의 기억들을 담은 패브릭 포스터,"2,923,000",292,배송 완료,61명
555,"몰래 쓴 일기,『난 가끔 아빠를 죽이는 상상을 하곤 해』","3,018,000",301,배송 완료,116명
556,다음이 있고 싶은 간행본 <별 것 아니지만 도움이 되는>,"1,461,000",292,"500,000",67명
557,#성폭행 피해 아동·청소년들을 위로해주세요 #뱃지_크랜베리,"2,922,000",292,배송 완료,287명
558,"전통 화조도 민화를 내 손에, 화조도 케이스","1,460,900",292,배송 완료,55명
559,전투미소녀의 정신분석-싸우는 소녀들은 어디에서 왔을까?,"5,840,400",292,배송 완료,367명
560,"판타지 RPG 게임, ""피피숲의 연금술사""","8,760,000",292,"3,000,000",372명
561,페르시아 풍 판타지/중세 사막소도시,"2,920,000",292,배송 완료,73명
562,"중세 판타지 사막신전, 보물창고","1,460,000",292,배송 완료,38명
563,Football Life 2020 축구라면 아무래도 좋다!,"2,919,999",291,"1,000,000",75명
564,에세이가 교본집? <체르니 30을 넘어 재즈피아노>,"13,138,500",291,배송 완료,573명
565,"회기동 단편선의 첫 음반, -백년-","3,795,008",291,"1,300,000",73명
566,지구온난화 뱃지 melting earth .,"1,459,501",291,배송 완료,129명
567,사심도감 1:1 미니 뱃지프레임,"2,919,000",291,"1,000,000",125명
568,"길 위의 삶, 길고양이를 쓰고 그린 책 <길,괭이>","1,459,000",291,"500,000",25명
569,11월11일 동백꽃으로 마음을 전해드립니다,"1,459,000",291,배송 완료,45명
570,쏟아지는 몽골의 별을 담은 발찌,"3,208,500",291,배송 완료,153명
571,"24시간 당신과 함께한 바다를 닮은, 포항을 담은 비누","2,914,400",291,"1,000,000",55명
572,"역사를 담은 페이퍼 퍼퓸 ""왕의 꿈”","2,913,880",291,"1,000,000",62명
573,자연의 힐링을 담은 나만의 수채화 KIT -컬러풀 그리너리,"5,827,501",291,배송 완료,180명
574,시들지 않는 꽃들을 선물합니다. '별하 꽃뱃지',"5,827,000",291,"2,000,000",269명
575,"자개와 패션의 조화, 브랜드 <'나'전>의 첫 컬렉션","5,826,886",291,배송 완료,114명
576,싱그러운 여름 4색 팔레트 실버 원석 목걸이,"874,000",291,배송 완료,27명
577,말이 안 통하는 동료와 폭탄을 해체하세요! [버디랭귀지],"11,652,000",291,"4,000,000",378명
578,여름 내내 <데이지 꽃> 그늘 아래서 예쁜 일상,"2,913,000",291,배송 완료,37명
579,보드게임 1945 : 반민족행위특별조사위원회,"8,736,001",291,"3,000,000",207명
580,"당신의 페이지를 열어주세요, 캘린더 2022","1,456,000",291,배송 완료,44명
581,"‘가정유지’를 위해 돌아왔다, ‘가해자'가.","1,455,599",291,"500,000",104명
582,버려진 돗자리를 업사이클링한 노트북 파우치,"1,455,004",291,배송 완료,42명
583,주방의 우아함: 소나무로 만든 엔드그레인 커팅보드,"2,910,000",291,배송 완료,21명
584,웹툰 스케치업 배경 빌라촌입니다.,"5,820,000",291,"2,000,000",178명
585,제1회 고추그림콘테스트 최고상 수상작,"291,000",291,배송 완료,26명
586,"에코백 속에 녹아든 노트북 파우치, 가방 하나로 충분하도록","17,452,900",290,배송 완료,513명
587,두 자매의 맛있는 디저트 '자매키친',"727,000",290,"250,000",65명
588,"여름, 달 항아리 풍경","1,453,000",290,배송 완료,30명
