,title,category,intro,url
6524,"[마이마더] 엄마도 여자잖아,엄마의 화장대에 우아한 로즈를",향수 · 뷰티,이번에 여러분과 함께 할 프로젝트는 '엄마' 입니다.,https://tumblbug.com/mymotherredroseno5
6525,추억의 불량식품을 재조명하는 < 不불량상회 1969>,디자인,"아폴로, 꾀돌이등 어릴적 누구나 즐겨먹던 [불량식품]을 재조명하고 소개하는 프로젝트.",https://tumblbug.com/badsweets
6526,"인생의 갈피를 잡을 수 없었던 당신에게, 캣갈피",홈 · 리빙,"우리의 독서 여정을 함께 할 애옹친구들, 캣갈피입니다.",https://tumblbug.com/unknownbook
6527,"다시 돌아올 봄날을 기다리며, '꽃을 담은 생활한복'",의류,다시 돌아올 봄날을 기다리며 꽃을 담은 생활한복을 준비했습니다.,https://tumblbug.com/nangranghabok
6528,"무너진 마음을 들여다보는, 소설집 <싱크홀>",출판,"무너진 마음에서 발견한 것들에 관한, 대학생들의 단편소설집입니다.",https://tumblbug.com/inasinkhole
6529,당신을 야구장으로 이끌 <아홉달 달력>,디자인 문구,"프로야구 경기일정을 담았습니다.
모든 구단 달력이 제작돼요. 원하는 팀을 고르고 야구장 고고! ",https://tumblbug.com/ballpark
6530,봄이니까! 쇼콜라티에의 '초콜릿 마카롱'으로 달콤해지세요,푸드,봄이니까! 진짜 맛있는 쇼콜라티에의 '초콜릿 마카롱'으로 달콤하게 더 행복해지세요!,https://tumblbug.com/lazulichocolate6
6531,"잠 못 이루는 밤, 웰니스나잇을 위한 <미드나잇 원더랜드>",출판,수면패턴과 감정상태를 기반으로 테마별 콘텐츠를 큐레이션 해드리는 웰니스-나잇 키트입니다.,https://tumblbug.com/wellnight
6532,"소설 <유리, 바다> - 바다가 되면 숨이 막히지 않겠지",출판,'난 나중에 바다가 될래. 온몸이 물이 되면 물살이 버겁지 않고 숨이 막히지도 않을거지.',https://tumblbug.com/yuribada
6533,장핀 다람쥐뱃지 Chipmunk Badge,캐릭터 · 굿즈,기분이 좋아지는 장핀 다람쥐뱃지 입니다.,https://tumblbug.com/chipmunk
6534,"서울예대 광고창작 동아리 광끼 26번째 잡지, <세미콜론>",출판,서울예술대학교 광고창작과 편집부 동아리 광끼의 26번째 출간물 <세미콜론> 입니다.,https://tumblbug.com/gwangkki_26stbigmagazine
6535,"<혹시, 산부인과 가봤어?> 소책자 앙코르 인쇄",출판,민우회의 <산부인과 바꾸기 프로젝트(2012)> 소책자 재인쇄 프로젝트입니다.,https://tumblbug.com/redbook2
6536,아이디어 캐쳐 : 떠아,홈 · 리빙,"둥실둥실 떠오른 생각들, 책상 위 마법같은 작은 즐거움",https://tumblbug.com/floatingidea
6537,스케치업 내맘대로 움직이는 3D해골병사,웹툰 리소스,사진이나 클립스튜디오에 저장한 3D포즈를 읽어 동세를 취하는 스켈레톤 3D인형입니다.,https://tumblbug.com/mockuptree2
6538,시간이 생명인 작가님을 위한 디지털소스 '생활 포즈집',웹툰 리소스,시간과 퀄리티가 생명인 웹툰 작가들의 편의를 위한 <생활 포즈집>입니다.,https://tumblbug.com/g1s
6539,"지친 일상 속의 빛 ""Afternoon Tea Party""",푸드,[7월21일]지친 일상을 빛나게 할 2시간의 티파티! 고급 찻잎의 티와 밀크티와 디져트,https://tumblbug.com/vow_project_6
6540,결국 퇴사할 수 밖에 없는 <공채형 인간>,출판,불확실한 내일이 기다리더라도 예상할 수 없는 삶을 살고 싶은 사람들에게,https://tumblbug.com/ricemaker_2
6541,북유럽 숲을 담은 조립형 가랜드 [감성캠핑 장식],홈 · 리빙,캠핑감성에 숲을 더합니다. 크리스마스 장식으로 활용하기 좋은 조립형 가랜드.,https://tumblbug.com/viacraft
6542,일러스트레이션 전시 프로젝트 <HEART ACTION>,예술,<Heart>기호를 각자의 매력으로 자유롭게 표현하는 70인의 일러스트레이션 전시 프로젝트,https://tumblbug.com/heartaction
6543,[웹툰 스케치업] 판타지 비밀의 숲,웹툰 리소스,웹툰 판타지 장르에 다양하게 활용할 수 있는 <<비밀의 숲>> 입니다.,https://tumblbug.com/92052111192
6544,"눈처럼 하얀 고양이들을 위한 뱃지, 예쁜만큼 더 아껴주세요",캐릭터 · 굿즈,파운드캣 요거트 뱃지 프로젝트로 반려묘의 신중한 입양문화를 알립니다.,https://tumblbug.com/poundcat9
6545,우리에겐 편식 할 자유가 있다. '편식 뱃지',캐릭터 · 굿즈,콩과 건포도를 먹지 않는 우리들을 위한 뱃지입니다.,https://tumblbug.com/idontwanttoeat
6546,기분에따라 다른색으로. 담수진주 목걸이,주얼리,겨울철 당신의 목을 빛내줄 담수진주 목걸이를 소개합니다.,https://tumblbug.com/silverlatte5
6547,발 끝이 시리지 않는 따뜻한 울 양말,잡화,2800컬레 펀딩되었던 발끝까지 시리지 않는 울 양말이 돌아왔습니다.,https://tumblbug.com/woolsocks2019
6548,"[1919, 기억을 입다] 대한민국을 기억하는 티셔츠",의류,"대한민국의 시작, 1919년의 기억을 입습니다. 잊지 말아야 할 역사를 일상에서 기억하세요",https://tumblbug.com/emojak1919
6549,< Slice of 'M' > : 라이티스트 사진엽서,사진,라이티스트의 멤버들이 각자 자신의 20대를 대표하는 사진을 골라 만든 엽서 프로젝트,https://tumblbug.com/lightist
6550,피치못할 복숭아 모찌 인형 ver.2,캐릭터 · 굿즈,피치못할 복숭아 모찌 인형이 더욱 귀욤뽀짝하게 리뉴얼되어 돌아왔어요! ÔωÔ♥,https://tumblbug.com/peach
6551,지워선 안될 우리의 역사! 게임 '웬즈데이',디지털 게임,"국내 게임 최초, 잊지 말아야 할 우리의 역사를 담은 게임 <웬즈데이> 개발비 모금 펀딩",https://tumblbug.com/wednesday
6552,영원한 봄의 나라 솔롤라에서 온 가방,잡화,"여성 장인의 손으로, 한 올 한 올 시간과 정성을 엮어 만든 직물가방",https://tumblbug.com/lydiasloom
6553,"만지기 좋은, two-way 모꼬지 매듭 가방",잡화,"숄더로, 토트로 들 수 있는 변화무쌍 매듭 가방",https://tumblbug.com/twowaybag
6554,"사고력 복원 프로젝트 - 영문법 다시 읽기, 명사와 수식어",출판,영문법의 이유와 원리를 이해하는 작업입니다. 명사편과 수식어편으로 시리즈를 완성해주세요.,https://tumblbug.com/rereadinggrammar34
6555,해미~페미~만물: 정확한 이해를 돕는 손수건 외 2종,캐릭터 · 굿즈,해미만물이 페밋!과 함께 페미니즘 굿즈를 선보입니다.,https://tumblbug.com/hmfm
6556,hEY YOU!! 마카롱은 !! hEY ME!!,푸드,푸짐하고 오동통하게 샌드된 필링! 마카롱과 사랑에 빠진 헤이미가 만듭니다. ,https://tumblbug.com/heyme
6557,회화재료를 다룬 '예술가의 도구설명서',예술,언제든 꺼내볼 수 있는 가볍고 쉬운 <예술가의 도구설명서: 회화재료 > 책을 제작했습니다.,https://tumblbug.com/toolkit
6558,마법진 이펙트 소스,웹툰 리소스,판타지를 위한 마법진 이펙트입니다.,https://tumblbug.com/alicstar1
6559,카라 더봄센터 아카이브북: 동물의 집을 짓다,출판,"동물들을 위한 공간, 카라 더봄센터 건립의 의미와 과정을 기록한 아카이브북을 제작합니다",https://tumblbug.com/thebombook
6560,"죽음에 매혹된 사진가의 이야기, 소설 <쿠조(KUJO)>",출판,"SF 미스터리 스릴러, [몰락 3부작 프로젝트]의 그 첫 번째 이야기!",https://tumblbug.com/kujo
6561,남자친구가 사라졌다 <거꾸로 하는 날>,영화 · 비디오,실종된 남자친구의 정체를 목도하게 된 은혜의 눈앞에서 지구가 멸망하기 시작한다,https://tumblbug.com/rebelsbirthday
6562,"사서인식개선프로젝트 2018 소식지 ""사소""",출판,도서관에서 지워진 직업 사서에 대해 이야기하고 있습니다.,https://tumblbug.com/saso_2018
6563,머니머니해도 '재물운 굿즈 컬렉션',디자인,돈 많이 벌고 싶은 우리들을 위해 아시아 5개국에서 모아모아온 굿즈 컬렉션을 소개합니다.,https://tumblbug.com/9_platter1
6564,"[내가 쓰려고 만든 향수] 지금, 사랑하고 있나요?",향수 · 뷰티,"지금, 사랑하세요. 다른 누군가를, 그리고 당신을.",https://tumblbug.com/crimsonred
6565,"<럭키백>, 가장 고전적인 오늘의 가방",잡화,"우리나라 고유의 가방, 주머니를 닮은 럭키백",https://tumblbug.com/lucky_bag
6566,뉴트로 무드 '레트로 보타니컬 플라워 시리즈',홈 · 리빙,외국 빈티지처럼 우리 할머니 그릇장에도 젊은시절 소장했던 꽃그릇이 있다면 이 런 느낌일까?,https://tumblbug.com/commonkitchen
6567,"너와 나 우리의 이야기, 연극 <82년생 김지영>",공연,서강대학교 중앙연극동아리 서강연극회 제 105회 정기공연 <82년생 김지영>입니다,https://tumblbug.com/sgtheater_82kjy
6568,대형트럭세트와 물류창고,웹툰 리소스,"대형트럭( 컨테이너트렉터,트레일러,카고트럭,윙바디트럭,덤프트럭)세트,지게차,물류창고 구성",https://tumblbug.com/dodocaca3
6569,청량한 바닷바람을 타고 울리는<조개풍경>,홈 · 리빙,푸르른 동해바다를 상상하게 만드는 청아한 소리의 <조개풍경>,https://tumblbug.com/glamic
6570,MAKF 한글 폰트,디자인,"각각의 특징이 있는 3가지 폰트와 그 베이스로, 총 6종의 폰트를 다양하게 준비했습니다.",https://tumblbug.com/makffont_kor2
6571,아버지들의 이야기를 이야기합니다 <THE NEW GREY>,출판,116분의 아버지들을 만났습니다. 그들의 이야기와 변신하는 과정을 글과 사진으로 담았습니다,https://tumblbug.com/thenewgrey
6572,"후가공 박 견본집 'Gold, Silver, More'",디자인,김가든 스튜디오와 함께 만드는 후가공 박 견본집.,https://tumblbug.com/goldsilvermore
6573,SDGstory: 동화책으로 들려주는 세계시민교육 이야기,출판,사람·평화·환경 이야기를 담은 <동화책>을 통해 '모두를 위한' 교육의 실현에 함께해요.,https://tumblbug.com/bookey
6574,"""귀여운 황제펭귄"" 페페리코 랜덤 피규어 Vol 4,5",캐릭터 · 굿즈,"""아기황제펭귄 페페리코""의 새로운 미니피규어 Vol 4,5 테마를 소개합니다. ",https://tumblbug.com/peperico45
6575,취향이 특별한 너에게딱!! 마시는 초콜릿^^,푸드,초콜릿을 취향대로 배합하고 만들어 마시는 아이스초콜릿베이스를 만듭니다,https://tumblbug.com/929
6576,[사진에세이/전자책] 오늘도 덕소로,출판,덕소에서 탄생한 제 역사의 여러 페이지를 담았습니다.,https://tumblbug.com/mina_sang_
6577,고전풍 로맨스 악세서리 for 웹툰 / 일러스트,웹툰 리소스,"다양한 각도의 웹툰, 일러스트 용 로맨스 브로치 액세서리 입니다.",https://tumblbug.com/romancebrooch
6578,세상 모든 애견인을 위한 그림책 <행복한 난이씨>,출판,그림책 제작 프로젝트에 참여하세요! 참여자분들의 성함이 판권란에 기재됩니다.,https://tumblbug.com/nanissi
6579,컵홀더와 드링크백을 하나로 '2 in 1 드링크백',홈 · 리빙,"002드링크백의 진화!! 사이즈조절은 기본, 컵홀더 기능까지. 2in1드링크백",https://tumblbug.com/project002_02
6580,셀프네일러들을 위한 '워터컬러 네일데칼',향수 · 뷰티,전문 기술 없이도 누구나 쉽게 할 수 있는 수채화 네일 워터데칼,https://tumblbug.com/533project
6581,"스케치업 웹툰 배경, 고속도로 휴게실+휴게실 음식+ 주유소",웹툰 리소스,"【초저가】 스케치업 웹툰 배경, 고속도로 휴게실+휴게실 음식+ 주유소",https://tumblbug.com/storysoop3
6582,따뜻한 겨울을 2가지색상의 울목도리와 함께,잡화,다가오는 겨울을 위한 울목도리를 2가지 세트로 구성해보았습니다.,https://tumblbug.com/999900
6583,"독도를 사랑하는 당신에게, '독도고래 뱃지'",캐릭터 · 굿즈,"대한민국 최동단, 독도의 이름이 잊혀지지 않도록 기념하는 뱃지를 만듭니다.",https://tumblbug.com/dokdowhale
6584,"(앵콜) 단순함의 미학, 노리타케 핸드폰 케이스",예술,내 손안에 작품 'Noritake' PHONE CASE,https://tumblbug.com/noritake2
6585,[드라이에이징] 특허 받은 드라이에이징 소등심과 목살,푸드,드라이에이징 용법으로 숙성시킨 맛있는 소고기를 만듭니다.,https://tumblbug.com/dryagingsogogi
6586,여행의 설레는 마음을 담은 ♡ 여행자 뱃지,캐릭터 · 굿즈,짧지만 강력한 여행 명언과 영원히 간직하고 싶은 보딩패스를 뱃지에 담았습니다.,https://tumblbug.com/travelerseries
6587,아그아그들이 서리한 당근 데려가세요!,디자인 문구,아그아그에서 핸드메이드 당근 주머니가 출시되었습니다! 당근들로 생활에 귀여움을 더해보아요!,https://tumblbug.com/argargcarrot
6588,[비누향수 솝피] 오렌지와 민트로 비누를 만들면?,향수 · 뷰티,"달콤 상큼한 톡톡튀는 오렌지,
그리고 유니크한 매력의 민트!",https://tumblbug.com/soapyorangemint
6589,"다시 여름, 일상을 달달하게 만들어줄 크림투피스",의류,올 여름을 위한 가볍고 베이직한 핸드메이드 투피스를 소개드립니다 :),https://tumblbug.com/oranblue1
6590,[피노키오 프로젝트] 심신 안정과 스트레스를 해소하세요.,홈 · 리빙,나만의 공간에 심신 안정과 스트레스 해소를 위해 인센스<향>를 피워보세요.,https://tumblbug.com/haeyaji_01
6591,한나네 유기견 보호소 프로젝트:) 유기견 엽서 책,디자인,엽서책으로 더 나은 세상을 만들고자 합니다. 러피월드 봉사자들이 직접 그린 60개의 엽서.,https://tumblbug.com/20181004
6592,두유로 만든 비건밀크티,푸드,두요로 만든 비건 밀크티 4가지 맛을 소개합니다.,https://tumblbug.com/heyjin06
6593,포포포 매거진 No.04 <Dearest daughter>,출판,"엄마, 아내 이전에 누군가의 딸인, 세상의 모든 딸들을 위하여.",https://tumblbug.com/popopo04
6594,내 컵에 딱 맞는 “002 사이즈 컨트롤 드링크백”,홈 · 리빙,"환경과 더불어 실용성을 한번 더 생각해서 만든, 사이즈 조절기능이 있는 드링크백입니다.",https://tumblbug.com/project002
6595,<하나도 예쁘지 않은 여행책 > 아프리카 여행 수필,출판,예쁘고 즐겁고 행복하기보다 시도 때도 없이 남 욕하고 오해하고 의심하는 여행기입니다.,https://tumblbug.com/kenyatanzania
6596,새콤달콤 케찹 & 머스타드 뱃지,캐릭터 · 굿즈,새콤달콤한 소스 뱃지를 만나봅시다!,https://tumblbug.com/sauce
6597,당신의 초경을 응원합니다 'CHEER YOUR LIFE',주얼리,초경을 경험하는 저소득층 여성청소년들에게 응원을 전하는 프로젝트입니다.,https://tumblbug.com/cheeryourlife
6598,어서와 뇌과학 굿즈는 처음이지?,캐릭터 · 굿즈,어흥! 어디에서도 쉽게 볼 수 없는! 흥미로운 뇌과학 굿즈!,https://tumblbug.com/simmani
6599,"현대인의 필수 고양이서, '흑백 고양이들'",출판,139마리의 길고양이들의 흑백 사진집으로 현대인의 언어인 소셜미디어를 소소하게 탐구합니다.,https://tumblbug.com/monochromecats
6600,"아름다운 별자리를 수놓은 트럼프 카드, 황도십이궁",보드게임 · TRPG,"아름다운 별자리를 수놓은 트럼프 카드, 황도십이궁",https://tumblbug.com/zodiac12
6601,"명상이 처음이라면, 멍상 여행 키트",디자인 문구,"어지러운 내 마음 속을 여행하고 싶다면, 멍상 여행 키트로 모든 준비는 끝!",https://tumblbug.com/mungsang
6602,"뱃지, 한국의 민화 시리즈 (1)",잡화,"가장 한국다운 그림, 소박하고 담백한 민화의 멋을 탐구합니다.",https://tumblbug.com/minhwabadge1
6603,블루샤크의 걷는상어 샥 봉제인형,캐릭터 · 굿즈,두 다리로 걷는 상어 샥의 봉제인형을 제작하는 프로젝트입니다 : ),https://tumblbug.com/bluesharkdoll
6604,다이아몬드? 그거 별거 아니야 우리도 낄 수있어!,주얼리,세상 모든 사람들이 다이아몬드를 낄 수 있도록..,https://tumblbug.com/cocoso
6605,삶과 죽음을 다룬 이야기 <자살클럽1> 단행본 제작,웹툰 · 만화,2번의 자살미수를 겪고 난 후 현 사회의 자살에 대한 이야기를 하고자 하여 나온 작품입니다,https://tumblbug.com/suicideclub
6606,'MazM: 오페라의 유령' 금속뱃지를 소개합니다,캐릭터 · 굿즈,프로젝트 MazM의 세번째 작품 'MazM: 오페라의 유령'을 뱃지로 후원해주세요!,https://tumblbug.com/phantomofopera
6607,회사 밖은 지옥? 퇴사 말고 사이드잡,출판,쉿! 사장님 몰래 준비하는 인생 시즌 2,https://tumblbug.com/sidejob
6608,"프로이직러의 퇴사&입사 스토리<3번의 퇴사, 4번의 입사>",출판,한 직장에서 평생 일하던 시대는 이제 먼 나라 이야기이다. 퇴사를 준비하는 당신에게.,https://tumblbug.com/changejobs
6609,"월 화 수 목 금 토 일 , 매일 매일 요일티셔츠!",의류,정신없이 하루 하루를 살아가는 분들을 위한 '오늘을 기억해 프로젝트'<요일티셔츠>,https://tumblbug.com/220
6610,"[구움과자]우리의 특별한 연말, 마티네 베이크 휘낭시에",푸드,우리의 특별한 연말/홈파티 마티네 베이크의 휘낭시에와 함께 하세요.,https://tumblbug.com/matineebake
6611,싱숭싱숭 내 마음을 위로해 줄 글쓰기 [오늘마음쓰다],출판,"오늘 하루 씁쓸했던 내 마음과 마주하고, 다독여 줄 수 있는 글쓰기 치유 프로젝트입니다.",https://tumblbug.com/282books
6612,애쉬크로프트의 라운드 앤 스퀘어 <펑션&렉타> 안경,잡화,매일 사용해도 편안한 데일리 안경 시리즈,https://tumblbug.com/ashcroft_2019
6613,"소중한 너를 위한 ""모든 생명은 소중해"" 2021캘린더",디자인 문구,모든 생명은 소중하다는 메시지를 세상과 나누기 위해 시작된 프로젝트입니다.,https://tumblbug.com/myrejoice_firstproject
6614,못다 핀 꽃 한 송이의 평범한 일상을 담은 파우치,잡화,"평범한 삶을 포기하고 독립운동의 길을 걸어간 그들에게, 
평범한 일상을 선물하려고 합니다.",https://tumblbug.com/moram2021
6615,"일상을 선물해준 그들의 오늘을 담은 ""파우치&원목클립보드""",홈 · 리빙,"2020년의 유관순과 윤동주의 삶은 어땠을까 생각하며 ""파우치&원목클립보드""를 만들었습니다",https://tumblbug.com/moram
6616,12월의 함께나누는 촉촉한 파운드케이크,푸드,다같이 나누면 얼마나 맛있게요? 이쁘고 맛도좋은 촉촉한 파운드케이크입니다.,https://tumblbug.com/poundcake
6617,"몸,애무,섹스. 남녀의 숨겨진 속마음을 묻다 <솔직백답>",출판,애매하게 알고있는 것에 대한 남녀의 솔직한 생각을 담은 핸디북입니다.,https://tumblbug.com/morejoyful_p2
6618,개남 PUPPYBOY 1st 굿즈,웹툰 · 만화,PUPPYBOY 개남의 첫번째 굿즈! 기다려주신 개남 주인님들! 감사합니다!,https://tumblbug.com/puppyboy
6619,꼬메잼잼 - 여름에는 논카페인 허브티로 상큼한 하루 만들기,푸드,10초도 걸리지 않아요 어디에든 부어만 주면 끝 나만의 홈카페 음료 베이스 입니다.,https://tumblbug.com/herb
6620,"담백하게 즐기는, 모두를 위한 '속편한 빵'",푸드,"밀가루와 유제품, 계란 없이 만들어 담백하고 먹은 후에도 행복한 '속편한 빵'입니다",https://tumblbug.com/glutenfree
6621,15번째 시간을 기록합니다,디자인 문구,2004년부터 시작한 다이어리 시간기록장의 15번째 이야기를 시작합니다,https://tumblbug.com/perytail_time
6622,"일상으로 이어지는 여행의 추억, 수원 화성 참기름과 들기름",푸드,수원을 더욱 특별하게 기억하는 수원 여행 기억법! 수원 화성 참기름과 들기름을 소개합니다.,https://tumblbug.com/ccumtlfood
6623,"내 손 안의 자연, 필름사진 그립톡",홈 · 리빙,"‘telescope’의 첫 번째 프로젝트, 필름사진 그립톡 입니다.",https://tumblbug.com/telescope
6624,나만의 공간을 밝혀줄 원피스 LED 무드등,홈 · 리빙,정품 원피스 LED 무드등. 7가지 컬러모드 무드등으로 나만의 공간을 밝혀 보세요.,https://tumblbug.com/onepiece_led
6625,지구를 살리는 희망의 지도 <세계 생태마을 네트워크>,출판,서로 배우고 연대하며 그리는 아름다운 생태발자국,https://tumblbug.com/yeolmaehana2
6626,놀이공원 세트- [스케치업 웹툰 배경],웹툰 리소스,안녕하세요~ 놀이공원 프로젝트를 진행하고 있습니다.,https://tumblbug.com/coco01
6627,"매일의 기록이 부담스러운, 모든 이를 위한 <EASY 록>",디자인 문구,"매일의 기록이 부담스러운 사람들도 자신의 기록을 손쉽게 디자인할 수 있는 기록장, 이지록",https://tumblbug.com/easylog
6628,나의 작은 식물원 2021년 캘린더,디자인 문구,펜으로 그린 12장의 감성적인 꽃과 풍성한 식물이 들어간 2021년 탁상달력입니다.,https://tumblbug.com/gnunim0
6629,MAKF 악필 폰트,디자인,웹툰에서 대사와 효과음 등으로 사용할 수 있는 상황연출용 폰트입니다.,https://tumblbug.com/makffont_kor
6630,선인장 가죽을 만난 한복 가방을 일상으로,잡화,"[날희] 한복과 어울리는 자수댕기 복조리백,
귀주머니와 댕기를 재해석하여 만들어지다",https://tumblbug.com/nalhee
6631,오컬트 생존 추리 어드벤처 '노베나 디아볼로스',디지털 게임,<노베나 디아볼로스>는 오컬트 컨셉 기반의 생존 추리 어드벤처 게임입니다.,https://tumblbug.com/diabolos
6632,"요리가 싫은 우리를 위한 레시피북, '요리 싫어 요리책'",출판,"먹는 게 귀찮은 사람 어디 없나요? 넘쳐나는 요리 컨텐츠 시대에, 외로운 마이너를 위한 책",https://tumblbug.com/h_ate_it
6633,음악 그리고 여성 <두 개의 목소리>,출판,어떤 음악가에겐 두 개의 목소리가 있습니다,https://tumblbug.com/2voices
6634,웹툰 스케치업 - 물류센터,웹툰 리소스,웹툰 배경에 쓰일 물류센터입니다.,https://tumblbug.com/190604005
6635,열려라 참깨! 유기농 참기름으로 우리 가족 건강 열기!,푸드,해외농업개발로 브라질에서 유기농으로 생산한 참깨를 국내로 들여와 참기름 가공하여 보급!,https://tumblbug.com/kcoop
6636,"[언블백] 가치있는 소비, 속이 '꽉'찬 친환경 데일리백",잡화,언더블루는 신선하고 정직함으로 여러분께 가치를 선물하고 싶습니다.,https://tumblbug.com/underblue
6637,"집에서 편하게 받아보는 플라워 클래스, 플라낭",홈 · 리빙,어렵게만 느껴졌던 플라워클래스를 아무런 준비없이 집에서 편하게 받아보세요.,https://tumblbug.com/planant2
6638,목 긴 천사들과 고장난 기계들과 칠흑의 산: <1x4>,출판,2011년 병역거부로 수감생활을 한 김승해가 수감생활 중 작성한 시와 소설을 모았습니다.,https://tumblbug.com/achapters006
6639,"우리가 사랑하는 마음의 모양 ""Heart Ring""",주얼리,시시때때로 변하는 우리의 마음을 네가지 모양의 하트링에 담아보았습니다.,https://tumblbug.com/snowmoon14
6640,"어린 시절을 추억 하며, BITTER SWEETS!",캐릭터 · 굿즈,즐겁고 행복했던 어린 시절을 추억할 수 있는 BITTER SWEETS 프로젝트,https://tumblbug.com/curamoon_studio2
6641,"<한국, 여성, 그래픽 디자이너 11>",출판,오늘날 한국 사회에서 여성 그래픽 디자이너로 산다는 것에 관한 11개의 대화들.,https://tumblbug.com/6699press
6642,[스케치업] 무협 사극 세트,웹툰 리소스,여러가지 무협 사극 스케치업을 모아놓은 프로젝트입니다.,https://tumblbug.com/2hbp3
6643,"'2022 제주' 포스터북 달력, 아트 포스터",디자인 문구,제주의 탄생부터 억새가 피어나기까지의 시간을 열두 장의 이미지와 글로 엮어낸 소품,https://tumblbug.com/jeju2022
6644,2018 2.5번째 프로젝트 원석 귀걸이 : SAVOR,주얼리,성황리에 마친 2018 두번째 프로젝트 뒤를 이어 작은 2.5번째 프로젝트를 구성했습니다.,https://tumblbug.com/jongro26_2
6645,청심국제중고등학교 영자신문 'The Quill',출판,The Quill은 인문학적 소양이 풍부한 청심중고등학생들이 모여 출판하는 영자신문입니다.,https://tumblbug.com/csiathequillfundraising
6646,"우리와 닮아있는 공장의 세상, 견성로 168번길",공연,"강아지 공장, 고등학생 산업체 실습을 다룬 연극 <견성로 168번길>",https://tumblbug.com/dog168
6647,<세상에서 땅끝으로> 로마에서 산티아고 3018km 순례길,출판,"천로역정의 실사판, 로마에서 산티아고, 87일간 3018km 포토 에세이",https://tumblbug.com/rometosantiago
6648,"그들을 기억하며, 돋을볕뱃지와 지새는달뱃지",캐릭터 · 굿즈,광복절을 기념하며 기부목적으로 진행되는 유관순열사와 윤동주시인의 모습을 담은 뱃지입니다.,https://tumblbug.com/20190815
6649,사전처럼 쏙쏙 뽑아 쓰는 유용한 엑셀 함수 85선(PDF),출판,엑셀이 가지고 있는 다양한 기능 중에서 함수만을 집중해서 상세한 설명과 예제를 담았습니다.,https://tumblbug.com/263027
6650,MZ세대를 위한 부동산 공부,출판,<나의 첫 번째 부동산> MZ세대만을 위한 정보와 꿀팁을 담은 부동산 입문서입니다,https://tumblbug.com/myfirsthouse
6651,'LESS'가 'WREATH'가 되도록,잡화,"멸종위기에 처한 고유식물들, LESS가 WREATH(환영, 영원함)가 되도록 도와주세요:)",https://tumblbug.com/less
6652,[스케치업 웹툰배경] 동양풍 일본 마을 배경,웹툰 리소스,모리의 첫번째 스케치업 웹툰 배경 동양풍 일본 길거리 마을배경을 제작 했습니다.,https://tumblbug.com/mori001
6653,사지 않고 입양하는 문화를 만드는 '포인핸드 매거진' 2호,출판,다양하고 따듯한 유기동물 이야기를 담은 두번째 '포인핸드 매거진',https://tumblbug.com/pawinhand8
6654,"꼭 필요한 데일리백, 바리백",잡화,"노트북, 텀블러 등을 가볍게 수납하고, 어디에도 잘 어울리는 실용적인 캔버스 백입니다.",https://tumblbug.com/baribymui
6655,"도시괴담 소설집 vol 2. <괴이, 도시>",출판,"'괴이, 도시'는 경기도 월영시에서 일어난 기괴한 사건을 담은 하우스호러 괴담소설집입니다.",https://tumblbug.com/strangestory2
6656,[스케치업]한강대교/한강철교/올림픽대로/강변북로/노들로,웹툰 리소스,한강철교/한강대교 인접 올림픽대로/강변북로/노들로를 스케치업 배경으로 제작했습니다.,https://tumblbug.com/nexxu_hangangdaegyo
6657,웹툰 스케치업 - 주거지역 빌라촌,웹툰 리소스,스케치업으로 웹툰 제작 시 사용될 주거지역 빌라촌을 만들었습니다.,https://tumblbug.com/soro_town
6658,세계최초! 메이크업&클렌징 TOOL - 젤잇 실리콘퍼프,향수 · 뷰티,메이크업&클렌징이 가능한 100% 진짜 실리콘 재질의 퍼프를 직접 핸드메이드로 만듭니다.,https://tumblbug.com/jelit
6659,마음이 소복소복 고양이 일러스트 2022년 캘린더,디자인 문구,고양이들의 귀엽고 엉뚱한 매력을 수채화 일러스트로 그린 2022년 캘린더를 제작합니다. ,https://tumblbug.com/roi
6660,"책상 위의 작은 텃밭, 텃밭 가드니와 얏채!",캐릭터 · 굿즈,방긋 웃는 텃밭가드니와 귀여운 눈망울의 얏채들. 여러분의 책상 위에 작은 텃밭을 꾸며보세요,https://tumblbug.com/gdn_yc
6661,한 송이의 꽃을 위한 '우드 인 콘크리트 화병',홈 · 리빙,"""돌 틈에서 피어난 꽃 한 송이' 가장 아름답고 소중하게 담아내주는 콘크리트 화병입니다.",https://tumblbug.com/ccrt
6662,한복 미인도 일러스트 엽서&굿즈,예술,전통의 아름다움을 현대적 감성으로 표현한 '한복미인도 일러스트 엽서&굿즈'입니다.,https://tumblbug.com/hanbokbeauty
6663,"버려지는 수입맥주병에 제주의 향을 담다, <맥주병캔들>",홈 · 리빙,제주에 버려진 수입맥주병에 제주의 사계절을 담아 네 가지 맥주병향초를 선보입니다.,https://tumblbug.com/slowshop
6664,"작가 덕질 아카이빙 잡지 [글리프] 2호, 구병모 편",출판,"한 호에 한 작가를 깊이 덕질한 텍스트를 담은 잡지 [글리프] 2호, 구병모 편입니다.",https://tumblbug.com/mdlabpress2
6665,Edmond -Juliette Binet,출판,독립출판사 STUDIO WOOM의 여섯 번째 아티스트북 줄리엣 비네의 <Edmond>,https://tumblbug.com/edmond
6666,"이별에서 찾은 다정함을 그린 그림책 <안녕, 나나>",출판,"떠나가는 것에는 남겨진 것이 함께이듯, 이별에서 받은 어느 다정함을 담담히 그려냈습니다.",https://tumblbug.com/to_nana
