,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
295,단편영화 <뛰어드는 순간>,"1,528,000",218,배송 완료,75명
296,대한민국의 모든 재즈클럽들을 위한 노래,"13,096,900",218,배송 완료,237명
297,[자연 ; 사계절] 마음이 따뜻해지는 문구세트,"1,091,004",218,배송 완료,38명
298,커피 중독자를 위한 네컷만화 <커피스트립>,"1,091,000",218,배송 완료,41명
299,속지 탈부착이 가능한 신개념 링바인더 노트 이마모리B5노트,"10,910,000",218,배송 완료,306명
300,"이말삼초 인생, 제발 날로 먹게 해주세요","2,180,600",218,배송 완료,136명
301,인생의 '질'적 향상 프로젝트 <여성 생식기 자가검진 킷>,"2,180,000",218,배송 완료,128명
302,세계를 내 품안에 '지구 은목걸이',"654,000",218,배송 완료,15명
303,"매일 착용하는 가벼운 ""데님인식표""","1,090,000",218,"500,000",77명
304,[집 취미 아트 테라피] 스티커 컬러링 북 : 제주 풍경,"1,089,800",217,배송 완료,41명
305,"궂은 날씨에도 아름다운, 다육이 패턴/디자인 제품","2,179,000",217,배송 완료,36명
306,그는 혼자였습니다. 만화 <혼자 아리랑>,"4,841,411",217,"2,222,222",74명
307,성공의 핵심은 집중력! BLOCK 디지털 플래너,"2,178,400",217,배송 완료,175명
308,일상을 움직이는 놀이: <볼볼볼 프로젝트>,"2,178,000",217,"1,000,000",79명
309,"5mins. <시간 나눔형 패션 브랜드>맨투맨,에코백,뱃지","4,355,455",217,배송 완료,120명
310,“동물보호” 착한 신소재 웰론 롱 패딩,"6,531,500",217,배송 완료,52명
311,"대한의병 참모중장, 안중근","38,100,100",217,"17,500,000",882명
312,환아들의 치료과정을 즐겁게 만들어 줄 '허그셔츠',"2,177,000",217,"1,000,000",77명
313,인간 기록자의 드로잉북 <변이:괴물표본집>,"4,354,000",217,배송 완료,105명
314,임신과 출산의 주인공을 위한 <선물 수유복>,"1,132,000",217,배송 완료,22명
315,유럽 남성의 고전 복식 일러스트북 1,"10,884,000",217,배송 완료,543명
316,미친 콜라보 1탄! 따효니의 기브 앤 굿즈,"21,767,406",217,"10,000,000",322명
317,미등단시선001 『사냥꾼의 밤은 배우지 못했다』,"1,306,000",217,배송 완료,71명
318,초보자를 위한 세상에서 가장 친절한 경매 사용 설명서,"1,088,200",217,배송 완료,58명
319,"설암 4기, 그리고 절반의 혀 <암병동 졸업생>","1,088,000",217,"500,000",41명
320,산티아고 순례길에서 '위안부'를 알리기 위한 손수건 캠페인,"2,611,000",217,"1,200,000",178명
321,"바다는 추억의 모양을 하고 있었다, 레진 캔들홀더 해윰","2,175,600",217,"1,000,000",61명
322,나도 이젠 뱃지 창작자! 뱃지만들기의 모든것이 담긴 책!,"4,351,000",217,배송 완료,341명
323,고양이 초상화집 ‘Cat’s Melody’,"3,263,000",217,"1,500,000",62명
324,곰팡이 필 무렵 시작된 연애 이야기 '곰팡남녀',"5,003,000",217,배송 완료,178명
325,로맨스 판타지용 다양한 옷 패턴 100종,"2,610,000",217,배송 완료,90명
326,[아이는 아무도 모르게 자란다] 소년 김영원의 성장만화!,"2,175,000",217,배송 완료,78명
327,서울은 그렇게,"2,175,000",217,"1,000,000",88명
328,"페미니스트 씨냉의 일상툰, '마름모'","10,873,000",217,"5,000,000",377명
329,<Dear My Bucket> 버킷리스트를 내 일상 속에,"1,196,000",217,배송 완료,58명
330,"두배로 사랑스러운, 이니셜 각인 더블하트 목걸이","1,087,000",217,"500,000",17명
331,<1차 실험> : 헌 종이 줄게 새 노트 다오,"760,900",217,배송 완료,53명
332,돌아온 돈패닉서울의 콘텐츠 정기구독 '패닉버튼',"21,740,000",217,배송 완료,129명
333,웹툰 스케치업- 사건25시 8탄 -연구기관,"3,260,000",217,배송 완료,69명
334,"일상 속 공간, 작품이 되다. 2021 패브릭달력","652,000",217,배송 완료,19명
335,"달력의 뒷면을 작은 포스터로, <2018 여행달력>","652,000",217,배송 완료,32명
336,"고령자들 때문에 고생이 많다며, 그럼『이봐, 젊은이』","3,259,600",217,배송 완료,79명
337,가보지 못한 엔딩을 향해 <사랑은 물음표가 아닌 느낌표!>,"2,173,000",217,배송 완료,84명
338,"길고양이에게도 봄을 선물하세요, '봄날의 디저트냥'","2,173,000",217,"1,000,000",116명
339,이별한 사람들의 그마음_뒤숭숭,"3,259,152",217,배송 완료,178명
340,[길고양이돕기]청년농부 소룡이의 프레쉬 마켓,"1,086,200",217,배송 완료,56명
341,단골술집에서 최신영화 이야기하기 - 테크니컬러 드링킹,"4,344,000",217,"2,000,000",166명
342,"꿀벌의 또 다른 선물, 밀랍으로 만든 친환경 키친랩","2,172,000",217,"1,000,000",87명
343,"사라질뻔한 토종견 ""동경이""를 아시나요?","1,520,000",217,배송 완료,61명
344,[Last Order] 몽환美. 노르낫 유니콘 클러치백.,"1,520,000",217,"700,000",37명
345,"길냥이에게 겨울은, 스노우헬","3,908,000",217,배송 완료,254명
346,간이연극: 그레고르 잠자,"977,000",217,"450,000",40명
347,그림그리는 공그림의 <greem wonderland>,"4,341,833",217,배송 완료,104명
348,막학기 전공생 12인 인터뷰집 <졸업반 사생활>,"2,170,304",217,배송 완료,108명
349,[뱃지/스티커] 유기견 희망 프로젝트 : 마법댕댕,"2,170,000",217,배송 완료,127명
350,"""노루궁뎅이버섯""과 함께 오늘 하루도 잘 먹고 잘 비우기","1,085,000",217,배송 완료,27명
351,"할머니,우리 꽃길만 걸어요!2차","651,000",217,"300,000",84명
352,대풍년,"6,290,000",216,"2,900,000",175명
353,개인ㆍ취미 3D프린팅 & Tinkercad 책 만들기,"4,337,000",216,배송 완료,183명
354,"북극곰의 온기로 감싸 줄게요: 'For 곰, 드링크 백'","1,084,000",216,배송 완료,69명
355,소녀들에게 자신감을 선물해주세요 : 생리대 파우치,"542,000",216,"250,000",39명
356,I MEALWORM YOU,"2,168,000",216,배송 완료,69명
357,"'주어진 집'을 버리고, <집-어느 민달팽이의 유랑>","3,251,520",216,배송 완료,90명
358,"스무 살, 홀로 떠난 유럽을 담다.<그렇게 차오르는 것들>","1,300,000",216,"600,000",57명
359,"첫번째 위대한유산 - 용기 카드지갑, 용기 팔찌","21,664,110",216,배송 완료,620명
360,"여성 록 컴필레이션, <We, Do It Together>","8,664,000",216,배송 완료,260명
361,"담배 키우기 키트 <푸르게, 나는 나라를>","1,083,000",216,배송 완료,61명
362,[댕댕이 여행지도] 반려견과 함께 여름 휴가 떠나보시개!,"2,165,400",216,배송 완료,79명
363,"최초 개발 1:1마이크로바이옴 맞춤형화장품, 더비옴퍼핏유","2,165,200",216,"1,000,000",13명
364,"[공식] 신비의 숲, 아르카나가 워터볼 속으로!?","13,532,000",216,"6,250,000",537명
365,로컬크리에이터의 거제도 정착에세이 '로컬라이프 vol.1',"1,082,000",216,"500,000",43명
366,<실링 목걸이>이니셜 코인과 탄생석,"1,082,000",216,배송 완료,16명
367,타로카드 컴플리트 북,"6,491,000",216,"3,000,000",149명
368,고유의 색을 담은: sticker set,"324,500",216,"150,000",86명
369,"이번 주말, 어디에서도 건질 수 없는 '견생샷'을 부탁해!","649,000",216,배송 완료,10명
370,꽃에 취하는 '튤립잔 프로젝트',"1,298,000",216,배송 완료,34명
371,투명모카포트 에스프레소 메이커 지미커피 보름 정기배송,"1,081,600",216,배송 완료,17명
372,선생님 이거 시험에 나와요? - 나의 부끄러운 교생일기,"2,163,000",216,배송 완료,101명
373,시집같은 성경책 'LOVE ABOVE ALL',"1,730,100",216,배송 완료,77명
374,갯강구일기: 그림으로 남기는 유럽여행,"1,730,000",216,"800,000",88명
375,"작은 작가의 큰 세상,『The Queen's Ring』","2,162,400",216,"1,000,000",99명
376,세상의 모든 여성들을 위해 : GRL PWR,"5,406,000",216,"2,500,000",426명
377,<한복 이야기> 남자한복편 아트북 제작,"10,811,000",216,배송 완료,406명
378,공상부동산만화 <나는 내가 살고 싶은 집에서 살기로 했다>,"1,427,000",216,배송 완료,72명
379,"평범한 사람들의 평범한 이야기, 연극 '안성 텃골마을'","1,081,004",216,배송 완료,66명
380,닌텐도 스위치 유저 주목! <인벤토리 확장 가방>,"43,236,000",216,"20,000,000",463명
381,그때 나는 혼자였고 누군가의 인사가 그리웠으니까,"5,404,000",216,배송 완료,236명
382,당신의 인생에 킹콩이 들어오면?! <킹콩이 들어오면>,"2,161,001",216,"1,000,000",47명
383,웹툰배경 :: 고대 중국풍 판타지배경,"2,160,000",216,배송 완료,50명
384,최고의 프렌치 셰프 서승호의 요리 지침서 : 감자편,"2,160,000",216,배송 완료,91명
385,그제야 슬픔이 말을 했다,"1,080,000",216,배송 완료,74명
386,루티에 RPG 클리커 : 공식 굿즈 제작!,"2,160,000",216,"1,000,000",33명
387,아동학대뱃지 : 도담도담,"1,620,000",216,배송 완료,117명
388,지라라 】지덕후들만 가질수있다능♬ 지라라 추석마우스롱패드,"1,296,000",216,"600,000",99명
389,루티에 TCG - 귀족의 탄생,"4,320,000",216,"2,000,000",91명
390,"<오늘의 공간, 공간의 내일> 공간 가치의 변화에 주목하자","4,319,500",215,배송 완료,119명
391,"천천히, 당신곁에, 오랫동안 ""웰메이드 슬릿 린넨 원피스""","4,319,500",215,배송 완료,85명
392,당신의 잠은 누가 돌보나요? 너는 덮고자니? 나는 입고잔다,"2,159,000",215,"1,000,000",38명
393,우주를 담은 'oort.' 실크 스카프,"2,159,000",215,배송 완료,21명
394,더두부 분리불안 해소를 위한 3in1 트랜스포머 쿠션,"2,159,000",215,"1,000,000",31명
395,모루로 배배꼬아 만드는 쪼꼬미 걱정 인형 DIY KIT,"4,317,300",215,배송 완료,87명
396,책으로 만나는 <비 내리는 단칸방>,"4,317,000",215,배송 완료,176명
397,[NOPLE 노플] 에코백&텀블러 ㅣ플라스틱제로,"4,317,000",215,배송 완료,357명
398,당신의 아이디를 생성하세요. @P,"2,158,000",215,"1,000,000",65명
399,2018 불안 달력,"1,079,000",215,배송 완료,46명
400,"'고양이'캐릭터로 만든 타로카드 & 굿즈, <썸캣>","15,099,100",215,"7,000,000",347명
401,"딱, 하루 배워서 블로그로 놀고먹자!","6,470,000",215,배송 완료,348명
402,"2D 아이돌 판타지 로맨스, <너를 위한 비밀의 문>","1,078,000",215,배송 완료,31명
403,모든 귀를 위한 귀걸이(귀찌) - 1.진주가 골드를 만나면,"539,000",215,배송 완료,15명
404,'치카치카'의 달콤한 디저트박스(X과자전),"1,509,000",215,"700,000",61명
405,66일이 습관의 평균형성일이라고? 신년맞이 66일 다이어리,"2,155,400",215,배송 완료,84명
406,"나로부터 시작되는 인티밋웰니스, 96.38% 유기농 V젤!","2,155,000",215,배송 완료,37명
407,당신이 주인공인 가방 '보이드',"2,155,000",215,배송 완료,37명
408,소복 소복 눈이 내린 부드러운 초콜릿 디저트 시즌2,"1,077,500",215,배송 완료,37명
409,매거진 <무비 페미니즘> 4호 | 어떤 시공간의 여자,"10,773,777",215,배송 완료,407명
410,유기견과 함께하는 2019 신년 캘린더,"2,154,500",215,배송 완료,123명
411,"차(tea)가 있는 나만의 아지트, <Room: 룸>","1,077,000",215,배송 완료,30명
412,우리들의 날개는 언제부턴가 부서졌다. 리메이크!,"6,461,000",215,"3,000,000",211명
413,'윌벤져스' 2021 다이어리 키트,"21,536,000",215,배송 완료,521명
414,장갑은 왜 짧아? 팔까지 따뜻하게 '울 글로브'(터치가능),"646,000",215,"300,000",26명
415,좋아하는 것에 대한 이야기『너 진짜 축구싶냐?』,"1,507,000",215,배송 완료,60명
416,[공포게임] Manual,"4,305,000",215,"2,000,000",256명
417,매일 다른 가방; 에브리데이 에브리백 2탄,"4,305,000",215,"2,000,000",95명
418,폭염 속 반려동물을 지키는 '원목대리석쿨침대',"1,722,000",215,배송 완료,26명
419,"세상의 끝, 또다른 시작 : 그리하여 세상의끝 포르투갈","2,854,000",215,"1,326,000",122명
420,"살아있는 모두를 위한 노래, 전성은 솔로 싱글 '함께'","645,678",215,배송 완료,18명
421,"하나로 끝내는 기초, 홈 에스테틱의 시작 <패뷸러스 앰플>","10,761,000",215,배송 완료,87명
422,"비오는 날의 기분좋은 산책, 반려견 양면우비","2,152,000",215,배송 완료,31명
423,대학생 연합 뮤지컬동아리 '존앤제인' 12기 [나는 너의],"2,152,000",215,"1,000,000",85명
424,웹툰 배경용 스케치업 - 도서관동,"1,076,000",215,배송 완료,40명
425,고운밤 내가 꿈꾸는 특별한 나만의 잠옷 & 홈웨어,"3,228,000",215,배송 완료,38명
426,실버원석팔찌 ㅣ초승달과 희망 그리고 보름달,"1,076,000",215,"500,000",30명
427,이기적일 만큼 개인적인 일기 '애도 일기',"2,151,777",215,"1,000,000",104명
428,소원성취 부적도장,"1,549,000",215,배송 완료,43명
429,나른한 개와 고양이의 2021년 잔잔 캘린더,"1,075,300",215,배송 완료,41명
430,문예지 '청색종이' 창간호,"5,376,000",215,배송 완료,103명
431,세상 모든 아버지들에게 위로와 응원을 담은 구두,"1,075,000",215,"500,000",13명
432,"수채화 그림으로 떠나는 여행, 엽서북 <나랑 같이 가자>","1,720,000",215,"800,000",62명
433,그림책을 쓰고 그리고 만드는 사람들의 이야기,"2,150,000",215,배송 완료,63명
434,웹툰 스케치업 - 서양 저택,"2,150,000",215,배송 완료,43명
435,순정 로맨스 웹툰 스케치업 배경 세트,"2,150,000",215,"1,000,000",27명
436,[Open your eyes] 우리의 세상은 멈추지 않아,"1,075,000",215,배송 완료,38명
437,이매진 - 정규 1집 앨범 만들기,"6,450,000",215,"3,000,000",95명
438,"우리의 마음에 깃들 희망의 멜로디, 'HOPE'","6,448,000",214,"3,000,000",128명
439,"창업부터 성장까지, 사장님을 위한 필독서 <사장의정석>","2,149,080",214,배송 완료,36명
440,에세이《가끔은 사소한 것이 더 아름답다》정식 출간,"3,223,000",214,"1,500,000",138명
441,"[""스키니피그"" x ""스탠드오일""] 베지터블 레더 카드월렛","7,927,900",214,"3,690,000",199명
442,방콕러들 주목! '에어프라이어' 홈베이킹 더블초코 쿠키도우,"644,440",214,"300,000",23명
443,"페미니즘 잡지 <美鬪 아름다운 투쟁 2호> 차별,탈코,비혼","1,074,000",214,배송 완료,63명
444,와인을 넣어 마시는 신개념 와인 담금주 키트~![리와인드],"2,148,000",214,"1,000,000",50명
445,연영 시집 <초인종은 열리지 않는다>,"859,000",214,배송 완료,72명
446,밥벌이하며 딴짓하는 모두를 위한 잡지,"3,221,000",214,"1,500,000",81명
447,옥상달빛과 함께하는 '그대로도 아름다운 너에게' 캠페인,"10,736,000",214,배송 완료,264명
448,한국의 아름다움을 담은 그림여행 키트 AA.Frame,"2,147,000",214,"1,000,000",36명
449,강아지의 마음을 읽는 타로카드 '무무도그 오라클 카드',"6,441,000",214,"3,000,000",157명
450,"마음으로 키워주세요, 고래뱃지","8,587,000",214,배송 완료,342명
451,간호사에게도 간호사가 필요하다. 응급실간호사 5년의 기록들,"1,609,999",214,"750,000",103명
452,"작은 마음만 있으면 돼. 읽고, 듣는 <작은 책>","10,731,000",214,배송 완료,279명
453,"다른 형태의 음악, '충완'의 미니앨범 패키지","2,146,031",214,배송 완료,55명
454,시들지 않는 카네이션,"1,073,000",214,배송 완료,60명
455,쫀득한 중국당면과 얼얼한 마라소스의 콜라보 파도마라떡볶이!,"3,219,000",214,배송 완료,125명
456,동행239: '위안부' 할머니들의 발걸음에 함께해주세요.,"3,219,000",214,"1,500,000",169명
457,"일년 열두달 야옹야옹, 건강튼튼 고양이 달력과 스티커","2,574,500",214,배송 완료,130명
458,고양이가 들려주는 행복이야기 “행복고양이의 버킷리스트”,"5,577,000",214,배송 완료,182명
459,유기견을 모티브로 직접 만든 파우치들,"2,145,000",214,"1,000,000",89명
460,예배가 바뀌는 통기타 반주법 : 워십 기타 리빌딩,"5,361,000",214,배송 완료,224명
461,던전 스타터 : 대기록원의 사서들,"8,571,000",214,"4,000,000",373명
462,내 방 안에 가득 퍼지는 <어린왕자 썬캐쳐&장미꽃 캔들>,"2,142,599",214,"1,000,000",247명
463,용맹한 후지마비 고양이 이래의 새 출발을 응원해주세요!,"4,283,808",214,배송 완료,266명
464,영화로운 삶을 담은 인터뷰 매거진 <MOVIOUS> 창간호,"1,285,000",214,"600,000",61명
465,당신은 생각보다 잘 살았습니다-내인생을 다시 쓰는 심리노트,"4,283,000",214,배송 완료,153명
466,판타지 '실패한 물약 제조법' 책,"2,141,500",214,배송 완료,81명
467,할 말 많은 당신을 위한 집회 라이프 지침서 [집회생활],"2,140,500",214,"1,000,000",81명
468,"딸아, 넘어져도 괜찮아 <코듀로이 에코백>","2,140,000",214,배송 완료,63명
469,아름다운 아트의 힐링 플랫포머 게임 Into Despair,"2,140,000",214,배송 완료,104명
470,"우울과 무기력, 번아웃을 넘어 <나로 숨쉬는 시간>","2,140,000",214,"1,000,000",63명
471,"세상에 하나뿐인 여행 필수품, 생활 향수 미스트","1,284,000",214,배송 완료,25명
472,명화를 입다 _1 kit 12 style 귀걸이 시즌2,"535,000",214,"250,000",25명
473,실컷 놀고싶은 당신에게 의류부터 홈데코; 컬렉션,"855,777",213,"400,000",20명
474,판타지를 담은 일러스트 엽서북 '이세계 편지',"3,209,000",213,"1,500,000",67명
475,"절망을 딛고 일어나 웃어라, '루코스 목장의 돼지들'","3,209,000",213,"1,500,000",100명
476,"고민되는 점심메뉴, 카드게임으로 3초만에 해결!","1,069,500",213,배송 완료,86명
477,마음에 나들이가 필요할때 <안녕! 코코루리>,"1,711,000",213,배송 완료,55명
478,영화 [북간도의 십자가] - 독립을 위해 순교한 사람들,"10,693,000",213,배송 완료,205명
479,프리즘오브 10호〈라라랜드〉발간,"16,039,201",213,"7,500,000",744명
480,타이포그래피 챕터99: 장식 컴포지션,"5,346,000",213,"2,500,000",232명
481,'주인공의 방' 세계를 담은 뱃지,"5,345,500",213,배송 완료,166명
482,"활용도 100%로 변신한 댕기, 모자와 만나다! <댕기캡>","1,710,000",213,배송 완료,48명
483,"마음을 알려주는 심리 책 , 심리를 처방합니다","6,412,000",213,배송 완료,211명
484,나만의 여행을 위한 질문 에세이『여행이라는 질문 이집트』,"641,000",213,"300,000",22명
485,"세계여성의날 기념 ""왜 안돼?"" 페스티벌","3,205,000",213,"1,500,000",124명
486,일상 속 모피 반대 활동가가 되어주세요!,"3,205,000",213,배송 완료,91명
487,당신이 계속 불편하면 좋겠습니다: 홍승은 페미니즘 에세이,"6,409,000",213,"3,000,000",319명
488,포복절도 황당액숀 체험기 <천방지축 변감독>,"4,271,000",213,배송 완료,101명
489,우리의 태극기,"3,203,000",213,배송 완료,78명
490,제2회 부산퀴어문화축제 공식 굿즈,"10,675,500",213,"5,000,000",337명
491,"당신에게 보내는, A Letter","1,281,000",213,배송 완료,25명
492,사자가 되고싶은 꽃잎들,"2,135,000",213,배송 완료,33명
493,대형트럭세트와 물류창고,"2,135,000",213,배송 완료,29명
494,"약먹는거 잊지말기로 나랑 약속""약쏙""","2,135,000",213,배송 완료,37명
495,[나를 잊지 말아요] 일본군 '위안부' 뱃지&노트,"1,281,000",213,배송 완료,160명
496,고려대학교 극예술연구회 67회 워크샵 <행운을 빌어요>,"640,500",213,"300,000",75명
497,BEM FW 17 - 양지은 (Jieun Yang),"427,000",213,"200,000",9명
498,판포를 담아낸 PANPO1/12 티셔츠,"4,269,000",213,"2,000,000",65명
499,가족사진 프로젝트: <Family by Family>매거진,"2,134,000",213,"1,000,000",100명
500,"숫자가 움직이는, 이런 만년달력 어떤가요?","2,134,000",213,"1,000,000",45명
501,"""What a beautiful"" 2017 만년다이어리","2,134,000",213,배송 완료,46명
502,"서울예술대학교 졸업작품 드라마, <이런 것도 친구라고>","2,773,555",213,"1,300,000",43명
503,달라질 수 있었을까요? ZOOM 연극 <내가 그때>,"640,000",213,배송 완료,35명
504,[앵콜] '오랫동안 입혀질' 슬릿 셔츠,"640,000",213,배송 완료,10명
505,"제주를 담다, 제주 신(神) 드림캐쳐&키링","2,133,000",213,배송 완료,39명
506,"천방지축 사서의 도서관 적응기 <사서, 고생합니다>","4,266,000",213,배송 완료,252명
507,"[앵콜]진짜 수제 생 초콜릿, 얼그레이 생 초콜릿","2,133,000",213,"1,000,000",85명
508,서울예술대학교 연극 <사천의 선인>,"1,066,000",213,"500,000",46명
509,"할머니의 요리레터가 담긴, 온기 다이어리","211,000",213,배송 완료,12명
510,"내 귀에 담는 유럽, [이 순간을 말한다면]","1,705,000",213,"800,000",76명
511,보더로운생활(구 페퍼tv) 2020 달력 & 그립톡,"15,983,000",213,"7,500,000",600명
512,"젊은 건축매거진 ‹잡담› ""건축과 로맨스""","2,131,000",213,배송 완료,103명
513,은하선 1st EP 나도 모르는 나 제작,"1,172,000",213,배송 완료,37명
514,소스가 재산이다! 상업적 사용 가능한 압화 이미지png파일,"1,704,700",213,배송 완료,101명
515,<혼잣말> 한지민 그리고 쓰다,"3,196,000",213,"1,500,000",94명
516,"파운드캣 x 유한나 구조자님, 돌김이를 부탁해요","6,392,000",213,배송 완료,174명
517,"전주동네책방이 만든 문학상, 1회 <그럼에도 불구하고>","5,326,000",213,"2,500,000",223명
518,Airport Song: 여행을 떠나고픈 이들을 위한 노래,"4,260,000",213,"2,000,000",64명
519,청소년 단편영화 제작팀 <온새미로>,"1,065,000",213,"500,000",54명
520,서울대학교 총연극회 제73회 정기공연 <록키호러쇼>,"3,195,000",213,배송 완료,209명
521,Tido Kang 정규 5집 앨범 제작,"10,645,000",212,배송 완료,207명
522,자연에서온 모낭충박멸 모공수축 워시오프팩,"10,643,000",212,배송 완료,348명
523,"네팔 원조현장을 감시한 시민들, '네팔에 피다' 다큐상영회","1,490,000",212,배송 완료,55명
524,"우리, 같이 마셔요. WATERHOLE 유리잔","2,128,000",212,배송 완료,59명
525,"'나'라는 미지의 섬에서 찾아낸 기록들, <각자의 섬>","2,127,819",212,배송 완료,99명
526,"나저씨 뒷마당의 달콤한 유혹, 큐어링 된 여주 꿀고구마","2,127,500",212,배송 완료,113명
527,가출 청소년의 회고록 <내가 나이에 따라 변할 사람 같냐>,"4,254,777",212,배송 완료,202명
528,미스터리 스릴러 전문 출판사의 런칭 프로젝트,"2,127,000",212,배송 완료,76명
529,유리 스트로우 Set,"1,063,200",212,배송 완료,66명
530,'순간의 계절' 2022년 일러스트 캘린더,"1,063,000",212,배송 완료,32명
531,"참으로 오랜만의 여행, 연극 <투어 헤르메스>","2,126,000",212,"1,000,000",65명
532,"서태지온리전 '아저씨, 굿즈 있어요?' 제작비 마련 텀블벅","3,189,000",212,"1,500,000",130명
533,문래동 작가 노정주의 신작 응원하기 : 최첨단 콜라보 굿즈,"1,700,333",212,배송 완료,56명
534,사이퍼즈 악세사리 주화 상점,"425,000",212,"200,000",15명
535,선글라스가 가방안에 쏙! 올데이 토트백 [5color],"4,250,000",212,"2,000,000",136명
536,미니스팟 라이브 - 슬릭 X 글램굴드,"850,000",212,배송 완료,33명
537,2015 JMarine Calendar&Candle,"2,125,000",212,"1,000,000",41명
538,Printed in North Korea 북한 일상생활예술,"21,249,000",212,배송 완료,421명
539,여름에도 겨울에도 레레 유리컵과 함께!,"4,674,500",212,배송 완료,146명
540,REDRIBBON CHAMPIONS,"6,374,000",212,"3,000,000",146명
541,[어버이날선물]전통방식으로 만든 곶감은 검은색인것 아세요?,"2,124,600",212,"1,000,000",73명
542,"상큼한 비타민과 함께 새 봄을 맞이해요, 색다른 레몬청","1,061,800",212,배송 완료,50명
543,<묻지 마세요> 창간호: 누구나 우울할 때가 있다,"2,123,600",212,"1,000,000",156명
544,"내 반려동물이 행복하면, 더봄센터의 동물들도 행복해요","10,615,000",212,배송 완료,407명
545,+ 2020 근손실 방지 스티커 + 작심3달 달력,"1,124,070",224,배송 완료,54명
546,학교를 추억하는 2022 엽서달력 & 나Down 굿즈 세트,"2,121,800",212,배송 완료,83명
547,당신의 하루를 캡처하는 디지털 다이어리 [캡처 더 시퀀스],"424,300",212,배송 완료,43명
548,제주의 자연을 모티브로 만든 쥬얼리 <제주를 담은>,"1,697,000",212,"800,000",46명
549,"[WEOURUS] ""우리가 곁에 있을게"" 스티커 세트","1,060,500",212,"500,000",85명
550,"無花 제 1장, 'KOI 패브릭 쇼퍼백'","2,121,000",212,"1,000,000",67명
551,"청춘 여성의 성장에 대해, <나와 할머니와 시골집>","3,181,000",212,배송 완료,75명
552,부모와 자녀를 이어주는 [부모 자녀 마음 대화 질문 카드],"1,060,000",212,배송 완료,64명
553,"여자, 생존을 말하다: 우리가 공존을 말할 수 있을까?","2,120,000",212,배송 완료,44명
554,"임동현 작가의 같이 도움틀 가치 밥상, 존중키트 나누기","2,120,000",212,배송 완료,26명
555,웹툰배경 프로젝트 #1 < 아파트 단지 >,"2,120,000",212,"1,000,000",44명
556,내 방 수호신으로 임명! <호랑이형님> 무케 무드등,"42,399,100",211,배송 완료,778명
557,부지런한 당신에게 선물하세요.,"4,239,000",211,배송 완료,56명
558,<싸이월드x도도봉봉> 싸이월드 감성-그 시대의 온도로부터,"2,119,000",211,배송 완료,82명
559,"아빠작가가 찍은 형제의 유년기, <숲과 바다.형제.사진.>","6,356,000",211,"3,000,000",186명
560,[안녕한 해태 BOX] 한국 수호문양 차량용품 박스,"1,059,200",211,배송 완료,26명
561,우울증 연대기 - 죽지 않고 살아서 부르는 노래들,"1,271,000",211,배송 완료,42명
562,[DC코믹스] 코믹콘 서울 2018 한정 에디션,"10,590,000",211,배송 완료,410명
563,언타이틀 첫 정기공연 <FIRST CRACK>,"1,058,830",211,"500,000",134명
564,따끈따끈 식빵뚱냥 봉제인형 입양하세요,"21,172,000",211,배송 완료,563명
565,"""답답할 땐 매실을"" 3년 숙성 향매실청","2,117,000",211,배송 완료,105명
566,마음을 전하세요. 아날로그 감성의 우표 뱃지,"635,000",211,배송 완료,34명
567,"우리의 교제가 어렵지 않도록, 마인도어 질문카드_교회버전","1,904,500",211,배송 완료,91명
568,5대 명산의 기운을 내 손 안에 [산과벗공작소 뱃지],"2,116,000",211,"1,000,000",62명
569,"평창올림픽에 온 북한선수단, 그들과 함께한 대학생의 경험담","1,058,000",211,"500,000",70명
570,"""진짜"" 길 만들기 타워 디펜스 게임 <ReRoad>","8,463,101",211,"4,000,000",201명
571,"사랑스러운 캐릭터 그림책, ""달그락 마을의 군밤소동""","6,346,700",211,배송 완료,125명
572,"경피독을 이기는 '클린저', 암을 이기는 '포토북' 콜라보","2,115,500",211,배송 완료,60명
573,행운을 기원하는 고양이 - 슈파 두파 럭키 캣!,"2,940,000",211,"1,390,000",123명
574,한가위처럼 풍성한 파운드 케이크,"423,000",211,배송 완료,21명
575,"생각하고 질문하며 살아가는 여자들, [질문하는 여자들]","5,286,000",211,"2,500,000",176명
576,가벼운 행복함을 수혈하는 그림책 <오늘은 무엇을 먹나요?>,"6,343,000",211,"3,000,000",114명
577,나를 지켜주는 기분 좋은 산뜻함. 모빌리티의 동반자: 그립,"2,114,000",211,배송 완료,23명
578,종말 전 세상의 마지막 희망 [ MetalUnit ],"4,227,200",211,"2,000,000",229명
579,"요가 매트와 가방을 한번에, 매트 스트랩 + 메신저백","3,170,000",211,배송 완료,51명
580,"복을 기원하는 패브릭 현판<백년해로, 대기만성, 수복강녕>","2,112,000",211,배송 완료,64명
581,누구나 즐길 수 있다. 레인보우35 & 애니멀옥션,"2,112,000",211,배송 완료,65명
582,[월간가방] 7월호 '가벼워서 휴대하기 좋은 부우백',"3,167,900",211,"1,500,000",149명
583,청년농부와 로컬디자이너가 함께 만든 햇들기름 <햇들애유>,"4,223,500",211,"2,000,000",90명
584,반려동물의 털뭉치를 담은 <구름 스마트톡 DIY 키트>,"1,055,800",211,배송 완료,52명
585,디즈니의 프린세스들의 사랑이야기 [디즈니 정품 뱃지],"1,055,500",211,배송 완료,16명
586,방을 환하게 꾸며줄 오리너구리친구들!,"4,222,000",211,배송 완료,57명
