,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
291,하나와 히나의 일본 여행기[하나와히나:두 번째 이야기],"505,000",336,배송 완료,21명
292,알아두면 잘난 척하기 딱 좋은 우리 역사문화사전,"3,364,800",336,배송 완료,89명
293,투명모카포트 에스프레소 커피메이커 JIMI COFFEE,"1,682,200",336,배송 완료,30명
294,"""바로 데워 먹는 웰빙간편식"", <초간편 유산균 통삼겹>","3,364,200",336,"1,000,000",89명
295,"『셋이서 집짓고 삽니다만』함께 사는 우리, 가족 아닌가요?","6,728,272",336,"2,000,000",323명
296,"[달력, 파우치] 우리의 전통 회화를 보태니컬화로 만나다.","1,682,000",336,"500,000",69명
297,우리 멀어져도 멀어지지 말아요 '꼬옥 안심키트',"1,681,000",336,배송 완료,43명
298,퀘스천카드 : 캠프파이어 질문카드게임,"6,724,000",336,배송 완료,310명
299,하나의 상자로 만나는 사계절 [열두달 꽃차 모음],"3,362,000",336,배송 완료,79명
300,짠내폭발 책방 생존기 <책방 여행마을 이제 곧 망할 듯?>,"1,681,000",336,배송 완료,123명
301,소중한 너에게 바. 치. 케,"1,680,500",336,배송 완료,61명
302,스케치업 웹툰 배경 - 사극/무협 연출 배경,"1,680,000",336,배송 완료,14명
303,"채식 요리 만화『두연씨, 잘 먹고 잘 살아요.』","13,438,000",335,배송 완료,470명
304,"문화예술 겉핥기 매거진 <껍질> 3호, '거품'","3,358,777",335,"1,000,000",138명
305,행성X동물 뱃지,"5,036,000",335,배송 완료,144명
306,[스케치업 웹툰 배경] 무협사극 배경 10종,"3,357,000",335,배송 완료,33명
307,"웹툰 스케치업 판타지 #2 전초기지, 군사기지","3,355,000",335,"1,000,000",43명
308,오지산타 시즌4를 위한 충남 금계분교를 담은 굿즈,"3,354,678",335,"1,000,000",127명
309,"당신 마음의 아름다운 빛을 깨우는 시간, '빛깨움 카드'","3,354,500",335,"1,000,000",63명
310,마나캣의 국군 총기 (웹툰용 스케치업 소품),"1,878,000",335,배송 완료,236명
311,"바리스타의 삶, 바리스타의 레시피","3,353,200",335,배송 완료,121명
312,"꽃보다 노묘!! ""경묘한 고양이 티셔츠""","10,058,000",335,배송 완료,175명
313,율운이의 두번째 굿즈 [율운 베이커리],"1,676,000",335,"500,000",114명
314,비흡연 지향자들을 연결하는 우리들의 티셔츠,"1,675,277",335,"500,000",56명
315,웹툰 스케치업 - 가방과 시계,"3,350,000",335,배송 완료,133명
316,"흑백의 시선으로 엿보는 모험, 일러스트 북 - 이상한 저택","3,349,000",334,"1,000,000",93명
317,친구따라 우주해적 2권,"10,047,000",334,"3,000,000",393명
318,93세 류지춘 할머니의 세 번째 프로젝트 : 2021 달력,"3,348,000",334,배송 완료,132명
319,내 방에서 떠나는 열기구 여행. 벌룬모빌,"1,673,500",334,배송 완료,71명
320,"20인이 말하는 각자의 '일', <잡스 JOBS>","3,346,700",334,"1,000,000",147명
321,설렘을 담은 wind blossom 귀걸이와 반지,"2,008,000",334,"600,000",68명
322,"취향 공유 플랫폼 NERD의 6번째 잡지, Layered.","1,338,000",334,배송 완료,64명
323,후드티 한장으로 유기동물에게 따뜻한 사랑을 선물하세요,"3,344,300",334,"1,000,000",73명
324,겨[울 양말]에 매우 진심인 편 - ' 꽈배기 발니트 ',"2,675,000",334,배송 완료,85명
325,"사라진 캐슬을 찾아서, '크리스탈 캐슬' 뱃지","6,687,000",334,배송 완료,317명
326,산책의 디테일,"3,343,500",334,"1,000,000",182명
327,"누가 그녀를 깨뜨렸는가, 창작극 <마벨 카바레>","1,337,000",334,배송 완료,30명
328,내 발목에 몬스터,"668,500",334,배송 완료,53명
329,트리 오브 라이프(Tree of Life) - 여정의 시작,"16,711,117",334,"5,000,000",279명
330,니 취팔로마? 오늘은 짜장면 어때? <노뮤직 노중화요리>,"3,342,000",334,배송 완료,142명
331,'당신은 그안에' 드리머 첫 단독 공연,"3,342,000",334,배송 완료,86명
332,스케치업 웹툰 배경 - [콘서트장/카페/코인노래방/pc방],"6,683,000",334,배송 완료,156명
333,세상에 하나뿐인 가죽장인 라이더 자켓 한정제작 [브랜드],"3,341,000",334,배송 완료,17명
334,"모든 외출 필수템을 한번에, 2020 뽀모 멀티파우치","4,009,131",334,배송 완료,148명
335,"돈도 계획도 없이 시작한 길 위의 삶, 밴라이프 이야기","1,670,000",334,배송 완료,54명
336,"음악, 소설, 디자인을 함께 : '집적소' EP와 책","1,002,000",334,"300,000",48명
337,"추운 겨울, 아름다운 '마음' 과 따뜻한 '패딩'이 함께","3,340,000",334,배송 완료,22명
338,달콤한 크리스마스를 부탁해,"1,669,100",333,배송 완료,73명
339,우리의 건강과 환경 모두 지켜주는 실리콘 마스크쉴드!,"3,338,000",333,배송 완료,129명
340,유기견의 몸과 마음을 치유하는 팔찌::아프지마 치유 팔찌,"1,001,200",333,"300,000",44명
341,성지 아이들의 꿈을 그린 유리잔,"3,337,000",333,배송 완료,139명
342,실화 영한 그림단편소설<The Miracle Bird>,"5,001,000",333,"1,500,000",106명
343,행운의 주문을 걸어보자!! '주술 알약' 주얼리,"1,333,000",333,배송 완료,25명
344,"꽃향기에 소망을 담은 휴대용 스톤 방향제, <돌:봄 향낭>","3,331,734",333,"1,000,000",108명
345,"트로피칼 에너지 가득, 하와이로 데려다줄 3가지 향기","3,331,500",333,배송 완료,58명
346,"끝여름, 쌀쌀한 가을을 위한 준비 '린넨 맨투맨'","1,665,500",333,배송 완료,55명
347,울어라! 지옥참마도 할머니 피규어,"6,661,000",333,배송 완료,163명
348,그와 그녀의 이야기 [젠틀맨]&[레이디],"1,665,000",333,배송 완료,70명
349,딸이 보는 아빠의 청춘 <아빠의 항해 일지>,"666,000",333,"200,000",33명
350,우리 곡물의 재발견 그리고 초콜릿과의 만남,"1,665,000",333,배송 완료,52명
351,"미군 기지촌 할머니들의 작은 목소리, ""그래도 괜찮아""","1,664,000",332,배송 완료,91명
352,책 리뷰 매거진 <오글리 o'glee> 창간호,"4,991,000",332,배송 완료,197명
353,"모험에 지친 여행자들이 머무는 그곳, 적룡객잔","16,543,800",330,"5,000,000",186명
354,감성가득한 힐링 시골마을,"3,325,000",332,배송 완료,34명
355,"노에님 웹툰 스케치업 - 지·옥·고(지하방,옥탑방,고시원)","3,325,000",332,"1,000,000",61명
356,꿈꾸는 고양이의 행복한 선물. 고양이 일러스트 양장노트!,"2,660,000",332,"800,000",90명
357,"한국사공부필수-서점판으로 돌아온 ""우리나라 역사지도 세트""","3,323,000",332,배송 완료,179명
358,코끝에서 사랑이 시작된다고 느껴진다면 믿겠어?,"1,661,500",332,배송 완료,111명
359,여정의 안녕을 기원하는【 호톱 노리개 】,"3,323,000",332,배송 완료,63명
360,[앵콜] 귀 뚫을 필요없는 이어커프 & 클러치 없는 귀걸이,"3,322,500",332,"1,000,000",128명
361,라이트닝블루 스니커즈,"3,322,000",332,"1,000,000",46명
362,음력의 의미가 담긴 달(moon)의 2018년 달력과 굿즈,"2,989,000",332,배송 완료,136명
363,"빵 터지는 직장인 일상 수집책, <그냥 다니는 거지, 뭐>","6,642,011",332,배송 완료,365명
364,"일상에서 자연스럽게, 모던 한복 <유유히 액주름 원피스>","9,961,000",332,배송 완료,44명
365,"반려동물과 함께 써내려가는 반려일기, <네버랜드 다이어리>","3,318,382",331,"1,000,000",123명
366,「북한 카드게임」사사끼 전용 트럼프 카드,"3,317,534",331,"1,000,000",153명
367,뿌리는 공기청정기! 편백 에어프레시너!,"3,317,100",331,배송 완료,93명
368,"스타일에 편안함을 더하다, 샤르망(Charmant)마스크","3,316,300",331,"1,000,000",281명
369,"평등한 대학을 위한 반성폭력 캠페인, <펭귄프로젝트>","3,316,111",331,"1,000,000",207명
370,"전자책: 슬기로운 보험생활, 보험 활용법","1,658,000",331,배송 완료,224명
371,방석과 쿠션을 하나로 말다 <롤링 방석>,"1,658,000",331,"500,000",32명
372,[뱃지] 저를 버리지 말아 주세요 '유기견 보호',"663,000",331,"200,000",105명
373,물티슈대신 쓰는 손바닥 만한 손행주,"1,657,000",331,배송 완료,107명
374,유기동물과 온기를 나누는 '공드린' 강아지 티백,"1,656,999",331,"500,000",46명
375,송진의 페이퍼 아트 화집,"33,133,777",331,배송 완료,587명
376,그림그리는 베짱이의 첫번째 전시회,"994,000",331,배송 완료,23명
377,"죽음 앞에서 마주한 나, 연극 <난뎃손님>","994,000",331,배송 완료,71명
378,엉터리 연금술사의 몬스터를 떠 넘겨라 ! 이상한연금술,"6,626,000",331,배송 완료,291명
379,서울예술대학교 <연극 민중의 적>,"1,325,000",331,"400,000",92명
380,치매노인 지원 프로젝트_소중한 기억을 담아,"1,656,000",331,"500,000",105명
381,스케치업 웹툰배경 소극장,"993,600",331,배송 완료,52명
382,내 손으로 직접 만드는 AI 코딩 스마트 뮤직박스,"3,311,000",331,배송 완료,9명
383,굶주린 유기견에게 식사를 제공해 주는 가방: '끼니백',"4,304,000",331,"1,300,000",208명
384,"꽃 한 송이로 충분해, 모던 청자 한 송이 화병","1,655,200",331,배송 완료,39명
385,오쇼젠 타로 카드 실전 해설서,"993,000",331,배송 완료,41명
386,"평범한 옷에 특별함을, '오간자 레이어드 원피스'","1,654,800",330,배송 완료,18명
387,웹툰작가를 위한 강아지 리소스,"1,653,000",330,배송 완료,72명
388,혼자 사는 사람들의 이야기 <5평 집에서 뭐 하고 지내?>,"2,313,999",330,배송 완료,58명
389,퇴근 후 <영어회화극장> 홈클래스편,"6,611,000",330,배송 완료,66명
390,세대별 월경 에세이 <월경은 마라톤을 닮아서>,"3,305,432",330,"1,000,000",79명
391,"길고양이 돕기를 위한 인스 프로젝트 ""길집사""","330,500",330,배송 완료,39명
392,네이버웹툰 <대학일기> 사랑스러운 바보개의 재탄생!,"85,210,008",330,배송 완료,"1,921명"
393,나도 글로벌 크리에이터가 되어볼까? <엣시는 처음이라>,"3,302,000",330,배송 완료,130명
394,"포토 에세이 <사진집, 사람집 - 프라하>","1,651,000",330,배송 완료,41명
395,NO플라스틱 <어쩌면 당신의 가방은 무거워질 수 있겠지만>,"6,603,000",330,"2,000,000",245명
396,포인핸드 X 마리몽 <유기동물의 꿈을 이뤄줄게>,"19,806,500",330,배송 완료,649명
397,내 방에서 여행을 떠나는 방법 '미스티 팟',"6,602,000",330,배송 완료,119명
398,너는 나의 프라이드Pride야!,"3,301,000",330,"1,000,000",126명
399,편지로 시작하는 인문고전 - 가장 사적인 문학작품을 만나다,"3,300,500",330,"1,000,000",211명
400,"여성주의, 퀴어이론, 그리고 레즈비언 <한국레즈비언영화사>","6,600,200",330,배송 완료,224명
401,[박스학개론] 이것만 알아도 만들 수 있는 골판지 박스,"9,900,300",330,"3,000,000",256명
402,노가다를 줄여주는 '인터랙티브'한 대시보드 만들기,"1,155,000",330,"350,000",150명
403,외로운 영혼을 감싸 안는 소울 크리스탈 메이트,"660,000",330,배송 완료,32명
404,스케치업 웹툰 배경 - 응급실/병실/수술실/건물외관/로비등,"3,300,000",330,배송 완료,54명
405,당신의 인센스 취향을 찾아보세요 : 팔레트 리뉴얼,"4,619,900",329,배송 완료,104명
406,고수 마니아는 모여랏! : 모두의 고수,"9,899,600",329,배송 완료,323명
407,"<어제보다 오늘, 더 성장하고 싶은 너에게> 필요한 조언들","3,299,333",329,배송 완료,170명
408,아기여우 여행기 핸디북 출간하기,"8,247,000",329,"2,500,000",257명
409,춘천을 대표하는 마그넷 3종 - 닭갈비/막국수/춘천의낮,"1,649,000",329,배송 완료,82명
410,"고민 있으세요? 고민해결 만능 프로세스, 셀프코칭하세요!","1,648,800",329,배송 완료,68명
411,평행우주 판타지 소설 <다른 세계의 나>,"1,648,000",329,배송 완료,52명
412,3년째 오얏꽃 프로젝트- 적의 소륜화 이화문양 뱃지,"3,295,100",329,배송 완료,147명
413,"YOLOBOOK, Your Biography","32,945,003",329,"10,000,000",517명
414,폭신폭신 하얀고양이 마요 대형 얼굴쿠션,"6,588,000",329,배송 완료,187명
415,나눔의 집 X 극단 배우는 사람들_판소리음악극 <나빌레라>,"4,940,000",329,"1,500,000",149명
416,발달장애 김성찬 작가의 첫 그림책 <남극으로 가는 지하철>,"3,293,000",329,"1,000,000",123명
417,"일년플랜, 한장으로 관리하자! 2021년 포스터 캘린더","1,645,500",329,배송 완료,192명
418,제주올레 간세인형,"6,581,000",329,배송 완료,136명
419,"방탄도 말한 페르소나, 성격에 대한 지혜를 알려주는 책","1,645,000",329,배송 완료,93명
420,"""오!슬로,"" 집순이 시리즈의 끝판왕","3,617,300",328,"1,100,000",28명
421,"동짓달 기나긴 밤을 따뜻하게 만들어줄 <동지팥죽, 동치미>","1,643,500",328,배송 완료,50명
422,한국의 전통예술을 가방에 담다: 작은 한지 한옥 토트백,"1,643,000",328,배송 완료,9명
423,"꼭 필요한 ""배경 소스""","1,643,000",328,"500,000",52명
424,사람과 반려동물에게 전하는 치유의 향.,"3,284,000",328,배송 완료,100명
425,매거진 나이이즘 3호 : 몸(BODY),"3,939,500",328,배송 완료,191명
426,"혼술을 좋아하는 ""수달"" 인형과 여기서 한잔 어떠세요?","6,565,000",328,배송 완료,175명
427,[위대한 개츠비] 그 위대함을 담은 향기,"3,281,000",328,배송 완료,60명
428,'자기계발을 구독하다' 어른들의 학습지 쓸모: 봄 에디션,"3,280,000",328,배송 완료,81명
429,"나란히 선, 다른 우리 ""트리플 러프 다이아 귀걸이""","1,640,000",328,배송 완료,11명
430,"플라잉트리 살롱극 결혼, 보러와요","1,640,000",328,"500,000",50명
431,스크루지 이야기 『크리스마스 캐롤』1843년 초판 복원,"9,834,000",327,"3,000,000",430명
432,"보수힙합, 수파사이즈 & 아이삭 스쿼브 뮤직비디오 제작","5,896,974",327,"1,800,000",67명
433,귀멸의 칼날 공식 만년 양장 다이어리 & 2022년 캘린더,"6,552,000",327,"2,000,000",272명
434,1년 동안 나는 얼마나 쉬었을까? 2022 '휴' 다이어리,"1,637,000",327,"500,000",57명
435,"아빠 5년 차 4컷 그림일기, 『아빠는 다섯 살』단행본","9,822,000",327,배송 완료,365명
436,오차원 크리스마스 리스 DIY 키트,"5,238,000",327,배송 완료,104명
437,"7.5톤의 기적, 가격을 확 낮춘 월향 죽력고 간장게장","163,683,400",327,"50,000,000","1,502명"
438,"같이 먹어요! 여름의 선물, 제주 청귤 청과 사브레 쿠키","3,797,200",327,배송 완료,104명
439,"무세균 하이브리드 가습기, 휴미(humi)","9,820,000",327,"3,000,000",64명
440,[스케치업 웹툰 배경] 휴양지 풀 빌라,"3,272,800",327,배송 완료,132명
441,웹툰 스케치업 - 서양식 복도모음,"1,309,000",327,배송 완료,77명
442,"집에서 즐기는, 나만을 위한 카페","1,963,000",327,배송 완료,54명
443,"마담 프루스트가 피어낸 향, 그 정원 이야기 <르 자르딘>","3,271,000",327,배송 완료,73명
444,"뜨거운 태양으로부터 지켜줄, 린넨 아일렛 햇.","1,635,500",327,배송 완료,41명
445,코디걱정 끝! <코리아클래식룩 저고리와 바지>,"8,176,000",327,배송 완료,54명
446,"일상에 특별한 가치를 더하다, 웨딩 스크런치","1,960,800",326,배송 완료,115명
447,"오색찬란코리아 민화상품전 ""행복을 주문하는 그림""","6,535,400",326,배송 완료,149명
448,"『죽는 건 취미 사는 건 특기』, 우울에 대한 잔잔한 고백","1,633,447",326,"500,000",61명
449,"웹툰스케치업 빈민가 3종(강+시멘트,산간 지역,폐허 공터)","3,266,000",326,배송 완료,53명
450,"무리 짓지 않는 삶의 아름다움, 『내내 읽다가 늙었습니다』","3,265,777",326,"1,000,000",102명
451,개발자의 안경은 소중하니까요...,"5,746,000",326,배송 완료,355명
452,"흐름, 그 찰나의 순간 [사진엽서집과 패브릭포스터]","1,632,000",326,배송 완료,38명
453,국내최초 정치풍자 보드게임「폴리티컬월드 : 문라이트」,"3,264,000",326,배송 완료,84명
454,제주도 앞바다의 별미 싱싱한 딱새우회를 집에서!,"1,632,000",326,배송 완료,75명
455,올 여름 무더위를 날려버릴 99년생 보컬들의 구구콘 라이브,"8,157,000",326,"2,500,000",208명
456,건국대학교 중앙연극동아리 건대극장 '베니스의 상인',"1,305,000",326,"400,000",68명
457,"1년 12달, 12가지 개성을 담은 드레스퍼퓸","1,630,500",326,"500,000",40명
458,"지켜낸 그들에게 건네는 위로, <연극> 그 날","3,261,000",326,"1,000,000",115명
459,"초보집사의 동거생활 <가난한 집사, 냥님을 모시다>","581,000",326,배송 완료,22명
