,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
573,전이수 갤러리 <걸어가는늑대들> 다이어리와 우산,"23,224,000",464,배송 완료,485명
574,[이런저런 잡화점] 여름에 입기좋은 투포켓 차이나 블라우스,"4,643,000",464,배송 완료,109명
575,".jpg는 만질 수 없어, 빛나는 순간을 위한 모먼트 키트","4,642,777",464,배송 완료,111명
576,은하수와 사막을 담은 최고의 캐시미어!,"23,203,250",464,"5,000,000",268명
577,"그래서, 해녀의 학교라고 했어 - 그림책","2,320,000",463,배송 완료,87명
578,작은 움직임에 함께 참여해 주세요 - 유기동물 뱃지,"3,803,500",463,"820,000",302명
579,한국의 설화가 깃든 새로운 윷놀이 <Back Do>,"13,913,000",463,배송 완료,385명
580,“만들어지는 강아지의 진실!” 그림책 《63일》,"6,955,000",463,배송 완료,209명
581,학대받는 반려동물을 위한 고양이 발바닥 케이블홀더,"695,500",463,배송 완료,56명
582,말랑말랑 스푼즈 슬라임 인형 쿠션,"13,906,000",463,배송 완료,324명
583,"2018 올해의 컬러, 울트라바이올렛 귀걸이","3,708,000",463,"800,000",163명
584,"조선은 독립을 원한다, 남자현 의사","11,587,000",463,"2,500,000",103명
585,손글씨 전용 폰트로 만든 <새로운 한글 손글씨 교본>,"4,632,876",463,"1,000,000",215명
586,"나는 전설이다, 김상옥 의사","11,582,000",463,"2,500,000",98명
587,"버려지는 아이들을 구해주세요""Don't Buy a Pet""","4,632,055",463,"1,000,000",240명
588,발달장애인 예술가들의 꿈을 담아 만든 <BUT> 프로젝트,"2,316,000",463,배송 완료,90명
589,90일만 쓰면 부자되는 가계부,"4,632,000",463,"1,000,000",247명
590,이 안에 살인마가 있다 [슬기로운 생존생활:죽음의 별장편],"6,943,100",462,배송 완료,259명
591,"댕댕이와 가까워지는 시간, 오늘도 너와 함'개'","2,313,786",462,"500,000",308명
592,"스물아홉의 소확행, <져니의 다이어리>","5,553,000",462,"1,200,000",282명
593,애니메이션 <요리왕 비룡> 한국판 주제가 앨범 정식 발매,"148,026,000",462,배송 완료,"1,985명"
594,"환경을 생각하는 똑똑한 소비, 리사이클 투웨이[솜사탕백]","4,624,800",462,"1,000,000",167명
595,"쿠키 한봉지에 세상을 담다, '머랭쿠키 필(feel)'","3,698,500",462,"800,000",157명
596,"모양과 방식을 자유롭게, 분리형 인센스 홀더&석고 방향제","2,311,000",462,"500,000",45명
597,Up! 12개의 테마로 읽는 페미니즘 도서 목록 증보판,"2,311,000",462,배송 완료,106명
598,"당신만을 위한 단 하나의 이야기, ""Telling""","2,310,900",462,배송 완료,44명
599,글라소디 뉴 초콜릿바 시리즈 데뷔전!,"1,294,000",462,배송 완료,36명
600,봄날의 한복 원피스,"4,621,000",462,"1,000,000",38명
601,[Viva La Vida] 스페인 도시별 엽서북,"2,310,000",462,배송 완료,64명
602,밤하늘을 그리는 수채화 컬러링세트 <밤하늘에 별을 그리다>,"6,926,000",461,배송 완료,184명
603,"트럼프카드, 한국의 멋을 덧입다","13,849,000",461,배송 완료,559명
604,[방탄 뱃지] 탈출!! 탄수화물 중독,"2,308,000",461,배송 완료,115명
605,"할머니, 이젠 더이상 아프지 마세요 !","2,077,000",461,배송 완료,212명
606,실무자를 위한 '스케일 데스크매트',"13,846,000",461,배송 완료,542명
607,침묵보다는 변화를! 페미니스트-예술-실천 페미광선,"3,230,000",461,"700,000",222명
608,뱃지로 만드는 나만의 작은 식당 ⟪왈식땅⟫,"4,612,000",461,"1,000,000",124명
609,웹툰 및 일러스트에 유용한 눈동자 소스 및 브러쉬,"2,305,000",461,"500,000",81명
610,웹툰 엑스트라 소스 길거리 200명,"2,305,000",461,"500,000",68명
611,디자이너/기획자를 위한 <그리면서 배우는 UXUI 툴키트>,"10,141,200",460,"2,200,000",295명
612,"경찰과 갱스터의 치열한 심리게임, <갱스터스 딜레마>","13,825,000",460,배송 완료,394명
613,"우리들의 예술박물관, 영화아트잡지 <MUSE-UM> 2호","3,456,000",460,배송 완료,184명
614,주인님 에비츄 캐리어가 왔츄!,"3,317,000",460,배송 완료,51명
615,"진짜 속이 편안한 비건 그릭 요거트, 요호","2,303,000",460,배송 완료,125명
616,"페미니즘 뱃지, 비너스의 주먹","3,224,200",460,배송 완료,455명
617,당신의 글쓰기를 도와줄 <쓰다 보니 서론이 길어졌네요>,"1,612,000",460,배송 완료,131명
618,고속충전 자석 케이블 & 어댑터 ASAP X-Connect,"13,811,700",460,"3,000,000",500명
619,네이버웹툰 <정순애 식당> 단행본 1-3권 제작,"46,032,800",460,배송 완료,844명
620,편백숲의 요정 <데이지:DAISY>,"2,301,500",460,배송 완료,82명
621,19세 여고생,"1,841,000",460,"400,000",48명
622,결식아동에게 희망을 전하는 'HOPE 팔찌',"2,301,000",460,배송 완료,73명
623,[웹툰 스케치업 배경]모던 카페,"1,012,000",459,배송 완료,46명
624,이상한 나라의 토끼,"4,600,000",459,배송 완료,236명
625,"한국 현대미술의 거장, 강요배 예술 산문 <풍경의 깊이>","13,799,000",459,"3,000,000",312명
626,"당근밭의 오름이들 티셔츠, 에코백, 입체부채 등","5,979,000",459,배송 완료,261명
627,"""석류꽃이 피는 계절, 뱀이 가는 곳"", 자수 항공점퍼","18,396,000",459,배송 완료,150명
628,따듯한 일러스트가 담긴 2021년 달력,"2,299,000",459,배송 완료,115명
629,"[여행 에세이] 무기력한 나날들 속에서, 『도시 엠보싱』","2,299,000",459,"500,000",74명
630,처음 만나는 테라조(TERAZZO) 시계,"4,596,000",459,"1,000,000",129명
631,성현제 생일 축하 지하철 광고,"13,787,830",459,"3,000,000",475명
632,서울과학기술대학교 시각디자인학과 제 38회 졸업 전시회,"2,756,000",459,배송 완료,126명
633,"제주에서 요가를, 요가 매거진 <우르드바>","4,593,000",459,배송 완료,107명
634,"당신의 책장에 없던 여성 서사, <암탉 클래식>","2,296,200",459,배송 완료,151명
635,"데시네 버진울 목도리, 당신의 온기를 시각장애인들에게..","4,591,000",459,"1,000,000",150명
636,"어쩌면, <아무도 나에게 물어보지 않았던 것들>","4,590,500",459,배송 완료,124명
637,"[2019 달력]오늘의 끝에서, 내 마음을 내 하루를 채움","2,295,115",459,"500,000",302명
638,2018 굴리굴리 캘린더 아트북,"13,770,000",459,"3,000,000",470명
639,[상상토끼 향수 폰트 시리즈] 탁탁 클로버,"4,590,000",459,"1,000,000",269명
640,[노란별수선 : 빛을 찾다] 두번째 이야기,"918,000",459,"200,000",63명
641,"기쁨 가득, 뜻깊은 새해선물, '생쪽 키링'","1,377,000",459,배송 완료,64명
642,활자모 - 최정호프로젝트《흑단》,"18,335,000",458,"4,000,000",156명
643,"우리 대통령 노무현, 문재인 2 달러 (법정 지폐 커스텀)","3,207,000",458,배송 완료,156명
644,"[앵콜]다이어트 혁명! 고대생이 개발한, 008아몬드파운드","13,742,200",458,"3,000,000",445명
645,웹툰/일러스트에 쉽게 적용하는 클립스튜디오 새브러쉬!,"2,290,000",458,배송 완료,85명
646,"봄, 책갈피와 이어링","229,000",458,배송 완료,11명
647,발매트를 완성하다. 발수건이 달린 멍멍이 발매트!,"2,288,900",457,배송 완료,74명
648,네게 가장 예쁜학을 접어주고싶어. '소학행',"5,491,855",457,"1,200,000",376명
649,[공식/테일즈위버] 브금 갑 테일즈위버의 OST 앨범!,"22,872,777",457,"5,000,000","1,092명"
650,뱃지 홀더 - 작고 예쁜 것을 담는 유리병,"2,286,000",457,배송 완료,62명
651,기묘하고 기괴한 미스테리 미궁 컨셉 스케치업 웹툰배경 세트,"3,886,000",457,배송 완료,61명
652,뿔이 좋아서 뿔뱃지,"9,143,000",457,"2,000,000",337명
653,나다움을 찾는 매일의 작은 습관 [스몰스테퍼 책&플래너],"4,570,777",457,배송 완료,245명
654,"캐릭터의 특별한 의상을 위한 다양한 ""프릴 브러쉬""","4,570,000",457,배송 완료,142명
655,"우울증회복일기 : 우울증, 여행하면서 치유 될 수 있을까?","9,136,500",456,"2,000,000",488명
656,"사랑과 이별을 걷다 , 여행에세이 <내가 너의 꽃이었으면>","4,568,000",456,배송 완료,178명
657,"마법, 악마, 상징 등 어둡고 신비한 <오컬트 소재>","6,850,000",456,배송 완료,126명
658,"국내 최초, 스토리로 즐기는 <셜록 홈즈 두뇌 게임>","9,132,000",456,"2,000,000",330명
659,트러블 피부 관리 노하우를 담은 토너 <촉촉해보라>,"2,282,200",456,배송 완료,95명
660,"홈리스, 공 하나로 세상을 바꾸다.","13,693,100",456,배송 완료,337명
661,귀여운 일러스트를 위한 벚꽃소녀 브러쉬,"3,195,000",456,배송 완료,134명
662,"핀란드 전통공예, 힘멜리(Himmeli) 만들기 KIT","2,282,000",456,배송 완료,74명
663,"오늘의 감정을 골라보세요, 2021 무드 트래커 '해마'","4,562,000",456,배송 완료,199명
664,기다리는 마음을 담은 그림책 <얼른 만나고 싶어>,"2,280,200",456,배송 완료,56명
665,크리에이터 실전 생존법 <대체 불가능한 창작자가 되는 법>,"11,400,000",455,배송 완료,486명
666,[한복린넨원피스] 44-88까지 편하고 시원한 여름원피스,"2,280,000",455,배송 완료,30명
667,취준에서 직장까지★ 독립출판 <취준2년> 원고완성 재도전,"911,333",455,배송 완료,82명
668,"혼자 일하고 싶은 이들에게 건네는, 프리랜서로 일하는 법","4,556,000",455,"1,000,000",439명
669,마리몽과 유기견의 그림동화 <마리몽 이야기 -동그라미 꿈>,"11,388,577",455,배송 완료,304명
670,최고의 프렌치 셰프 서승호의 요리 지침서 : 버섯편,"4,555,000",455,"1,000,000",190명
671,"세상에 단 하나뿐인, 나만의 반지","1,822,000",455,배송 완료,65명
672,"춘삼월 모꼬지, 자수 매듭 가방","11,383,500",455,배송 완료,267명
673,My Seoul Travel Badge,"2,276,500",455,배송 완료,164명
674,미혼모와 아가를 위한 꼬마작가의 선물,"22,762,000",455,"5,000,000",608명
675,나의 On Liberty 공부노트 제1장 어원으로 정복하기,"2,276,000",455,"500,000",162명
676,아델리의 스티커 타투,"4,551,000",455,"1,000,000",184명
677,핑케치업 소품창고,"9,100,000",455,배송 완료,335명
678,2022년 빨간고래의 캘린더 /고양이와 꽃,"13,649,700",454,"3,000,000",634명
679,"동양화 속에 들어간 소녀 , 린 (燐)","9,098,000",454,"2,000,000",263명
680,"[톤포투] 여성용 드로즈, Air Light","22,727,000",454,"5,000,000",445명
681,"아동 성착취 실태 알리기, 타임스퀘어 광고 KEDO OUT","90,901,000",454,"20,000,000","4,586명"
682,"우리의 사랑은 모두, <평범하고 특별했던>","1,363,000",454,배송 완료,59명
683,자연과 시간이 빚어낸 115가지 매력적인 돌 이야기,"13,627,000",454,배송 완료,684명
684,새해 '복을 채우다' 설맞이 주병선물세트,"3,633,000",454,배송 완료,62명
685,"코코넛 럼 향기 가득, 달콤한 파인애플 칵테일 #피나콜라다","4,540,000",454,배송 완료,142명
686,[웹툰 스케치업] 한국 재벌 대저택의 모든 것,"4,540,000",454,배송 완료,58명
687,풍요로운 한가위! 여러분들을 위한 건강 한 바구니!,"2,270,000",454,"500,000",55명
688,몰랑 크리스마스 트리 피규어 세트,"9,076,000",453,배송 완료,148명
689,네이버웹툰 <좀비딸> 귀염뽀짝 애용이쿠션과 애용껄룩 키링,"68,055,071",453,"15,000,000","2,344명"
690,[뱃지] 아치X하탄미심즈의 꽃길 냥프로젝트!,"6,805,000",453,"1,500,000",200명
691,"봉사자가 인수한 유기견 보호소, ‘희망’을 노래하다","22,665,500",453,배송 완료,785명
692,연애시뮬레이션게임 <TS FANTASY>에 목소리를 주세요,"11,329,000",453,"2,500,000",181명
693,MBTI에 관한 거의 모든 것이 담긴 책『MBTI의 의미』,"9,062,700",453,"2,000,000",379명
694,"올바른 지갑, 전쟁을 반대하다","453,000",453,배송 완료,11명
695,마녀를 좋아한다면 필독! 마녀 교과서 「 위치즈 」,"31,709,000",452,"7,000,000","1,234명"
696,"[쿠키들의 파티] : 최고의 쿠키 ""랑그드샤""","2,264,600",452,배송 완료,93명
697,웹툰 스케치업 왕궁시리즈#3 침실3종 & 엔틱 가구100종,"4,525,000",452,배송 완료,49명
698,웹툰 일러스트를 위한 헤어 브러쉬,"2,262,000",452,배송 완료,114명
699,"사서인식개선프로젝트 ""사서라고 불러주세요""","6,783,000",452,"1,500,000",314명
700,"금단의 열매, 그 기름진 붉은 '속살'의 향기","3,617,100",452,배송 완료,83명
701,<최초의 스노우볼 주얼리>흩날리는 벚꽃의 계절을 담아,"4,521,200",452,배송 완료,103명
702,"칵테일을 향수로, '칵테일 프래그런스 바'에 초대합니다","4,521,000",452,배송 완료,78명
703,내가 쓰는 전시회. 나를 만나는 예술 질문집 [미술관],"2,260,333",452,배송 완료,77명
704,태블릿PC 유저를 위한 바댈의 [2021 비즈니스 플래너],"1,356,000",451,배송 완료,89명
705,로판 프릴 & 레이스 장식 브러쉬,"4,520,000",451,배송 완료,154명
706,"젊은 광부의 이야기, 단편영화 <정원>","2,711,000",451,"600,000",12명
707,가장 가까운곳에서 함께하는 ‘베이직 글렌체크 코트’,"13,555,000",451,"3,000,000",234명
708,"당신의 마음을 풍요롭게 해줄 ""날개짓하는 새모빌""","4,518,000",451,"1,000,000",201명
709,세상에서 가장 아름다운 여행가이드북 <모스크바여행기>,"13,552,700",451,배송 완료,411명
710,갈피를 잃었다면 책갈피 .끼움. #1. 체인 책갈피,"3,614,000",451,배송 완료,121명
711,우리 집에 보더콜리가 산다,"4,517,000",451,배송 완료,152명
712,다들 일이 싫어질 때가 있잖아요?『 책방이 싫어질 때 』,"4,516,200",451,"1,000,000",230명
713,언어 아래 숨은 의미를 찾아서〈밀턴 에릭슨의 대화법〉,"4,513,500",451,배송 완료,197명
714,형사전문변호사가 알려주는 우리가 꼭 알아야 할 명예훼손,"1,354,000",451,배송 완료,108명
715,『소소한 근육과 슬기로운 식사가 필요합니다』군살없이 건강한,"6,767,000",451,배송 완료,475명
716,프랑스인이 만든 성 외부 스케치업 모델링,"902,000",451,배송 완료,41명
717,"우리의 오늘, 같이 입는 저고리","13,526,000",450,배송 완료,81명
718,"취향을 담은 착한감성백, 카인드백 ver.02","2,253,100",450,배송 완료,78명
719,프리 재즈 트리오 '피올레' 첫 정규 앨범,"901,000",450,배송 완료,30명
720,동화같은 따스함[타이니뮤트 플레잉카드],"11,262,000",450,배송 완료,361명
721,[피카타임 선물세트] 감사의 마음을 전하세요,"2,252,000",450,배송 완료,48명
722,달빛을 그린 자개소반 - Dalban,"4,503,200",450,배송 완료,118명
723,집에서 블로그 원고로 100만 원 이상 벌었어요!,"2,270,000",454,"500,000",113명
724,내게 꼭 필요한 엑셀꿀팁과 엑셀함수,"2,700,000",450,배송 완료,300명
725,한국 전통 무기,"4,500,000",450,배송 완료,88명
726,대한민국 대표 퍼즐RPG '퍼즐&로그',"4,500,000",450,"1,000,000",15명
727,웹툰 스케치업 배경 [탈것 시리즈],"4,500,000",450,"1,000,000",90명
728,내맘대로 레시피. 마시는초콜릿 - 초콜릿베이스,"1,350,000",450,배송 완료,49명
729,"살아 숨쉬는 모두가 따뜻한 겨울나기, 멸종위기동물 패딩","5,399,000",449,배송 완료,98명
730,"혼자서 시작하는 취미 미술 드로잉, 머그디아","13,497,000",449,배송 완료,430명
731,"풍문과 여자들, 여성서사단편 만화책 <풍문 속의 풍문>","8,061,000",447,"1,800,000",284명
732,학교에서 TRPG를 하면 안 되는 걸까?,"4,493,000",449,배송 완료,383명
733,<과자전 Love & Thanks> 과자요정 금속 뱃지,"1,347,500",449,배송 완료,130명
734,페미니스트명언 맨투맨 Fish Without bicycle,"2,245,000",449,배송 완료,72명
735,[유엄빠] 유기동물의 첫 발걸음 : 에코백으로 함께하개냥!,"8,978,000",448,배송 완료,300명
736,우린 항상 활짝 핀 청춘 my flower necklace,"2,244,000",448,배송 완료,39명
737,웹툰배경 건물외부와 내부셋트,"4,486,000",448,배송 완료,108명
738,"다양한 모습으로 시간의 흔적을 간직하는, 타임모어백","4,485,000",448,배송 완료,44명
739,54남 용디의 첫 번째 EP앨범 <오사봉기> 제작,"22,420,102",448,배송 완료,328명
740,메모리폼 쿠션을 신발에 옮기다,"2,241,900",448,배송 완료,46명
741,일월오봉도 책갈피,"1,345,000",448,배송 완료,80명
742,매력뿜뿜 고양이와 함께하는 미술사 산책,"4,483,100",448,"1,000,000",159명
743,저세상급 착용감! 편하게 외출하자 스판 쿨링팬츠,"4,480,700",448,배송 완료,163명
744,비누향에 바다 바람향을 담다,"2,239,200",447,배송 완료,79명
745,[2차] 세상에 꼭 하나뿐인 얼굴 도장,"4,475,000",447,"1,000,000",101명
746,에어팟에 무선충전의 편리함과 파스텔 감성을 담아보자!,"2,237,500",447,"500,000",69명
747,"겨울을 닮은 진주, 봄을 담은 진주","1,342,500",447,배송 완료,99명
748,'암시반지ver2' 세상에 하나뿐인 내가 보는 각인반지,"2,237,000",447,배송 완료,29명
749,당신을 위한 햇잡곡 건강채소 꾸러미 [소녀방앗간 밥이보약],"4,025,000",447,배송 완료,75명
750,우리들의 시時와 공空의 향香,"2,236,000",447,배송 완료,80명
751,"직접 떠봐요, 고양이 모자!","2,235,320",447,배송 완료,104명
752,<비트윈어스> 단행본 및 외전북 제작,"13,404,000",446,"3,000,000",167명
753,"[도밍x러빈볼] 마음을 흔드는 황금별, 스노우볼 쥬얼리","22,334,000",446,"5,000,000",308명
754,[퀴어 매거진] 톤포투의 첫 번째 스웻 셔츠,"5,360,000",446,"1,200,000",160명
755,"전 세계적으로 단 2곳에서만 나오는 '물'로만든 스킨,로션","4,466,000",446,배송 완료,72명
756,100% 퓨어 캐시미어를 모두의 일상 속에 담다!,"31,261,500",446,배송 완료,305명
757,"[2주년] 더욱 단순해진 다이어리, 커터 2021 다이어리","9,824,000",446,배송 완료,364명
758,[쌍둥이 성좌]8년만에 오디오 드라마로 팬들을 찾아갑니다.,"8,927,000",446,"2,000,000",83명
759,반려견과 자연 속으로 떠나보자! <네발로 떠난 트래킹>,"8,926,800",446,배송 완료,395명
760,"[인생코트]좋은 코트 한 벌, 여러 아우터 부럽지 않다!","4,462,000",446,배송 완료,45명
761,"도쿄일인생활 여름, 가을, 겨울 그리고 봄","35,681,004",446,배송 완료,"1,477명"
762,그룹홈 아이들에게 꿈을 선물해요_컴퓨터 지원,"2,230,000",446,배송 완료,193명
763,"내가 따뜻한 만큼, 당신도 따뜻하기를 <아무개즈>","6,688,567",445,"1,500,000",156명
764,온전히 바라볼 준비가 된 사람들을 위한 옷,"4,456,000",445,배송 완료,33명
765,This is__Woman Project. 운동하는 여자들,"4,454,500",445,배송 완료,108명
766,버려진 한옥자재를 일상으로 '항아리 캔들홀더',"3,117,000",445,"700,000",45명
767,"일상을 바꾼 그 날 밤의 소원, 비주얼노벨<별에게 소원을>","13,358,000",445,"3,000,000",332명
768,키링이 야옹 하고 울어요!,"222,562,050",445,배송 완료,"6,006명"
769,<춤추고 노래하고 요가하는> 요가적 삶,"4,451,000",445,배송 완료,189명
770,"WHO'S IN : 두 시선으로 담아낸 사진집, 엽서북","5,786,000",445,배송 완료,204명
771,"내 방 속 작은 풍류, 글월문 책갈피","445,000",445,배송 완료,36명
772,"우리가 새해를 준비하는 달콤한 방법, '안녕, 맑은 달.'","1,335,000",445,배송 완료,44명
773,당신의 인생에서 가장 중요한 단어는 무엇인가요?,"8,896,000",444,배송 완료,332명
774,캐주얼함과 포멀함 그 사이 '80수 이중단작 셔츠',"2,223,500",444,"500,000",53명
775,매거진 <무비 페미니즘> 창간호,"13,337,777",444,배송 완료,767명
776,"[오픈앤플레이] 캥거루들의 무한 점핑 레이스, 빌라봉!","4,444,200",444,배송 완료,118명
777,심쿵 하는 귀염뽀쟉 [아지네마을] 양말 ♥,"4,442,000",444,배송 완료,214명
778,"인스타 감성, 바로 사용할 수 있는 매력적인 사진 보정법","2,220,000",444,배송 완료,437명
779,울트라바이올렛 귀걸이,"222,000",444,배송 완료,11명
780,"100년전 인도 페미니스트가 쓴 환상동화, '술타나의 꿈'","4,437,100",443,"1,000,000",315명
781,따사한 보사노바의 정취를 담은 <2022 캘린더-포스터북>,"2,218,000",443,배송 완료,82명
782,판타지 항구 마을,"4,436,000",443,배송 완료,57명
783,붙이세요! 타투 스티커 [카툰타투],"4,435,500",443,배송 완료,223명
784,"수학으로 꿴 옷, 피타고라스의 옷장","2,217,212",443,"500,000",26명
785,행복한 맛을 꿈꾸는 호시탐탐의 테린느,"2,217,200",443,배송 완료,58명
786,오늘도 수고한 나를 위한 15분 힐링타임 ☞ 마타인센스♬,"4,434,000",443,배송 완료,142명
787,나의 고양이를 위한 의자 아래 숨어숨어 집 '꼬마 하우스',"3,325,000",443,"750,000",83명
788,나는 익명이고 너를 조아해! 힐링아이콘 익명이 석고방향제,"4,433,000",443,"1,000,000",157명
789,편집디자이너들의 이야기 <월간편디>,"11,081,616",443,배송 완료,581명
790,추석 선물하기 딱 좋은 분코 프리미엄 비건 치약 선물세트,"2,215,800",443,배송 완료,87명
791,"어른들의 월간 영어 학습지 ""호호네 브런치"" 7월호","2,215,600",443,"500,000",26명
792,로드오브히어로즈 x 케이엘피코리아의 첫 공식 굿즈 회중시계,"217,098,870",443,"49,000,000","3,689명"
793,11월의 루이보스 - 아프리카의 봄 그리고 우리의 가을,"4,429,500",442,배송 완료,131명
794,대학에서 싸우는 여자들,"8,856,000",442,"2,000,000",437명
795,"고흐의 색을 품은 작고 특별한 일상가방, 비으비와 슴슴백","2,213,900",442,배송 완료,31명
796,"""다른 건.. 그냥 다른 거야."" 그림 동화책 <투명행성>","4,425,000",442,배송 완료,70명
797,감각적인 그녀의 보석함 속 진주 귀걸이,"1,327,200",442,"300,000",49명
798,세종대왕을 향수로 가을/겨울 남녀공용향수 샌달우드향,"4,422,000",442,배송 완료,110명
799,카피레프트 톨스토이 어깨에 올라타다,"4,422,000",442,배송 완료,89명
800,[앵콜] 루이어페일즈 이태리 체인 반지,"2,211,000",442,배송 완료,83명
801,"잠을 입고, 잠에 기대다 : 새로운 잠의 맛","5,306,000",442,배송 완료,47명
802,행복해도 괜찮은 <나만의 방이 필요해>,"2,210,000",442,배송 완료,75명
803,"LOVE THERE, 제이레브 원석 시리즈","884,000",442,배송 완료,27명
804,<제가 좀 별나긴 합니다만> 리커버 리미티드 에디션,"4,420,000",442,배송 완료,147명
805,당신의 지친 위를 힐링해줄 힐위고!,"2,210,000",442,배송 완료,73명
806,ROYAL black :로얄 블랙,"8,838,000",441,"2,000,000",315명
807,우리는 아직도 섹스를 모른다 <에로틱 세계사>,"8,837,000",441,배송 완료,441명
808,동양판타지풍 수묵스타일 패턴 문양 브러쉬 세트,"2,209,000",441,배송 완료,83명
809,평범한 빵의 화려한 변신 프랑스 오픈 샌드위치 타르틴,"4,416,900",441,배송 완료,204명
810,합성첨가물 제로! 자연재료 수제 팝시클 딸기와 순수우유!,"1,325,000",441,배송 완료,42명
811,"만화로 배우는 고양이 말기 간호, 임종 케어","4,416,000",441,배송 완료,250명
812,"포근한 겨울 살결 냄새, 리운스 바닐라 우드 향수","13,245,750",441,"3,000,000",363명
813,오브제 감성 주얼리 - 뒷클러치없는 14K 이어링 2종,"2,207,000",441,배송 완료,25명
814,"호감가는 대화의 비밀, 한 알로 가볍게 챙기는 숨결케어","4,413,200",441,"1,000,000",129명
815,The Lost World. 초록빛 강에 흘러온 몽환적 향,"4,411,700",441,배송 완료,108명
816,[웹툰 스케치업] 유흥거리와 실내 5종.,"4,411,000",441,배송 완료,87명
817,"세상에 없던 패브릭 굿즈 ""양화대교/광안대교""","2,205,125",441,"500,000",76명
818,"[앵콜] 올 여름, 더욱 빛날 ‘나’를 위한 은반지 SET","1,323,000",441,배송 완료,48명
819,스케치업 모자세트,"2,205,000",441,배송 완료,93명
820,비혼여성들이 만드는 잡지 <잡지 비평> vol.4,"4,409,000",440,배송 완료,226명
821,당신에게 행운을 안겨줄 열두 별의 신비로운 향기,"6,612,450",440,배송 완료,127명
822,한눈에 보이는 CMYK 컬러인쇄 가이드 (러프글로스지판),"35,265,000",440,"8,000,000",915명
823,"[스케치업 웹툰배경]종합격투기, 복싱 체육관 및 경기장","2,204,000",440,"500,000",76명
824,"일년플랜, 두장으로 관리하자! 2020년 하프 캘린더","2,203,500",440,배송 완료,265명
825,그랑프리 블랙북시리즈 제0권 : F1 용어집 1000,"52,862,000",440,배송 완료,783명
826,[웹툰 배경/블랜더]9가지 이상 지형 모델링,"4,405,000",440,배송 완료,53명
827,"두루마기의 재해석, 우지(wooji) 봄.가을 트렌치코트","11,008,000",440,배송 완료,89명
828,고양이 자수양말 '냥말' - 은혜 갚을 물꼬,"4,403,000",440,배송 완료,277명
829,"차근차근 성장일기, <창업의 여정과 창업가들>","4,401,000",440,"1,000,000",101명
830,[향수] 꽃으로 지은 한복과 따뜻한 우디의 위로의 묘약,"3,608,000",440,배송 완료,72명
831,"새빨갛게 철학하기! 공간, 도도한 식탁","4,400,000",440,배송 완료,92명
832,지겨운 단어책은 이제 그만! [만화로 외우는 영단어] 4권,"13,197,200",439,"3,000,000",72명
833,[친환경 티백] 3가지 한국 순수잎차로 즐기는 힐링 티타임,"4,398,000",439,배송 완료,97명
834,2022년 세밀화 달력 '피고지고',"2,638,000",439,배송 완료,63명
835,당신에게 '힐링'을 #원석힐링,"1,319,000",439,배송 완료,38명
836,유튜브 구독자가 보이는 The Red Play Button,"4,396,000",439,배송 완료,88명
837,[피카타임 하세요♥️] 2nd 골든에그 ‘휘낭시에’ 세트,"1,317,800",439,배송 완료,32명
838,화려함 속에 담긴 수줍음 '작약(PEONY)',"6,588,500",439,배송 완료,166명
839,1시간 안에 퇴사를 돕는 1.6억 매출의 무자본 강의 투잡,"2,196,000",439,배송 완료,107명
840,문아 미공개 외전 단행본 제작,"21,959,500",439,"5,000,000",295명
841,"더운데 말로 나오노.. 집에서 먹자 ""로미아스 쿠키 5종""","2,634,000",438,배송 완료,92명
842,"고기가 불법이 된 세상에서, <햄치즈 샌드위치 살인사건>","2,634,000",438,"600,000",207명
843,"작심한 마음,이번엔 제대로 해내고싶다면 드루와~드루와!","1,316,000",438,배송 완료,34명
844,"휴식이 필요할 때, 안동 디카페인 블렌딩 티(TEA)","4,385,500",438,배송 완료,90명
845,"더 나은 대화를 위한 카드게임, Pick Your Card","13,155,500",438,배송 완료,519명
846,그들의 이야기는 끝나지않았다.'메이플스토리 히어로즈 퍼퓸',"6,577,500",438,"1,500,000",133명
847,식물상점과 함께하는 꽃꽂이 워크샵,"877,000",438,"200,000",25명
848,<겨울 지나 벚꽃> 단행본 출간 (1&2권),"65,837,500",438,"15,000,000",986명
849,실리콘밸리의 숨은 주역들에게 직접 듣는 무삭제판 실리콘밸리,"4,382,500",438,배송 완료,148명
850,"코스믹 호러의 선구자, 아서 매켄의 단편선","6,573,600",438,배송 완료,343명
851,"찬란하게 빛나는 당신의 순간, 크리스탈 삼각/물방울 귀걸이","2,191,000",438,배송 완료,72명
852,"초점이 맞지 않은 장면들, <UNFOCUSED>","2,629,000",438,배송 완료,131명
853,"""당신을 파리로 데려가고 싶어요"" <Paris 사진집>","10,951,000",438,"2,500,000",200명
854,"<어우러지다> 전통의 美, 한옥 그리고 도자기","2,190,000",438,"500,000",25명
855,"젊은전통의 시작, 달콤쫀득한입 K-디저트 ""고운볼""","2,214,000",442,"500,000",23명
856,< 머무는 '달' > 감성 장신구와 손그림엽서,"2,627,000",437,배송 완료,59명
857,다 잘 풀릴 거예요. 복을 불러오는 문자도 키링,"1,751,000",437,배송 완료,72명
858,집에서 편하게 먹는 간편조리 3분 보리굴비,"4,375,000",437,배송 완료,102명
859,"SF 무크지, 미래경 4호","6,557,000",437,"1,500,000",273명
860,당신의 식탁을 특별하게 만들어줄 향신료 키트,"10,925,500",437,"2,500,000",246명
